spr_id,act_id,frame_count,frame_rate
10866,11,16,24
10866,12,17,24
10866,20,16,24
10866,21,19,24
10866,24,16,24
10866,25,16,24
10866,40,16,24
10866,41,15,24
10866,46,16,24
10866,47,14,24
10866,50,16,24
10866,51,17,24
10866,54,16,24
10866,55,15,24
10866,58,16,24
10866,59,15,24
10866,62,16,24
10866,63,19,24
10867,0,16,24
10867,19,22,24
10867,18,19,24
10867,1,15,24
10867,4,16,24
10867,5,15,24
10867,11,16,24
10867,12,17,24
10867,20,16,24
10867,21,19,24
10867,24,16,24
10867,25,16,24
10867,40,16,24
10867,41,15,24
10867,46,16,24
10867,47,14,24
10867,50,16,24
10867,51,17,24
10867,54,16,24
10867,55,15,24
10867,58,16,24
10867,59,15,24
10867,62,16,24
10867,63,19,24
10868,0,16,24
10868,19,22,24
10868,18,19,24
10868,1,15,24
10868,4,16,24
10868,5,15,24
10868,11,16,24
10868,12,17,24
10868,20,16,24
10868,21,19,24
10868,24,16,24
10868,25,16,24
10868,40,16,24
10868,41,15,24
10868,46,16,24
10868,47,14,24
10868,50,16,24
10868,51,17,24
10868,54,16,24
10868,55,15,24
10868,58,16,24
10868,59,15,24
10868,62,16,24
10868,63,19,24
10869,0,16,24
10869,1,14,24
10869,18,16,24
10869,19,18,24
10869,4,16,24
10869,5,14,24
10869,11,16,24
10869,12,14,24
10869,20,16,24
10869,21,19,24
10869,24,16,24
10869,25,14,24
10869,40,16,24
10869,41,14,24
10869,46,16,24
10869,47,14,24
10869,50,16,24
10869,51,17,24
10869,54,16,24
10869,55,14,24
10869,58,16,24
10869,59,14,24
10869,62,16,24
10869,63,19,24
10870,0,16,24
10870,1,14,24
10870,18,16,24
10870,19,18,24
10870,4,16,24
10870,5,14,24
10870,11,16,24
10870,12,14,24
10870,20,16,24
10870,21,19,24
10870,24,16,24
10870,25,14,24
10870,40,16,24
10870,41,14,24
10870,46,16,24
10870,47,14,24
10870,50,16,24
10870,51,17,24
10870,54,16,24
10870,55,14,24
10870,58,16,24
10870,59,14,24
10870,62,16,24
10870,63,19,24
10871,0,16,24
10871,1,14,24
10871,18,16,24
10871,19,18,24
10871,4,16,24
10871,5,14,24
10871,11,16,24
10871,12,14,24
10871,20,16,24
10871,21,19,24
10871,24,16,24
10871,25,14,24
10871,40,16,24
10871,41,14,24
10871,46,16,24
10871,47,14,24
10871,50,16,24
10871,51,17,24
10871,54,16,24
10871,55,14,24
10871,58,16,24
10871,59,14,24
10871,62,16,24
10871,63,19,24
10872,0,30,24
10873,0,28,24
10874,0,16,24
10874,1,15,24
10874,18,19,24
10874,19,22,24
10874,4,16,24
10874,5,15,24
10874,11,16,24
10874,12,17,24
10874,20,16,24
10874,21,19,24
10874,24,16,24
10874,25,16,24
10874,40,16,24
10874,41,15,24
10874,46,16,24
10874,47,14,24
10874,50,16,24
10874,51,17,24
10874,54,16,24
10874,55,15,24
10874,58,16,24
10874,59,15,24
10874,62,16,24
10874,63,19,24
10875,4,32,24
10875,0,16,24
10875,11,32,24
10877,0,6,24
10878,0,24,24
10879,0,36,24
10881,0,36,24
10884,0,24,24
10884,1,30,24
10884,30,32,24
10887,0,56,24
10890,0,56,24
10891,0,16,24
10891,1,36,24
10891,18,40,24
10891,30,36,24
10893,0,80,24
10895,0,73,24
10897,0,73,24
10899,0,16,24
10899,1,20,50
10899,18,20,50
10899,19,20,50
10899,41,39,50
10899,47,47,50
10899,30,39,50
10899,25,47,50
10903,0,57,24
10906,0,57,24
10909,0,44,24
10910,0,59,24
10911,0,44,24
10912,0,59,24
10913,4,76,24
10913,19,52,24
10913,30,60,24
10913,1,64,24
10913,18,124,24
10915,0,76,24
10916,0,80,24
10918,0,64,24
10922,0,76,24
10926,0,80,24
10930,0,164,24
10934,0,140,24
10935,0,16,36
10935,1,22,36
10936,0,12,36
10936,1,19,36
10937,0,14,40
10937,1,28,40
10938,0,12,32
10938,1,20,32
10938,30,24,32
10940,0,96,24
10941,0,96,24
10942,0,88,24
10943,0,96,24
10944,0,204,24
10947,0,30,24
10947,4,52,24
10949,0,44,24
10949,28,40,24
10952,0,48,24
10954,0,92,24
10956,0,52,24
10957,0,52,24
10958,0,204,24
10962,0,21,48
10962,1,16,24
10962,17,16,24
10963,0,57,24
10964,0,17,24
10965,0,9,24
10966,0,30,24
10967,0,24,24
10968,0,18,24
10968,1,26,24
10968,18,36,24
10968,19,36,24
10969,0,12,24
10969,1,27,24
10969,18,34,24
10969,19,41,24
10970,28,4,24
10970,29,4,24
10971,0,4,24
10971,18,4,24
10972,0,48,60
10973,0,24,24
10973,17,80,24
10973,18,154,24
10975,0,21,36
10975,4,32,36
10975,1,31,36
10975,18,54,36
10975,5,31,24
10976,0,16,36
10976,1,23,36
10976,18,21,36
10976,30,22,36
10977,0,31,36
10977,1,34,36
10977,18,28,36
10977,30,32,36
10978,0,4,24
10979,0,4,24
10980,0,4,24
10982,4,32,24
10982,0,16,24
10982,11,32,24
10987,0,16,24
10987,1,20,24
10987,4,16,24
10987,5,14,24
10987,11,16,24
10987,12,16,24
10987,17,30,24
10987,18,16,24
10987,19,18,24
10987,20,16,24
10987,21,17,24
10987,24,16,24
10987,25,14,24
10987,40,16,24
10987,41,13,24
10987,46,16,24
10987,47,13,24
10987,50,16,24
10987,51,16,24
10987,55,13,24
10987,66,44,24
10987,67,38,24
10988,0,16,24
10988,1,20,24
10988,4,16,24
10988,5,14,24
10988,11,16,24
10988,12,16,24
10988,17,30,24
10988,18,16,24
10988,19,18,24
10988,20,16,24
10988,21,17,24
10988,24,16,24
10988,25,14,24
10988,40,16,24
10988,41,13,24
10988,46,16,24
10988,47,13,24
10988,50,16,24
10988,51,16,24
10988,55,13,24
10988,66,48,24
10988,67,54,24
10989,0,16,24
10989,1,20,24
10989,4,16,24
10989,5,14,24
10989,11,16,24
10989,12,17,24
10989,17,28,24
10989,18,16,24
10989,19,18,24
10989,20,16,24
10989,21,17,24
10989,24,16,24
10989,25,14,24
10989,40,16,24
10989,41,14,24
10989,46,16,24
10989,47,13,24
10989,50,16,24
10989,51,15,24
10989,55,13,24
10989,66,80,24
10989,67,68,24
10990,0,16,24
10990,1,20,24
10990,4,16,24
10990,5,14,24
10990,11,16,24
10990,12,17,24
10990,17,33,24
10990,18,16,24
10990,19,18,24
10990,20,16,24
10990,21,17,24
10990,24,16,24
10990,25,14,24
10990,40,16,24
10990,41,14,24
10990,46,16,24
10990,47,13,24
10990,50,16,24
10990,51,15,24
10990,55,13,24
10990,66,76,24
10990,67,68,24
10991,0,16,24
10991,1,19,24
10991,4,16,24
10991,5,13,24
10991,11,16,24
10991,12,17,24
10991,17,28,24
10991,18,16,24
10991,19,18,24
10991,20,16,24
10991,21,16,24
10991,24,16,24
10991,25,15,24
10991,40,16,24
10991,41,14,24
10991,46,16,24
10991,47,13,24
10991,66,52,24
10991,67,60,24
10992,0,16,24
10992,1,19,24
10992,4,16,24
10992,5,13,24
10992,11,16,24
10992,12,17,24
10992,17,37,24
10992,18,16,24
10992,19,18,24
10992,20,16,24
10992,21,16,24
10992,24,16,24
10992,25,15,24
10992,40,16,24
10992,41,14,24
10992,46,16,24
10992,47,13,24
10992,66,60,24
10992,67,48,24
10993,0,16,24
10993,1,22,24
10993,4,16,24
10993,5,14,24
10993,11,16,24
10993,12,17,24
10993,17,31,24
10993,18,16,24
10993,19,18,24
10993,20,16,24
10993,21,17,24
10993,24,16,24
10993,25,15,24
10993,31,16,24
10993,40,16,24
10993,41,14,24
10993,46,16,24
10993,47,13,24
10993,66,64,24
10993,67,44,24
10994,0,16,24
10994,1,22,24
10994,4,16,24
10994,5,14,24
10994,11,16,24
10994,12,17,24
10994,17,28,24
10994,18,16,24
10994,19,18,24
10994,20,16,24
10994,21,17,24
10994,24,16,24
10994,25,15,24
10994,31,16,24
10994,40,16,24
10994,41,14,24
10994,46,16,24
10994,47,13,24
10994,66,64,24
10994,67,63,24
10995,0,16,24
10995,1,19,24
10995,4,16,24
10995,5,14,24
10995,12,16,24
10995,17,29,24
10995,18,16,24
10995,19,18,24
10995,20,16,24
10995,21,17,24
10995,31,16,24
10995,46,16,24
10995,47,12,24
10995,54,16,24
10995,55,13,24
10995,58,16,24
10995,59,13,24
10995,62,16,24
10995,63,17,24
10995,66,48,24
10995,67,44,24
10996,0,16,24
10996,1,20,24
10996,4,16,24
10996,5,14,24
10996,12,16,24
10996,17,28,24
10996,18,16,24
10996,19,18,24
10996,20,16,24
10996,21,17,24
10996,31,16,24
10996,46,16,24
10996,47,12,24
10996,54,16,24
10996,55,13,24
10996,58,16,24
10996,59,13,24
10996,62,16,24
10996,63,17,24
10996,66,64,24
10996,67,49,24
10997,0,16,24
10997,1,20,24
10997,17,26,24
10997,18,16,24
10997,19,18,24
10997,4,16,24
10997,5,14,24
10997,11,16,24
10997,12,16,24
10997,24,16,24
10997,25,14,24
10997,41,15,24
10997,50,16,24
10997,51,15,24
10997,55,15,24
10997,62,16,24
10997,63,17,24
10997,66,80,24
10997,67,64,24
10998,0,16,24
10998,1,23,24
10998,17,26,24
10998,18,16,24
10998,19,18,24
10998,4,16,24
10998,5,14,24
10998,11,16,24
10998,12,16,24
10998,24,16,24
10998,25,14,24
10998,41,14,24
10998,50,16,24
10998,51,15,24
10998,55,15,24
10998,62,16,24
10998,63,17,24
10998,66,60,24
10998,67,56,24
10999,0,16,24
10999,1,20,24
10999,17,23,24
10999,18,16,24
10999,19,18,24
10999,11,16,24
10999,12,16,24
10999,20,16,24
10999,21,17,24
10999,40,16,24
10999,41,13,24
10999,55,13,24
10999,58,16,24
10999,59,13,24
10999,66,48,24
10999,67,48,24
11000,0,16,24
11000,1,20,24
11000,17,28,24
11000,18,16,24
11000,19,18,24
11000,11,16,24
11000,12,16,24
11000,20,16,24
11000,21,17,24
11000,40,16,24
11000,41,13,24
11000,55,13,24
11000,58,16,24
11000,59,13,24
11000,66,64,24
11000,67,48,24
11001,0,16,24
11001,1,20,24
11001,4,16,24
11001,5,13,24
11001,11,16,24
11001,12,15,24
11001,17,30,24
11001,18,16,24
11001,19,18,24
11001,20,16,24
11001,21,16,24
11001,24,16,24
11001,25,13,24
11001,40,16,24
11001,41,12,24
11001,46,16,24
11001,47,12,24
11001,50,16,24
11001,51,15,24
11001,55,12,24
11001,66,44,24
11001,67,38,24
11002,0,16,24
11002,1,20,24
11002,4,16,24
11002,5,13,24
11002,11,16,24
11002,12,15,24
11002,17,30,24
11002,18,16,24
11002,19,18,24
11002,20,16,24
11002,21,16,24
11002,24,16,24
11002,25,13,24
11002,40,16,24
11002,41,12,24
11002,46,16,24
11002,47,12,24
11002,50,16,24
11002,51,15,24
11002,55,12,24
11002,66,48,24
11002,67,54,24
11003,0,16,24
11003,1,20,24
11003,4,16,24
11003,5,13,24
11003,11,16,24
11003,12,16,24
11003,17,28,24
11003,18,16,24
11003,19,18,24
11003,20,16,24
11003,21,16,24
11003,24,16,24
11003,25,13,24
11003,40,16,24
11003,41,13,24
11003,46,16,24
11003,47,12,24
11003,50,16,24
11003,51,14,24
11003,55,12,24
11003,66,80,24
11003,67,68,24
11004,0,16,24
11004,1,20,24
11004,4,16,24
11004,5,13,24
11004,11,16,24
11004,12,16,24
11004,17,33,24
11004,18,16,24
11004,19,18,24
11004,20,16,24
11004,21,16,24
11004,24,16,24
11004,25,13,24
11004,40,16,24
11004,41,13,24
11004,46,16,24
11004,47,12,24
11004,50,16,24
11004,51,14,24
11004,55,12,24
11004,66,76,24
11004,67,68,24
11005,0,16,24
11005,1,19,24
11005,4,16,24
11005,5,12,24
11005,11,16,24
11005,12,16,24
11005,17,28,24
11005,18,16,24
11005,19,18,24
11005,20,16,24
11005,21,15,24
11005,24,16,24
11005,25,14,24
11005,40,16,24
11005,41,13,24
11005,46,16,24
11005,47,12,24
11005,66,52,24
11005,67,60,24
11006,0,16,24
11006,1,19,24
11006,4,16,24
11006,5,12,24
11006,11,16,24
11006,12,16,24
11006,17,37,24
11006,18,16,24
11006,19,18,24
11006,20,16,24
11006,21,15,24
11006,24,16,24
11006,25,14,24
11006,40,16,24
11006,41,13,24
11006,46,16,24
11006,47,12,24
11006,66,60,24
11006,67,48,24
11007,0,16,24
11007,1,22,24
11007,4,16,24
11007,5,13,24
11007,11,16,24
11007,12,16,24
11007,17,31,24
11007,18,16,24
11007,19,18,24
11007,20,16,24
11007,21,16,24
11007,24,16,24
11007,25,14,24
11007,31,16,24
11007,40,16,24
11007,41,13,24
11007,46,16,24
11007,47,12,24
11007,66,64,24
11007,67,44,24
11008,0,16,24
11008,1,22,24
11008,4,16,24
11008,5,13,24
11008,11,16,24
11008,12,16,24
11008,17,28,24
11008,18,16,24
11008,19,18,24
11008,20,16,24
11008,21,16,24
11008,24,16,24
11008,25,14,24
11008,31,16,24
11008,40,16,24
11008,41,13,24
11008,46,16,24
11008,47,12,24
11008,66,64,24
11008,67,63,24
11009,0,16,24
11009,1,19,24
11009,4,16,24
11009,5,13,24
11009,12,15,24
11009,17,29,24
11009,18,16,24
11009,19,18,24
11009,20,16,24
11009,21,16,24
11009,31,16,24
11009,46,16,24
11009,47,11,24
11009,54,16,24
11009,55,12,24
11009,58,16,24
11009,59,12,24
11009,62,16,24
11009,63,16,24
11009,66,48,24
11009,67,44,24
11010,0,16,24
11010,1,20,24
11010,4,16,24
11010,5,13,24
11010,12,15,24
11010,17,28,24
11010,18,16,24
11010,19,18,24
11010,20,16,24
11010,21,16,24
11010,31,16,24
11010,46,16,24
11010,47,11,24
11010,54,16,24
11010,55,12,24
11010,58,16,24
11010,59,12,24
11010,62,16,24
11010,63,16,24
11010,66,64,24
11010,67,49,24
11011,0,16,24
11011,1,20,24
11011,17,26,24
11011,18,16,24
11011,19,18,24
11011,4,16,24
11011,5,13,24
11011,11,16,24
11011,12,15,24
11011,24,16,24
11011,25,13,24
11011,41,13,24
11011,50,16,24
11011,51,14,24
11011,55,14,24
11011,62,16,24
11011,63,16,24
11011,66,80,24
11011,67,64,24
11012,0,16,24
11012,1,23,24
11012,17,26,24
11012,18,16,24
11012,19,18,24
11012,4,16,24
11012,5,13,24
11012,11,16,24
11012,12,15,24
11012,24,16,24
11012,25,13,24
11012,41,13,24
11012,50,16,24
11012,51,14,24
11012,55,14,24
11012,62,16,24
11012,63,16,24
11012,66,60,24
11012,67,56,24
11013,0,16,24
11013,1,20,24
11013,17,23,24
11013,18,16,24
11013,19,18,24
11013,11,16,24
11013,12,15,24
11013,20,16,24
11013,21,16,24
11013,40,16,24
11013,41,12,24
11013,55,12,24
11013,58,16,24
11013,59,12,24
11013,66,48,24
11013,67,48,24
11014,0,16,24
11014,1,20,24
11014,17,28,24
11014,18,16,24
11014,19,18,24
11014,11,16,24
11014,12,15,24
11014,20,16,24
11014,21,16,24
11014,40,16,24
11014,41,12,24
11014,55,12,24
11014,58,16,24
11014,59,12,24
11014,66,64,24
11014,67,48,24
11017,0,24,24
11018,0,20,24
11019,0,128,24
11021,0,32,24
11021,1,31,24
11021,18,42,24
11021,19,52,24
11021,30,42,24
11022,0,40,24
11022,1,32,24
11022,19,40,24
11023,0,32,24
11023,1,27,24
11023,18,30,24
11023,19,64,24
11024,0,32,24
11024,1,28,24
11024,18,40,24
11024,30,44,24
11025,0,32,24
11025,1,31,24
11025,30,32,24
11025,18,36,24
11026,0,26,24
11028,0,30,24
11029,0,30,24
11030,0,47,24
11031,0,18,24
11032,0,18,24
11034,0,0,24
11035,0,16,24
11035,1,14,24
11035,18,22,24
11035,19,22,24
11035,30,14,24
11035,4,16,24
11035,5,15,24
11035,11,16,24
11035,12,17,24
11035,24,16,24
11035,25,16,24
11035,46,16,24
11035,47,14,24
11035,50,16,24
11035,51,17,24
11036,0,16,24
11036,1,14,24
11036,18,22,24
11036,19,22,24
11036,30,12,24
11036,4,16,24
11036,5,15,24
11036,11,16,24
11036,12,17,24
11036,24,16,24
11036,25,16,24
11036,46,16,24
11036,47,14,24
11036,50,16,24
11036,51,17,24
11037,0,16,24
11037,1,14,24
11037,18,22,24
11037,19,22,24
11037,30,12,24
11037,4,16,24
11037,5,15,24
11037,11,16,24
11037,12,17,24
11037,24,16,24
11037,25,16,24
11037,46,16,24
11037,47,14,24
11037,50,16,24
11037,51,17,24
11038,0,16,24
11038,1,15,24
11038,18,16,24
11038,19,18,24
11038,30,15,24
11038,4,16,24
11038,5,12,24
11038,11,16,24
11038,12,15,24
11038,24,16,24
11038,25,13,24
11038,46,16,24
11038,47,11,24
11038,50,16,24
11038,51,14,24
11039,0,16,24
11039,1,14,24
11039,18,22,24
11039,19,22,24
11039,30,14,24
11039,4,16,24
11039,5,15,24
11039,11,16,24
11039,12,17,24
11039,24,16,24
11039,25,16,24
11039,46,16,24
11039,47,14,24
11039,50,16,24
11039,51,17,24
11040,0,16,24
11040,1,14,24
11040,18,22,24
11040,19,22,24
11040,30,14,24
11040,4,16,24
11040,5,15,24
11040,11,16,24
11040,12,17,24
11040,24,16,24
11040,25,16,24
11040,46,16,24
11040,47,14,24
11040,50,16,24
11040,51,17,24
11041,0,16,24
11041,1,14,24
11041,18,22,24
11041,19,22,24
11041,30,14,24
11041,4,16,24
11041,5,15,24
11041,11,16,24
11041,12,17,24
11041,24,16,24
11041,25,16,24
11041,46,16,24
11041,47,14,24
11041,50,16,24
11041,51,17,24
11042,0,16,24
11042,1,12,24
11042,18,16,24
11042,19,18,24
11042,30,12,24
11042,4,16,24
11042,5,12,24
11042,11,16,24
11042,12,15,24
11042,24,16,24
11042,25,13,24
11042,46,16,24
11042,47,11,24
11042,50,16,24
11042,51,14,24
11043,0,16,24
11043,1,18,24
11043,18,22,24
11043,19,26,24
11043,30,18,24
11043,20,16,24
11043,21,18,24
11043,62,16,24
11043,63,19,24
11044,0,16,24
11044,1,18,24
11044,18,16,24
11044,19,19,24
11044,30,17,24
11044,20,16,24
11044,21,18,24
11044,62,16,24
11044,63,19,24
11045,0,16,24
11045,1,18,24
11045,18,16,24
11045,19,19,24
11045,30,17,24
11045,20,16,24
11045,21,18,24
11045,62,16,24
11045,63,19,24
11046,0,16,24
11046,1,16,24
11046,18,16,24
11046,19,18,24
11046,30,16,24
11046,20,16,24
11046,21,16,24
11046,62,16,24
11046,63,16,24
11047,0,17,24
11047,1,15,24
11047,18,16,24
11047,19,20,24
11047,30,15,24
11047,4,16,24
11047,5,15,24
11047,11,16,24
11047,12,17,24
11047,40,16,24
11047,41,15,24
11047,46,16,24
11047,47,14,24
11047,50,16,24
11047,51,17,24
11047,58,16,24
11047,59,15,24
11048,0,17,24
11048,1,15,24
11048,18,16,24
11048,19,20,24
11048,30,14,24
11048,4,16,24
11048,5,15,24
11048,11,16,24
11048,12,17,24
11048,40,16,24
11048,41,15,24
11048,46,16,24
11048,47,14,24
11048,50,16,24
11048,51,17,24
11048,58,16,24
11048,59,15,24
11049,0,17,24
11049,1,15,24
11049,18,16,24
11049,19,20,24
11049,30,14,24
11049,4,16,24
11049,5,15,24
11049,11,16,24
11049,12,17,24
11049,40,16,24
11049,41,15,24
11049,46,16,24
11049,47,14,24
11049,50,16,24
11049,51,17,24
11049,58,16,24
11049,59,15,24
11050,0,17,24
11050,1,15,24
11050,18,16,24
11050,19,18,24
11050,30,15,24
11050,4,16,24
11050,5,12,24
11050,11,16,24
11050,12,15,24
11050,40,16,24
11050,41,12,24
11050,46,16,24
11050,47,11,24
11050,50,16,24
11050,51,14,24
11050,58,16,24
11050,59,13,24
11051,0,224,24
11052,0,15,24
11052,1,15,24
11052,18,28,24
11052,19,36,24
11052,30,15,24
11052,4,16,24
11052,5,15,24
11052,46,16,24
11052,47,14,24
11052,54,16,24
11052,55,15,24
11052,58,16,24
11052,59,15,24
11053,0,15,24
11053,1,15,24
11053,18,28,24
11053,19,36,24
11053,30,13,24
11053,4,16,24
11053,5,15,24
11053,46,16,24
11053,47,14,24
11053,54,16,24
11053,55,15,24
11053,58,16,24
11053,59,15,24
11054,0,15,24
11054,1,15,24
11054,18,28,24
11054,19,36,24
11054,30,13,24
11054,4,16,24
11054,5,15,24
11054,46,16,24
11054,47,14,24
11054,54,16,24
11054,55,15,24
11054,58,16,24
11054,59,15,24
11055,0,15,24
11055,1,15,24
11055,18,16,24
11055,19,18,24
11055,30,15,24
11055,4,16,24
11055,5,12,24
11055,46,16,24
11055,47,11,24
11055,54,16,24
11055,55,12,24
11055,58,16,24
11055,59,12,24
11056,0,4,24
11056,1,4,24
11059,0,12,36
11059,1,29,24
11059,30,43,24
11060,0,16,24
11060,1,14,24
11060,18,22,24
11060,19,22,24
11060,30,14,24
11060,4,16,24
11060,5,15,24
11060,11,16,24
11060,12,17,24
11060,24,16,24
11060,25,16,24
11060,46,16,24
11060,47,14,24
11060,50,16,24
11060,51,17,24
11061,0,16,24
11061,1,14,24
11061,18,22,24
11061,19,22,24
11061,30,14,24
11061,4,16,24
11061,5,15,24
11061,11,16,24
11061,12,17,24
11061,24,16,24
11061,25,16,24
11061,46,16,24
11061,47,14,24
11061,50,16,24
11061,51,17,24
11062,0,16,24
11062,1,14,24
11062,18,22,24
11062,19,22,24
11062,30,14,24
11062,4,16,24
11062,5,15,24
11062,11,16,24
11062,12,17,24
11062,24,16,24
11062,25,16,24
11062,46,16,24
11062,47,14,24
11062,50,16,24
11062,51,17,24
11063,0,16,24
11063,1,14,24
11063,18,22,24
11063,19,22,24
11063,30,14,24
11063,4,16,24
11063,5,15,24
11063,11,16,24
11063,12,17,24
11063,24,16,24
11063,25,16,24
11063,46,16,24
11063,47,14,24
11063,50,16,24
11063,51,17,24
11064,0,16,24
11064,1,14,24
11064,18,22,24
11064,19,22,24
11064,30,14,24
11064,4,16,24
11064,5,15,24
11064,11,16,24
11064,12,17,24
11064,24,16,24
11064,25,16,24
11064,46,16,24
11064,47,14,24
11064,50,16,24
11064,51,17,24
11065,0,16,24
11065,1,14,24
11065,18,22,24
11065,19,22,24
11065,30,14,24
11065,4,16,24
11065,5,15,24
11065,11,16,24
11065,12,17,24
11065,24,16,24
11065,25,16,24
11065,46,16,24
11065,47,14,24
11065,50,16,24
11065,51,17,24
11066,0,16,24
11066,1,18,24
11066,18,22,24
11066,19,26,24
11066,30,18,24
11066,20,16,24
11066,21,18,24
11066,62,16,24
11066,63,19,24
11067,0,16,24
11067,1,18,24
11067,18,22,24
11067,19,26,24
11067,30,18,24
11067,20,16,24
11067,21,18,24
11067,62,16,24
11067,63,19,24
11068,0,16,24
11068,1,18,24
11068,18,22,24
11068,19,26,24
11068,30,18,24
11068,20,16,24
11068,21,18,24
11068,62,16,24
11068,63,19,24
11069,0,17,24
11069,1,15,24
11069,18,16,24
11069,19,20,24
11069,30,15,24
11069,4,16,24
11069,5,15,24
11069,11,16,24
11069,12,17,24
11069,40,16,24
11069,41,15,24
11069,46,16,24
11069,47,14,24
11069,50,16,24
11069,51,17,24
11069,58,16,24
11069,59,15,24
11070,0,17,24
11070,1,15,24
11070,18,16,24
11070,19,20,24
11070,30,15,24
11070,4,16,24
11070,5,15,24
11070,11,16,24
11070,12,17,24
11070,40,16,24
11070,41,15,24
11070,46,16,24
11070,47,14,24
11070,50,16,24
11070,51,17,24
11070,58,16,24
11070,59,15,24
11071,0,17,24
11071,1,15,24
11071,18,16,24
11071,19,20,24
11071,30,15,24
11071,4,16,24
11071,5,15,24
11071,11,16,24
11071,12,17,24
11071,40,16,24
11071,41,15,24
11071,46,16,24
11071,47,14,24
11071,50,16,24
11071,51,17,24
11071,58,16,24
11071,59,15,24
11072,0,15,24
11072,1,15,24
11072,18,28,24
11072,19,36,24
11072,30,15,24
11072,4,16,24
11072,5,15,24
11072,46,16,24
11072,47,14,24
11072,54,16,24
11072,55,15,24
11072,58,16,24
11072,59,15,24
11073,0,15,24
11073,1,15,24
11073,18,28,24
11073,19,36,24
11073,30,15,24
11073,4,16,24
11073,5,15,24
11073,46,16,24
11073,47,14,24
11073,54,16,24
11073,55,15,24
11073,58,16,24
11073,59,15,24
11074,0,15,24
11074,1,15,24
11074,18,28,24
11074,19,36,24
11074,30,15,24
11074,4,16,24
11074,5,15,24
11074,46,16,24
11074,47,14,24
11074,54,16,24
11074,55,15,24
11074,58,16,24
11074,59,15,24
11075,0,52,24
11077,0,52,24
11079,0,112,24
11081,30,60,24
11081,0,12,36
11082,0,12,36
11082,30,31,24
11083,0,12,36
11083,30,52,24
11084,0,12,36
11084,30,60,24
11085,0,12,36
11085,30,48,24
11086,0,12,36
11086,30,48,24
11087,0,12,36
11087,30,60,24
11088,0,12,36
11088,30,60,24
11089,0,12,36
11089,30,84,24
11090,0,12,36
11090,30,46,24
11091,0,12,36
11091,30,116,24
11092,0,12,36
11092,30,36,24
11093,0,12,36
11093,30,107,24
11094,0,12,36
11094,30,83,24
11095,0,12,36
11095,30,63,24
11096,0,12,36
11096,30,81,24
11097,0,12,36
11097,30,72,24
11098,0,12,36
11098,30,44,24
11099,0,12,36
11099,30,88,24
11100,0,12,36
11100,30,80,24
11101,0,36,24
11107,0,96,24
11111,0,16,24
11111,66,56,24
11111,67,72,24
11114,29,4,24
11114,28,4,24
11116,29,4,24
11116,28,4,24
11118,29,4,24
11118,28,4,24
11120,0,16,24
11120,1,14,24
11120,18,19,24
11120,19,22,24
11120,4,16,24
11120,5,15,24
11120,11,16,24
11120,12,17,24
11120,40,16,24
11120,41,15,24
11120,46,16,24
11120,47,14,24
11120,50,16,24
11120,51,17,24
11120,54,16,24
11120,55,15,24
11120,58,16,24
11120,59,15,24
11121,0,16,24
11121,1,16,24
11121,18,19,24
11121,19,22,24
11121,24,16,24
11121,25,16,24
11122,0,16,24
11122,1,19,24
11122,18,22,24
11122,19,26,24
11122,20,16,24
11122,21,19,24
11122,62,16,24
11122,63,19,24
11123,0,16,24
11123,1,15,24
11123,18,16,24
11123,19,20,24
11123,4,16,24
11123,5,15,24
11123,11,16,24
11123,12,17,24
11123,40,16,24
11123,41,15,24
11123,46,16,24
11123,47,14,24
11123,50,16,24
11123,51,17,24
11123,54,16,24
11123,55,15,24
11123,58,16,24
11123,59,15,24
11124,0,16,24
11124,1,13,24
11124,18,17,24
11124,19,20,24
11124,4,16,24
11124,5,14,24
11124,11,16,24
11124,12,16,24
11124,40,16,24
11124,41,14,24
11124,46,16,24
11124,47,13,24
11124,50,16,24
11124,51,16,24
11124,54,16,24
11124,55,14,24
11124,58,16,24
11124,59,14,24
11125,0,16,24
11125,1,15,24
11125,18,17,24
11125,19,20,24
11125,24,16,24
11125,25,15,24
11126,0,16,24
11126,1,18,24
11126,18,17,24
11126,19,20,24
11126,20,16,24
11126,21,18,24
11126,62,16,24
11126,63,18,24
11127,0,16,24
11127,1,14,24
11127,18,16,24
11127,19,18,24
11127,4,16,24
11127,5,14,24
11127,11,16,24
11127,12,16,24
11127,40,16,24
11127,41,14,24
11127,46,16,24
11127,47,13,24
11127,50,16,24
11127,51,16,24
11127,54,16,24
11127,55,14,24
11127,58,16,24
11127,59,14,24
11128,0,16,24
11129,0,16,36
11129,1,32,36
11129,30,36,36
11130,0,24,36
11130,1,25,36
11130,30,36,36
11132,0,48,36
11132,1,36,36
11132,30,29,36
11134,0,24,36
11134,1,24,36
11134,30,27,36
11136,0,16,36
11136,1,21,36
11136,18,27,36
11136,30,37,36
11138,0,16,36
11138,1,29,36
11138,18,29,36
11138,30,35,36
11140,0,36,96
11140,1,25,36
11140,30,35,36
11142,0,32,60
11142,1,41,36
11142,4,106,36
11142,30,45,36
11144,0,24,60
11144,4,24,60
11144,1,28,36
11144,30,33,36
11144,19,34,36
11146,0,12,36
11146,1,29,36
11146,30,44,36
11146,18,23,36
11148,0,16,36
11148,1,26,36
11148,30,33,36
11148,18,27,36
11150,0,24,48
11150,1,24,36
11150,30,40,36
11152,0,48,36
11152,1,39,36
11152,18,38,36
11152,19,36,36
11154,0,24,36
