npc_id,note,act_no,type,tri_rnd,tri_hp,tri_companion_hp,tri_range,tri_count,change_target,range,area_width,area_height,leverage,skill_id,gfx_id,act_id,summon_id,summon_min,summon_max,poly_id,chat_id
46142,アイスデーモン(物理攻撃),4,1,0,0,0,-1,0,0,1,0,0,50,0,-1,1,0,0,0,0,0
46156,サキュバスクイーン UBボス(単体魔法),0,2,100,0,0,-6,0,0,0,0,0,35,10031,-1,0,0,0,0,0,0
46156,サキュバスクイーン UBボス(物理攻撃),1,1,0,0,0,-1,0,0,1,0,0,100,0,-1,1,0,0,0,0,0
46177,エルダー(コールライトニング),0,2,30,0,0,-5,0,0,5,0,0,0,17,-1,18,0,0,0,0,0
46179,ラミア緑(Freeze),0,2,10,0,0,-3,0,0,0,0,0,15,10071,-1,0,0,0,0,0,0
46180,ラミア青(Freeze),0,2,10,0,0,-3,0,0,0,0,0,15,10071,-1,0,0,0,0,0,0
46181,ブラックエルダー(トルネード),0,2,20,0,0,-4,0,0,0,0,0,20,53,-1,0,0,0,0,0,0
46181,ブラックエルダー(遠距離魔法),1,2,50,0,0,-8,0,0,0,0,0,0,10061,-1,0,0,0,0,0,0
46182,ブラック ウィザード(ファイヤーボール),0,2,30,0,0,-5,0,0,5,0,0,0,25,-1,18,0,0,0,0,0
46182,ブラック ウィザード(召還),1,3,5,0,0,0,3,0,0,0,0,0,0,-1,18,46038,1,2,0,0
46182,ブラック ウィザード(召還:マヤの召喚物),2,3,20,0,0,-3,1,0,0,0,0,0,0,-1,0,46039,1,1,0,0
46182,ブラック ウィザード(召還:マヤの召喚物),3,3,20,0,0,-3,1,0,0,0,0,0,0,-1,0,46040,1,1,0,0
46183,デス(ウィンドシャックル),0,2,30,0,0,-1,0,0,1,0,0,0,167,-1,0,0,0,0,0,0
46187,ベレスの分身(ファイアーボール),0,2,20,0,0,-6,0,0,0,0,0,70,25,-1,0,0,0,0,0,0
46187,ベレスの分身(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,30,0,-1,0,0,0,0,0,0
46187,ベレスの分身(召還:スケルトン),2,3,5,0,0,-3,0,0,0,0,0,0,0,-1,0,81088,5,5,0,0
46188,バルログの追従者(6セル攻撃),0,2,80,0,0,-6,0,0,6,0,0,0,0,1160,18,0,0,0,0,0
46189,レッサーデーモン(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
46189,レッサーデーモン(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,20,0,-1,0,0,0,0,0,0
46189,レッサーデーモン(ディジーズ),2,2,20,0,0,-1,0,0,1,0,0,0,56,-1,19,0,0,0,0,0
46190,バフォメット(イラプション),0,2,20,0,0,-6,0,0,0,0,0,20,45,-1,0,0,0,0,0,0
46190,バフォメットの分身(召還:スケルトン),1,3,5,0,0,-3,0,0,0,0,0,0,0,-1,0,91266,5,5,0,0
46192,パーサズ(トルネード),0,2,20,0,0,-4,0,0,0,0,0,10,53,-1,0,0,0,0,0,0
46193,パーサズ(変身後)(8セル遠距離特殊攻撃),0,2,100,0,0,-8,0,0,0,0,0,5,10066,-1,0,0,0,0,0,0
46194,バルログの分身(アースクエイク),0,2,50,0,0,-6,0,0,0,0,0,25,10056,-1,0,0,0,0,0,0
46195,デーモンの分身(広範囲魔法),0,2,30,0,0,-6,0,0,0,0,0,20,10038,-1,0,0,0,0,0,0
46195,デーモンの分身(キャンセレーション),1,2,10,0,0,-6,0,0,0,0,0,0,44,-1,0,0,0,0,0,0
46195,デーモンの分身(ファイアーボール),2,2,30,0,0,-6,0,0,0,0,0,100,25,-1,0,0,0,0,0,0
46195,デーモンの分身(物理攻撃),3,1,100,0,0,-3,0,0,3,0,0,30,0,-1,0,0,0,0,0,0
46196,ハーディンの分身(4セル範囲),0,2,30,0,0,-4,0,0,4,4,4,20,0,7467,19,0,0,0,0,0
46196,ハーディンの分身(6セル特殊),1,2,50,0,0,-6,0,0,6,0,0,30,0,7466,18,0,0,0,0,0
46220,ウグヌス(特殊),0,2,50,0,0,-4,0,0,0,0,0,25,10039,-1,0,0,0,0,0,0
46220,ウグヌス(物理攻撃),1,1,100,0,0,-6,0,0,6,6,6,30,0,-1,0,0,0,0,0,0
46291,シェルマン(遠距離物理攻撃),0,2,100,0,0,-8,0,0,8,0,0,10,10153,-1,1,0,0,0,0,0
46291,シェルマン(遠距離魔法攻撃),1,2,100,0,0,-12,0,0,12,0,0,10,10154,-1,0,0,0,0,0,0
46291,シェルマン(召喚:ジャイアント ヒドラ),2,3,20,30,0,-3,0,0,0,0,0,0,0,-1,0,46292,2,3,0,0
46292,ジャイアント ヒドラ(遠距離特殊攻撃),0,2,100,0,0,-8,0,0,8,0,0,10,10155,-1,0,0,0,0,0,0
46293,カープ(召還時),0,0,100,0,0,0,0,0,0,0,0,0,0,-1,11,0,0,0,0,0
46293,カープ(イラプション),1,2,50,0,0,-8,0,0,0,0,0,0,10098,-1,0,0,0,0,0,0
51001,紅蓮(火炎魔方陣),0,2,100,0,0,-2,0,0,0,0,0,0,11001,-1,0,0,0,0,0,0
51002,劫火(ファイアーボール),0,2,100,0,0,-6,0,0,0,0,0,0,11002,-1,0,0,0,0,0,0
51003,業火(炎),0,2,100,0,0,-2,0,0,2,1,2,0,11003,2380,16,0,0,0,0,0
51004,爆炎(広範囲魔法),0,2,100,0,0,-6,0,0,0,0,0,0,11004,-1,0,0,0,0,0,0
51004,爆炎(ファイアーボール),1,2,100,0,0,-6,0,0,0,0,0,0,11002,-1,0,0,0,0,0,0
51005,邪炎(広範囲魔法),0,2,100,0,0,-15,0,0,0,0,0,0,11009,-1,0,0,0,0,0,0
51005,邪炎(サンバースト),1,2,100,0,0,-5,0,0,0,0,0,0,11008,-1,0,0,0,0,0,0
51006,灼熱(槍投げ),0,2,100,0,0,-6,0,0,0,0,0,0,11005,-1,0,0,0,0,0,0
51007,焦熱(アースクエイク),0,2,100,0,0,-6,0,0,0,0,0,0,11006,-1,0,0,0,0,0,0
51008,炎帝(遠距離火炎),0,2,100,0,0,-6,0,0,0,0,0,0,11007,-1,0,0,0,0,0,0
51010,獣炎(ファイアーボール),0,2,100,0,0,-5,0,0,0,0,0,0,11002,-1,0,0,0,0,0,0
51011,角炎(サンバースト),0,2,100,0,0,-5,0,0,0,0,0,0,11008,-1,0,0,0,0,0,0
60563,ハイネ城 近衛兵(10セル遠距離攻撃),0,2,100,0,0,-10,0,0,10,0,0,0,10145,-1,0,0,0,0,0,0
70857,ハイネ ガード(10セル遠距離攻撃),0,2,100,0,0,-10,0,0,10,0,0,0,10145,-1,0,0,0,0,0,0
80030,ポイズンスネークウィザード(グレーターヒール),0,2,80,0,80,-15,0,1,0,0,0,100,35,-1,30,0,0,0,0,0
80030,ポイズンスネークウィザード(FS),1,2,30,0,0,-1,0,0,2,0,0,0,70,-1,18,0,0,0,0,0
80031,ダークアサシン(中距離),0,2,20,0,0,-6,0,0,6,0,0,0,97012,-1,30,0,0,0,0,0
81081,パプリオンの信奉者(エネルギーボルト),0,2,20,0,0,-6,0,0,0,0,0,40,4,-1,0,0,0,0,0,0
81082,ヤヒ変身後(変身),0,1,100,0,0,-15,1,0,15,0,0,20,0,-1,4,0,0,0,0,0
81082,ヤヒ変身後(強制変身:ゾンビ),1,4,15,0,0,-10,0,0,0,0,0,0,0,-1,0,0,0,0,3872,0
81082,ヤヒ変身後(遠距離魔法),2,2,30,0,0,-10,0,0,0,0,0,35,10063,-1,0,0,0,0,0,0
81082,ヤヒ変身後(範囲魔法),3,2,100,0,0,-10,0,0,0,0,0,35,10064,-1,0,0,0,0,0,0
81103,Sドッペルゲンガー(アイスイラプション),0,2,30,0,0,-6,0,0,0,0,0,0,10035,-1,0,0,0,0,0,0
81103,Sドッペルゲンガー(スラタック),1,2,30,0,0,-6,0,0,0,0,0,30,16,-1,0,0,0,0,0,0
81103,Sドッペルゲンガー(物理攻撃),2,1,100,0,0,-1,0,0,1,0,0,30,0,-1,0,0,0,0,0,0
81163,ギルタス(ブルーバリア),0,2,100,18,0,-15,0,0,0,0,0,40,10130,-1,0,0,0,0,0,0
81163,ギルタス(砂嵐),1,2,10,0,0,-15,0,0,0,0,0,150,10126,-1,0,0,0,0,0,0
81163,ギルタス(アイスブレス),2,2,20,0,0,0,0,0,0,0,0,25,10128,-1,0,0,0,0,0,0
81163,ギルタス(毒霧),3,2,20,0,0,0,0,0,0,0,0,30,10129,-1,0,0,0,0,0,0
81163,ギルタス(アースクエイク),4,2,20,0,0,0,0,0,0,0,0,80,10127,-1,0,0,0,0,0,0
81163,ギルタス(物理攻撃1),5,1,60,0,0,0,0,0,3,0,0,60,0,-1,5,0,0,0,0,0
81163,ギルタス(物理攻撃2),6,1,100,0,0,0,0,0,3,0,0,60,0,-1,1,0,0,0,0,0
81176,ブラックエルダー(トルネード),0,2,20,0,0,-4,0,0,0,0,0,20,53,-1,0,0,0,0,0,0
81176,ブラックエルダー(遠距離魔法),1,2,50,0,0,-8,0,0,0,0,0,0,10061,-1,0,0,0,0,0,0
81224,ハイ リザードマン(6セル遠距離特殊攻撃),0,2,100,0,0,-6,0,0,0,0,0,0,10135,-1,0,0,0,0,0,0
81231,ジャイアントガードアント(物理攻撃),0,1,100,0,0,-3,0,0,3,0,0,15,0,-1,30,0,0,0,0,0
81236,オーテュ(8セル遠距離特殊攻撃),0,2,60,0,0,-8,0,0,0,0,0,0,10124,-1,0,0,0,0,0,0
81237,ヘルバウンド(炎),0,1,100,0,0,2,2,0,2,0,0,30,0,4646,3,0,0,0,0,0
81238,Sドッペルゲンガー(アイスイラプション),0,2,30,0,0,-6,0,0,0,0,0,0,10035,-1,0,0,0,0,0,0
81238,Sドッペルゲンガー(スラタック),1,2,30,0,0,-6,0,0,0,0,0,30,16,-1,0,0,0,0,0,0
81238,Sドッペルゲンガー(物理攻撃),2,1,30,0,0,-1,0,0,1,0,0,30,0,-1,0,0,0,0,0,0
81239,グレートミノタウルス(物理攻撃),1,1,30,0,0,-1,0,0,1,0,0,30,0,-1,0,0,0,0,0,0
91157,ユニドラゴン(地),0,2,50,0,0,-2,0,0,2,0,0,30,16,2510,18,0,0,0,0,0
91158,ユニドラゴン(火),0,2,50,0,0,-2,0,0,2,0,0,30,15,2510,18,0,0,0,0,0
91159,ユニドラゴン(水),0,2,50,0,0,-2,0,0,2,0,0,30,6,2510,18,0,0,0,0,0
91160,ユニドラゴン(風),0,2,50,0,0,-2,0,0,2,0,0,30,7,2510,18,0,0,0,0,0
91161,テラドラゴン(地)(トルネード),0,2,50,0,0,-4,0,0,0,0,0,0,53,-1,19,0,0,0,0,0
91161,テラドラゴン(地),1,2,50,0,0,-2,0,0,2,0,0,50,16,2510,18,0,0,0,0,0
91162,テラドラゴン(火)(トルネード),0,2,50,0,0,-4,0,0,0,0,0,0,53,-1,19,0,0,0,0,0
91162,テラドラゴン(火),1,2,50,0,0,-2,0,0,2,0,0,50,15,2510,18,0,0,0,0,0
91163,テラドラゴン(水)(トルネード),0,2,50,0,0,-4,0,0,0,0,0,0,53,-1,19,0,0,0,0,0
91163,テラドラゴン(水),1,2,50,0,0,-2,0,0,2,0,0,50,6,2510,18,0,0,0,0,0
91164,テラドラゴン(風)(トルネード),0,2,50,0,0,-4,0,0,0,0,0,0,53,-1,19,0,0,0,0,0
91164,テラドラゴン(風),1,2,50,0,0,-2,0,0,2,0,0,50,7,2510,18,0,0,0,0,0
91165,スカルドラゴン,0,2,70,0,0,-2,0,0,0,0,0,80,6,2510,18,0,0,0,0,0
91174,クリムゾン ハッチリン(火球),0,2,50,0,0,-6,0,0,6,0,0,0,15,7367,18,0,0,0,0,0
91176,ハイ クリムゾン ハッチリン(火球),0,2,50,0,0,-6,0,0,6,0,0,0,15,7367,18,0,0,0,0,0
91177,スーパー モンキー(遠距離魔法),0,2,100,0,0,-6,0,0,1,0,0,0,10152,-1,0,0,0,0,0,0
91183,ドワーフシャーマン(地陣刺),0,2,50,0,0,-3,0,0,0,0,0,0,62,2510,19,0,0,0,0,0
91183,ドワーフシャーマン(光粉噴灑),1,2,50,0,0,-2,0,0,2,0,0,25,6,2510,18,0,0,0,0,0
91200,アンタラスLv1(範囲スタン),0,2,40,0,0,-1,0,0,0,0,0,0,500,-1,18,0,0,0,0,7903
91200,アンタラスLv1(範囲毒),1,2,10,0,0,-1,0,0,0,0,0,0,502,-1,18,0,0,0,0,7862
91200,アンタラスLv1(ブレス),2,2,20,0,0,-1,0,0,15,15,15,50,0,-1,18,0,0,0,0,7863
91200,アンタラスLv1(右),3,2,10,0,0,-4,0,0,4,0,0,50,0,-1,5,0,0,0,0,7906
91200,アンタラスLv1(左),4,2,10,0,0,-4,0,0,4,0,0,50,0,-1,12,0,0,0,0,7905
91200,アンタラスLv1(尻尾),5,2,10,0,0,-5,0,0,5,5,5,80,0,-1,25,0,0,0,0,7914
91200,アンタラスLv1(ウェポンブレイク),6,2,20,0,0,-6,0,0,0,0,0,30,27,-1,0,0,0,0,0,7913
91201,アンタラスLv2(範囲スタン),0,2,30,0,0,-1,0,0,0,0,0,0,500,-1,18,0,0,0,0,7903
91201,アンタラスLv2(範囲毒),2,2,20,0,0,-1,0,0,0,0,0,0,502,-1,18,0,0,0,0,7862
91201,アンタラスLv2(ブレス),3,2,30,0,0,-1,0,0,15,15,15,120,0,-1,18,0,0,0,0,7863
91201,アンタラスLv2(右),4,2,20,0,0,-4,0,0,4,0,0,120,0,-1,5,0,0,0,0,7906
91201,アンタラスLv2(左),5,2,20,0,0,-4,0,0,4,0,0,120,0,-1,12,0,0,0,0,7905
91201,アンタラスLv2(尻尾),6,2,20,0,0,-5,0,0,5,5,5,180,0,-1,25,0,0,0,0,7914
91201,アンタラスLv2(ウェポンブレイク),7,2,20,0,0,-6,0,0,0,0,0,60,27,-1,0,0,0,0,0,7913
91202,アンタラスLv3(範囲スタン),0,2,30,0,0,-1,0,0,0,0,0,0,500,-1,19,0,0,0,0,7915
91202,アンタラスLv3(範囲キャンセレーション),1,2,10,0,0,-1,0,0,0,0,0,0,501,-1,19,0,0,0,0,7915
91203,アンタラスLv3(範囲毒),2,2,20,0,0,-1,0,0,0,0,0,0,502,-1,18,0,0,0,0,7904
91203,アンタラスLv3(ブレス),3,2,30,0,0,-1,0,0,15,15,15,500,0,-1,18,0,0,0,0,7863
91203,アンタラスLv3(ジャンプ),4,2,30,0,0,-1,0,0,15,15,15,1800,0,7617,20,0,0,0,0,7904
91203,アンタラスLv3(右),5,2,50,0,0,-4,0,0,4,0,0,500,0,-1,5,0,0,0,0,7906
91203,アンタラスLv3(左),6,2,50,0,0,-4,0,0,4,0,0,500,0,-1,12,0,0,0,0,7905
91203,アンタラスLv3(尻尾),7,2,30,0,0,-5,0,0,5,5,5,800,0,-1,25,0,0,0,0,7914
91203,アンタラスLv3(ユニドラゴン召還),8,3,35,0,0,-1,0,0,0,0,0,0,0,-1,41,91157,2,4,0,7948
91203,アンタラスLv3(ウェポンブレイク),9,2,20,0,0,-6,0,0,0,0,0,100,27,-1,0,0,0,0,0,7913
91203,アンタラスLv3(メテオ),10,2,10,0,0,-5,0,0,5,5,5,200,91202,-1,30,0,0,0,0,0
91259,ケレニス(フリージングブリザード) 秘譚,0,2,33,0,0,-10,0,0,0,0,0,15,80,-1,19,0,0,0,0,0
91273,魔界の ケルベロス(炎),0,2,100,0,0,-2,5,0,2,0,0,15,10142,-1,0,0,0,0,0,0
91280,魔界のサキュバス,0,2,100,0,0,-6,5,0,0,0,0,0,10030,-1,0,0,0,0,0,0
91280,魔界のサキュバス,1,2,20,0,0,-3,0,0,0,0,0,0,28,-1,0,0,0,0,0,0
91283,魔界のレッサーデーモン(火炎魔方陣),0,2,50,0,0,-2,0,0,0,0,0,0,10042,-1,0,0,0,0,0,0
91283,魔界のレッサーデーモン(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,20,0,-1,0,0,0,0,0,0
91284,魔界の ホーンケルベロス(炎),0,2,100,0,0,-2,8,0,2,0,0,0,10144,-1,0,0,0,0,0,0
91284,魔界の ホーンケルベロス(頭突き),1,1,100,0,0,-1,0,0,1,0,0,0,0,-1,30,0,0,0,0,0
91285,魔界の イフリート(槍投げ),0,2,80,0,0,-6,0,0,0,0,0,5,10014,-1,0,0,0,0,0,0
91286,魔界の ボーンドラゴン(炎),0,2,100,0,0,-2,0,0,2,1,2,15,10009,2411,16,0,0,0,0,0
91289,魔界の シアー(魔法),0,2,40,0,0,-6,0,0,0,0,0,15,10001,-1,0,0,0,0,0,0
91289,魔界の シアー(物理攻撃),1,1,100,0,0,-1,0,0,1,0,0,30,0,-1,0,0,0,0,0,0
91291,デスナイト(バンパイアリックタッチ) 秘譚,0,2,20,0,0,-3,0,0,0,0,0,50,28,-1,0,0,0,0,0,0
91291,デスナイト(物理攻撃) 秘譚,3,1,100,0,0,-1,0,0,1,0,0,20,0,-1,0,0,0,0,0,0
91292,魔界の グレートミノタウルス(物理攻撃) 秘譚,1,1,100,0,0,-1,0,0,1,0,0,30,0,-1,0,0,0,0,0,0
91293,フェニックス(遠距離火炎) 秘譚,0,2,30,0,0,-6,0,0,0,0,0,40,10018,-1,0,0,0,0,0,0
91293,フェニックス(物理攻撃) 秘譚,1,1,100,0,0,-2,0,0,2,0,0,30,0,-1,0,0,0,0,0,0
91294,バフォメット(イラプション) 秘譚,0,2,20,0,0,-6,0,0,0,0,0,20,45,-1,0,0,0,0,0,0
91295,ケレニス秘譚 フリージングブリザード,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
91295,ケレニス(コーンオブコールド) 秘譚,1,2,33,0,0,-6,0,0,0,0,0,30,38,-1,18,0,0,0,0,0
91295,ケレニス(物理攻撃) 秘譚,2,1,33,0,0,-1,0,0,1,0,0,30,0,-1,1,0,0,0,0,0
91296,ケレニス(フリージングブリザード) 秘譚,0,2,33,0,0,-10,0,0,0,0,0,15,80,-1,19,0,0,0,0,0
91296,ケレニス(コーンオブコールド) 秘譚,1,2,33,0,0,-6,0,0,0,0,0,30,38,-1,18,0,0,0,0,0
91296,ケレニス(物理攻撃) 秘譚,2,1,33,0,0,-1,0,0,1,0,0,30,0,-1,1,0,0,0,0,0
91420,ファウスト(範囲),0,2,20,0,0,-4,0,0,4,0,0,10,91420,-1,18,0,0,0,0,0
91432,子フェニックス(火炎),0,2,30,0,0,-4,0,0,0,0,0,20,81254,-1,0,0,0,0,0,0
91506,五色のパール,0,2,100,0,80,-1,0,1,15,0,0,30,57,-1,0,0,0,0,0,0
91506,五色のパール,1,2,0,0,0,-2,0,0,0,0,0,30,44,-1,0,0,0,0,0,0
91507,神秘の五色のパール,0,2,100,0,80,-1,0,1,15,0,0,30,43,-1,0,0,0,0,0,0
91507,神秘の五色のパール,1,2,0,0,0,-2,0,0,0,0,0,30,44,-1,0,0,0,0,0,0
91514,パプリオンLv1(右),0,1,50,0,0,-1,0,0,2,0,0,50,0,-1,5,0,0,0,0,8458
91514,パプリオンLv1(左),1,1,50,0,0,-1,0,0,2,0,0,50,0,-1,12,0,0,0,0,8459
91514,パプリオンLv1(尻尾),2,1,30,0,0,-1,0,0,10,10,10,50,0,-1,25,0,0,0,0,8457
91514,パプリオンLv1(咆哮),3,1,20,0,0,-1,0,0,15,15,15,100,0,-1,19,0,0,0,0,8464
91514,パプリオンLv1(ブレス),4,2,30,0,0,-1,0,0,0,0,0,100,4018,-1,18,0,0,0,0,8456
91514,パプリオンLv1(パプリオンデスヒール),5,2,30,0,0,-1,0,0,0,0,0,0,4015,-1,51,0,0,0,0,8457
91514,パプリオンLv1(パプリオンデスポーション ),6,2,30,0,0,-1,0,0,0,0,0,0,4016,-1,51,0,0,0,0,8458
91514,パプリオンLv1(パプリオンリデュースヒール ),7,2,30,0,0,-1,0,0,0,0,0,0,4017,-1,51,0,0,0,0,8456
91515,パプリオンLv2(右),0,1,60,0,0,-1,0,0,2,0,0,120,0,-1,5,0,0,0,0,8458
91515,パプリオンLv2(左),1,1,60,0,0,-1,0,0,2,0,0,120,0,-1,12,0,0,0,0,8459
91515,パプリオンLv2(尻尾),2,1,40,0,0,-1,0,0,10,10,10,150,0,-1,25,0,0,0,0,8457
91515,パプリオンLv2(咆哮),3,1,40,0,0,-1,0,0,15,15,15,300,0,-1,19,0,0,0,0,8464
91515,パプリオンLv2(ブレス),4,2,50,0,0,-1,0,0,0,0,0,300,4018,-1,18,0,0,0,0,8456
91515,パプリオンLv2(範囲キャンセレーション),5,2,20,0,0,-1,0,0,0,0,0,0,501,-1,19,0,0,0,0,7864
91515,パプリオンLv2(範囲),6,2,20,0,0,-1,0,0,15,15,15,250,0,-1,20,0,0,0,0,8462
91515,パプリオンLv2(パプリオンデスヒール),7,2,40,0,0,-1,0,0,0,0,0,0,4015,-1,51,0,0,0,0,8457
91515,パプリオンLv2(パプリオンデスポーション ),8,2,40,0,0,-1,0,0,0,0,0,0,4016,-1,51,0,0,0,0,8458
91515,パプリオンLv2(パプリオンリデュースヒール ),9,2,40,0,0,-1,0,0,0,0,0,0,4017,-1,51,0,0,0,0,8456
91516,パプリオンLv3(右),0,1,70,0,0,-1,0,0,2,0,0,600,0,-1,5,0,0,0,0,8458
91516,パプリオンLv3(左),1,1,70,0,0,-1,0,0,2,0,0,600,0,-1,12,0,0,0,0,8459
91516,パプリオンLv3(尻尾),2,1,60,0,0,-1,0,0,10,10,10,800,0,-1,25,0,0,0,0,8457
91516,パプリオンLv3(咆哮),3,1,50,0,0,-1,0,0,15,15,15,1000,0,-1,19,0,0,0,0,8463
91516,パプリオンLv3(ブレス),4,2,60,0,0,-1,0,0,0,0,0,1000,4018,-1,18,0,0,0,0,8456
91516,パプリオンLv3(範囲キャンセレーション),5,2,30,0,0,-1,0,0,0,0,0,0,501,-1,19,0,0,0,0,7864
91516,パプリオンLv3(範囲),6,2,40,0,0,-1,0,0,15,15,15,1800,0,-1,20,0,0,0,0,8462
91516,パプリオンLv3(五色のパール召還),7,3,30,0,0,-1,0,0,0,0,0,0,0,-1,41,91506,2,4,0,8467
91516,パプリオンLv3(神秘の五色のパール召還),8,3,30,0,0,-1,0,0,0,0,0,0,0,-1,41,91507,2,4,0,8467
91516,パプリオンLv3(カープ召還)本来はトルナールも召還,9,3,30,0,0,-1,0,0,0,0,0,0,0,-1,41,91508,2,4,0,8454
91516,パプリオンLv3(パプリオンデスヒール),10,2,50,0,0,-1,0,0,0,0,0,0,4015,-1,51,0,0,0,0,8457
91516,パプリオンLv3(パプリオンデスポーション ),11,2,50,0,0,-1,0,0,0,0,0,0,4016,-1,51,0,0,0,0,8458
91516,パプリオンLv3(パプリオンリデュースヒール ),12,2,50,0,0,-1,0,0,0,0,0,0,4017,-1,51,0,0,0,0,8456
91603,リンドビオルLv1：右手,0,1,50,0,0,-2,0,0,2,0,0,50,0,-1,5,0,0,0,0,0
91603,リンドビオルLv1：左手,1,1,50,0,0,-2,0,0,2,0,0,50,0,-1,12,0,0,0,0,0
91603,リンドビオルLv1：尻尾,2,1,30,0,0,-2,0,0,3,3,3,100,0,-1,25,0,0,0,0,0
91603,リンドビオルLv1：ブレス,3,2,30,0,0,-2,0,0,3,5,3,100,0,-1,18,0,0,0,0,0
91603,リンドビオルLv1：引寄,4,2,50,0,0,-15,0,3,15,0,0,0,10057,-1,19,0,0,0,0,0
91603,リンドビオルLv1：範囲ウィンドシャックル,5,2,10,30,0,-2,0,0,0,0,0,0,503,-1,19,0,0,0,0,13422
91603,リンドビオルLv1：エリア サイレンス,6,2,10,30,0,-2,0,0,0,0,0,0,707,-1,19,0,0,0,0,0
91603,リンドビオルLv1：ライトニング,7,2,50,0,0,-15,0,3,15,0,0,10,91603,-1,59,0,0,0,0,10164
91603,リンドビオルLv1：小竜,8,2,20,0,0,-15,0,3,15,0,0,10,91605,-1,51,0,0,0,0,10150
91603,リンドビオルLv1：メタルゴーレム(水),9,3,10,0,0,-2,3,0,0,0,0,0,0,-1,41,91611,2,4,0,10156
91603,リンドビオルLv1：メタルゴーレム(風),10,3,10,0,0,-2,3,0,0,0,0,0,0,-1,41,91612,2,4,0,10156
91603,リンドビオルLv1：メタルゴーレム(火),11,3,10,0,0,-2,3,0,0,0,0,0,0,-1,41,91613,2,4,0,10156
91603,リンドビオルLv1：メタルゴーレム(地),12,3,10,0,0,-2,3,0,0,0,0,0,0,-1,41,91614,2,4,0,10156
91603,リンドビオルLv1：ウェザー,13,2,50,25,0,-2,0,0,0,0,0,10,91606,-1,20,0,0,0,0,10161
91603,リンドビオルLv1：スモールイラプション,14,2,25,0,0,-6,0,3,6,0,0,10,91600,-1,47,0,0,0,0,10158
91603,リンドビオルLv1：イラプション,15,2,25,0,0,-8,0,3,8,0,0,10,91601,-1,47,0,0,0,0,10159
91603,リンドビオルLv1：エスケープ,16,0,50,33,0,0,0,0,0,0,0,0,0,-1,13,0,0,0,0,10152
91603,リンドビオルLv1：落下衝撃,17,1,100,0,0,-1,0,0,0,15,15,10,91598,-1,0,0,0,0,0,0
91603,リンドビオルLv1：トルネード,18,2,25,0,0,-2,0,0,5,0,0,10,91604,-1,55,0,0,0,0,10165
91604,リンドビオルLv2：右手,0,1,30,0,0,-6,0,0,6,0,0,100,0,-1,5,0,0,0,0,0
91604,リンドビオルLv2：左手,1,1,30,0,0,-6,0,0,6,0,0,100,0,-1,12,0,0,0,0,0
91604,リンドビオルLv2：範囲矢,2,2,20,0,0,-15,0,3,15,5,5,30,91602,-1,30,0,0,0,0,10163
91604,リンドビオルLv2：ブレス,3,2,30,0,0,-8,0,0,8,7,5,150,0,-1,18,0,0,0,0,0
91604,リンドビオルLv2：範囲ウィンドシャックル,4,2,10,0,0,-15,0,0,15,0,0,0,503,-1,19,0,0,0,0,13422
91604,リンドビオルLv2：エリア サイレンス,5,2,10,0,0,-15,0,0,15,0,0,0,707,-1,19,0,0,0,0,0
91604,リンドビオルLv2：ライトニング,6,2,50,0,0,-15,0,3,15,0,0,30,91603,-1,19,0,0,0,0,10164
91604,リンドビオルLv2：小竜,7,2,30,0,0,-15,0,3,15,0,0,30,91605,-1,51,0,0,0,0,10150
91604,リンドビオルLv2：雲の大精霊,8,3,20,0,0,-4,0,0,10,0,0,0,0,-1,41,91615,1,2,0,13436
91604,リンドビオルLv2：ウェザー,9,2,70,50,0,-6,0,0,0,0,0,30,91606,-1,20,0,0,0,0,10161
91605,リンドビオルLv3：右手,0,1,50,0,0,-2,0,0,2,0,0,150,0,-1,5,0,0,0,0,0
91605,リンドビオルLv3：左手,1,1,50,0,0,-2,0,0,2,0,0,150,0,-1,12,0,0,0,0,0
91605,リンドビオルLv3：尻尾,2,1,30,0,0,-5,0,0,5,5,5,150,0,-1,25,0,0,0,0,0
91605,リンドビオルLv3：ブレス,3,2,30,0,0,-5,0,0,5,8,5,200,0,-1,18,0,0,0,0,0
91605,リンドビオルLv3：範囲ウィンドシャックル,4,2,20,0,0,-15,0,0,0,0,0,0,503,-1,19,0,0,0,0,13422
91605,リンドビオルLv3：エリア サイレンス,5,2,20,0,0,-15,0,0,0,0,0,0,707,-1,19,0,0,0,0,0
91605,リンドビオルLv3：ライトニング,6,2,35,0,0,-15,0,3,15,0,0,50,91603,-1,59,10164,0,0,0,0
91605,リンドビオルLv3：小竜,7,2,30,0,0,-15,0,3,15,0,0,50,91605,-1,51,0,0,0,0,10150
91605,リンドビオルLv3：雲の大精霊,8,3,20,0,0,-2,0,0,0,0,0,0,0,-1,41,91615,2,4,0,13436
91605,リンドビオルLv3：ウェザー,9,2,100,50,0,-2,0,0,0,0,0,50,91606,-1,20,0,0,0,0,10161
91605,リンドビオルLv3：真の力,10,2,50,20,0,-1,0,0,15,0,0,100,91599,-1,30,0,0,0,0,13385
