id,npc_id,note,group_id,count,loc_x,loc_y,random_x,random_y,loc_x1,loc_y1,loc_x2,loc_y2,heading,min_respawn_delay,max_respawn_delay,map_id,respawn_screen,movement_distance,rest,near_spawn
801501271,45161,史巴托,0,1,32816,32240,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501272,45161,史巴托,0,1,32806,32230,12,12,0,0,0,0,7,60,120,4,0,0,0,0
801501273,45278,歐吉,0,1,32798,32232,12,12,0,0,0,0,5,60,120,4,0,0,0,0
801501274,45278,歐吉,0,1,32801,32249,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501275,45278,歐吉,0,1,32783,32255,12,12,0,0,0,0,5,60,120,4,0,0,0,0
801501276,45157,食屍鬼,0,1,32774,32251,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501277,45157,食屍鬼,0,1,32785,32254,12,12,0,0,0,0,1,60,120,4,0,0,0,0
801501278,45157,食屍鬼,0,1,32801,32249,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501279,45157,食屍鬼,0,1,32811,32239,12,12,0,0,0,0,1,60,120,4,0,0,0,0
801501280,45157,食屍鬼,0,1,32821,32243,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501281,45157,食屍鬼,0,1,32829,32249,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501282,45157,食屍鬼,0,1,32841,32251,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501283,45157,食屍鬼,0,1,32849,32260,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501284,45157,食屍鬼,0,1,32840,32270,12,12,0,0,0,0,5,60,120,4,0,0,0,0
801501285,45171,那魯加妖魔,0,1,32841,32284,12,12,0,0,0,0,4,60,120,4,0,0,0,0
801501286,45171,那魯加妖魔,0,1,32850,32303,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501287,45171,那魯加妖魔,0,1,32855,32321,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501288,45171,那魯加妖魔,0,1,32832,32275,12,12,0,0,0,0,0,60,120,4,0,0,0,0
801501289,45171,那魯加妖魔,0,1,32819,32255,12,12,0,0,0,0,7,60,120,4,0,0,0,0
801501290,45149,阿吐巴妖魔,0,1,32810,32244,12,12,0,0,0,0,0,60,120,4,0,0,0,0
801501291,45149,阿吐巴妖魔,0,1,32822,32233,12,12,0,0,0,0,1,60,120,4,0,0,0,0
801501292,45149,阿吐巴妖魔,0,1,32813,32224,12,12,0,0,0,0,7,60,120,4,0,0,0,0
801501293,45149,阿吐巴妖魔,0,1,32797,32210,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501294,45149,阿吐巴妖魔,0,1,32785,32229,12,12,0,0,0,0,4,60,120,4,0,0,0,0
801501295,45149,阿吐巴妖魔,0,1,32778,32247,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501296,45143,都達瑪拉妖魔,0,1,32778,32247,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501297,45143,都達瑪拉妖魔,0,1,32797,32254,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501298,45143,都達瑪拉妖魔,0,1,32824,32256,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501299,45143,都達瑪拉妖魔,0,1,32847,32268,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501300,45143,都達瑪拉妖魔,0,1,32863,32277,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501301,45143,都達瑪拉妖魔,0,1,32870,32286,12,12,0,0,0,0,4,60,120,4,0,0,0,0
801501302,45149,阿吐巴妖魔,0,1,32859,32307,12,12,0,0,0,0,4,60,120,4,0,0,0,0
801501303,45149,阿吐巴妖魔,0,1,32865,32326,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501304,45149,阿吐巴妖魔,0,1,32852,32343,12,12,0,0,0,0,5,60,120,4,0,0,0,0
801501305,45127,羅孚妖魔,0,1,32835,32352,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501306,45127,羅孚妖魔,0,1,32824,32361,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501307,45127,羅孚妖魔,0,1,32811,32359,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501308,45127,羅孚妖魔,0,1,32789,32337,12,12,0,0,0,0,7,60,120,4,0,0,0,0
801501309,45127,羅孚妖魔,0,1,32785,32328,12,12,0,0,0,0,0,60,120,4,0,0,0,0
801501310,45127,羅孚妖魔,0,1,32766,32323,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801501311,45138,妖魔巡守,0,1,32804,32323,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501312,45138,妖魔巡守,0,1,32804,32323,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501313,45138,妖魔巡守,0,1,32804,32323,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501314,45138,妖魔巡守,0,1,32835,32316,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501315,45138,妖魔巡守,0,1,32839,32317,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501316,45138,妖魔巡守,0,1,32839,32317,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501317,45138,妖魔巡守,0,1,32858,32336,12,12,0,0,0,0,4,60,120,4,0,0,0,0
801501318,45138,妖魔巡守,0,1,32858,32338,12,12,0,0,0,0,4,60,120,4,0,0,0,0
801501319,45138,妖魔巡守,0,1,32858,32339,12,12,0,0,0,0,4,60,120,4,0,0,0,0
801501320,45138,妖魔巡守,0,1,32878,32348,12,12,0,0,0,0,1,60,120,4,0,0,0,0
801501321,45138,妖魔巡守,0,1,32879,32348,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501322,45138,妖魔巡守,0,1,32879,32348,12,12,0,0,0,0,2,60,120,4,0,0,0,0
801501323,45098,甘地妖魔,0,1,32881,32364,12,12,0,0,0,0,4,60,120,4,0,0,0,0
801501324,45098,甘地妖魔,0,1,32836,32343,12,12,0,0,0,0,4,60,120,4,0,0,0,0
801501325,45050,妖魔弓箭手,0,1,32616,33125,12,12,0,0,0,0,0,60,120,4,0,0,0,0
801501326,45050,妖魔弓箭手,0,1,32610,33115,12,12,0,0,0,0,0,60,120,4,0,0,0,0
801501327,45050,妖魔弓箭手,0,1,32600,33100,12,12,0,0,0,0,0,60,120,4,0,0,0,0
801501328,45050,妖魔弓箭手,0,1,32619,33082,12,12,0,0,0,0,1,60,120,4,0,0,0,0
801501329,45140,哈柏哥布林,0,1,32620,33073,12,12,0,0,0,0,0,60,120,4,0,0,0,0
801501330,45140,哈柏哥布林,0,1,32603,33093,12,12,0,0,0,0,5,60,120,4,0,0,0,0
801501331,45140,哈柏哥布林,0,1,32627,33117,12,12,0,0,0,0,3,60,120,4,0,0,0,0
801501332,45140,哈柏哥布林,0,1,32601,33132,12,12,0,0,0,0,6,60,120,4,0,0,0,0
801500992,90500,猴子 ,0,50,33237,32765,12,12,0,0,0,0,0,60,120,783,0,0,0,0
801500993,90501,蛇,0,60,33215,32785,12,12,0,0,0,0,5,60,120,783,0,0,0,0
1002001,91157,泥龍,0,2,32946,32760,0,0,32885,32706,33007,32815,0,20,30,1002,0,0,0,0
1002002,91157,泥龍,0,2,32946,32760,0,0,32885,32706,33007,32815,1,20,30,1002,0,0,0,0
1002003,91157,泥龍,0,2,32946,32760,0,0,32885,32706,33007,32815,2,20,30,1002,0,0,0,0
1002004,91157,泥龍,0,2,32946,32760,0,0,32885,32706,33007,32815,3,20,30,1002,0,0,0,0
1002005,91157,泥龍,0,2,32946,32760,0,0,32885,32706,33007,32815,4,20,30,1002,0,0,0,0
1002006,91157,泥龍,0,2,32946,32760,0,0,32885,32706,33007,32815,5,20,30,1002,0,0,0,0
1002007,91157,泥龍,0,2,32946,32760,0,0,32885,32706,33007,32815,6,20,30,1002,0,0,0,0
1002008,91157,泥龍,0,2,32946,32760,0,0,32885,32706,33007,32815,7,20,30,1002,0,0,0,0
1002009,91158,泥龍,0,2,32659,32648,0,0,32726,32592,32847,32704,0,20,30,1002,0,0,0,0
1002010,91158,泥龍,0,2,32659,32648,0,0,32726,32592,32847,32704,1,20,30,1002,0,0,0,0
1002011,91158,泥龍,0,2,32659,32648,0,0,32726,32592,32847,32704,2,20,30,1002,0,0,0,0
1002012,91158,泥龍,0,2,32659,32648,0,0,32726,32592,32847,32704,3,20,30,1002,0,0,0,0
1002013,91158,泥龍,0,2,32659,32648,0,0,32726,32592,32847,32704,4,20,30,1002,0,0,0,0
1002014,91158,泥龍,0,2,32659,32648,0,0,32726,32592,32847,32704,5,20,30,1002,0,0,0,0
1002015,91158,泥龍,0,2,32659,32648,0,0,32726,32592,32847,32704,6,20,30,1002,0,0,0,0
1002016,91158,泥龍,0,2,32659,32648,0,0,32726,32592,32847,32704,7,20,30,1002,0,0,0,0
1002017,91159,泥龍,0,2,32820,32760,0,0,32756,32706,32884,32815,0,20,30,1002,0,0,0,0
1002018,91159,泥龍,0,2,32820,32760,0,0,32756,32706,32884,32815,1,20,30,1002,0,0,0,0
1002019,91159,泥龍,0,2,32820,32760,0,0,32756,32706,32884,32815,2,20,30,1002,0,0,0,0
1002020,91159,泥龍,0,2,32820,32760,0,0,32756,32706,32884,32815,3,20,30,1002,0,0,0,0
1002021,91159,泥龍,0,2,32820,32760,0,0,32756,32706,32884,32815,4,20,30,1002,0,0,0,0
1002022,91159,泥龍,0,2,32820,32760,0,0,32756,32706,32884,32815,5,20,30,1002,0,0,0,0
1002023,91159,泥龍,0,2,32820,32760,0,0,32756,32706,32884,32815,6,20,30,1002,0,0,0,0
1002024,91159,泥龍,0,2,32820,32760,0,0,32756,32706,32884,32815,7,20,30,1002,0,0,0,0
1002025,91160,泥龍,0,2,32906,32648,0,0,32848,32592,32965,32704,0,20,30,1002,0,0,0,0
1002026,91160,泥龍,0,2,32906,32648,0,0,32848,32592,32965,32704,1,20,30,1002,0,0,0,0
1002027,91160,泥龍,0,2,32906,32648,0,0,32848,32592,32965,32704,2,20,30,1002,0,0,0,0
1002028,91160,泥龍,0,2,32906,32648,0,0,32848,32592,32965,32704,3,20,30,1002,0,0,0,0
1002029,91160,泥龍,0,2,32906,32648,0,0,32848,32592,32965,32704,4,20,30,1002,0,0,0,0
1002030,91160,泥龍,0,2,32906,32648,0,0,32848,32592,32965,32704,5,20,30,1002,0,0,0,0
1002031,91160,泥龍,0,2,32906,32648,0,0,32848,32592,32965,32704,6,20,30,1002,0,0,0,0
1002032,91160,泥龍,0,2,32906,32648,0,0,32848,32592,32965,32704,7,20,30,1002,0,0,0,0
1002033,91161,荒龍,0,2,32946,32760,0,0,32885,32706,33007,32815,0,30,50,1002,0,0,0,0
1002034,91161,荒龍,0,2,32946,32760,0,0,32885,32706,33007,32815,1,30,50,1002,0,0,0,0
1002035,91161,荒龍,0,2,32946,32760,0,0,32885,32706,33007,32815,2,30,50,1002,0,0,0,0
1002036,91161,荒龍,0,2,32946,32760,0,0,32885,32706,33007,32815,3,30,50,1002,0,0,0,0
1002037,91161,荒龍,0,2,32946,32760,0,0,32885,32706,33007,32815,4,30,50,1002,0,0,0,0
1002038,91161,荒龍,0,2,32946,32760,0,0,32885,32706,33007,32815,5,30,50,1002,0,0,0,0
1002039,91161,荒龍,0,2,32946,32760,0,0,32885,32706,33007,32815,6,30,50,1002,0,0,0,0
1002040,91161,荒龍,0,2,32946,32760,0,0,32885,32706,33007,32815,7,30,50,1002,0,0,0,0
1002041,91162,荒龍,0,2,32659,32648,0,0,32726,32592,32847,32704,0,30,50,1002,0,0,0,0
1002042,91162,荒龍,0,2,32659,32648,0,0,32726,32592,32847,32704,1,30,50,1002,0,0,0,0
1002043,91162,荒龍,0,2,32659,32648,0,0,32726,32592,32847,32704,2,30,50,1002,0,0,0,0
1002044,91162,荒龍,0,2,32659,32648,0,0,32726,32592,32847,32704,3,30,50,1002,0,0,0,0
1002045,91162,荒龍,0,2,32659,32648,0,0,32726,32592,32847,32704,4,30,50,1002,0,0,0,0
1002046,91162,荒龍,0,2,32659,32648,0,0,32726,32592,32847,32704,5,30,50,1002,0,0,0,0
1002047,91162,荒龍,0,2,32659,32648,0,0,32726,32592,32847,32704,6,30,50,1002,0,0,0,0
1002048,91162,荒龍,0,2,32659,32648,0,0,32726,32592,32847,32704,7,30,50,1002,0,0,0,0
1002049,91163,荒龍,0,2,32820,32760,0,0,32756,32706,32884,32815,0,30,50,1002,0,0,0,0
1002050,91163,荒龍,0,2,32820,32760,0,0,32756,32706,32884,32815,1,30,50,1002,0,0,0,0
1002051,91163,荒龍,0,2,32820,32760,0,0,32756,32706,32884,32815,2,30,50,1002,0,0,0,0
1002052,91163,荒龍,0,2,32820,32760,0,0,32756,32706,32884,32815,3,30,50,1002,0,0,0,0
1002053,91163,荒龍,0,2,32820,32760,0,0,32756,32706,32884,32815,4,30,50,1002,0,0,0,0
1002054,91163,荒龍,0,2,32820,32760,0,0,32756,32706,32884,32815,5,30,50,1002,0,0,0,0
1002055,91163,荒龍,0,2,32820,32760,0,0,32756,32706,32884,32815,6,30,50,1002,0,0,0,0
1002056,91163,荒龍,0,2,32820,32760,0,0,32756,32706,32884,32815,7,30,50,1002,0,0,0,0
1002057,91164,荒龍,0,2,32906,32648,0,0,32848,32592,32965,32704,0,30,50,1002,0,0,0,0
1002058,91164,荒龍,0,2,32906,32648,0,0,32848,32592,32965,32704,1,30,50,1002,0,0,0,0
1002059,91164,荒龍,0,2,32906,32648,0,0,32848,32592,32965,32704,2,30,50,1002,0,0,0,0
1002060,91164,荒龍,0,2,32906,32648,0,0,32848,32592,32965,32704,3,30,50,1002,0,0,0,0
1002061,91164,荒龍,0,2,32906,32648,0,0,32848,32592,32965,32704,4,30,50,1002,0,0,0,0
1002062,91164,荒龍,0,2,32906,32648,0,0,32848,32592,32965,32704,5,30,50,1002,0,0,0,0
1002063,91164,荒龍,0,2,32906,32648,0,0,32848,32592,32965,32704,6,30,50,1002,0,0,0,0
1002064,91164,荒龍,0,2,32906,32648,0,0,32848,32592,32965,32704,7,30,50,1002,0,0,0,0
1002065,91165,骸龍,0,2,32690,32646,0,0,32656,32592,32725,32700,0,30,40,1002,0,0,0,0
1002066,91165,骸龍,0,2,32690,32646,0,0,32656,32592,32725,32700,1,30,40,1002,0,0,0,0
1002067,91165,骸龍,0,2,32690,32646,0,0,32656,32592,32725,32700,2,30,40,1002,0,0,0,0
1002068,91165,骸龍,0,2,32690,32646,0,0,32656,32592,32725,32700,3,30,40,1002,0,0,0,0
1002069,91165,骸龍,0,2,32690,32646,0,0,32656,32592,32725,32700,4,30,40,1002,0,0,0,0
1002070,91165,骸龍,0,2,32690,32646,0,0,32656,32592,32725,32700,5,30,40,1002,0,0,0,0
1002071,91165,骸龍,0,2,32690,32646,0,0,32656,32592,32725,32700,6,30,40,1002,0,0,0,0
1002072,91165,骸龍,0,2,32690,32646,0,0,32656,32592,32725,32700,7,30,40,1002,0,0,0,0
1002073,91165,骸龍,0,2,32705,32766,0,0,32656,32718,32755,32815,0,30,40,1002,0,0,0,0
1002074,91165,骸龍,0,2,32705,32766,0,0,32656,32718,32755,32815,1,30,40,1002,0,0,0,0
1002075,91165,骸龍,0,2,32705,32766,0,0,32656,32718,32755,32815,2,30,40,1002,0,0,0,0
1002076,91165,骸龍,0,2,32705,32766,0,0,32656,32718,32755,32815,3,20,30,1002,0,0,0,0
1002077,91165,骸龍,0,2,32705,32766,0,0,32656,32718,32755,32815,4,30,40,1002,0,0,0,0
1002078,91165,骸龍,0,2,32705,32766,0,0,32656,32718,32755,32815,5,30,40,1002,0,0,0,0
1002079,91165,骸龍,0,2,32705,32766,0,0,32656,32718,32755,32815,6,30,40,1002,0,0,0,0
1002080,91165,骸龍,0,2,32705,32766,0,0,32656,32718,32755,32815,7,30,40,1002,0,0,0,0
1002081,91180,侏儒族工人,0,1,32946,32760,0,0,32885,32706,33007,32815,0,20,30,1002,0,0,0,0
1002082,91180,侏儒族工人,0,1,32946,32760,0,0,32885,32706,33007,32815,1,20,30,1002,0,0,0,0
1002083,91180,侏儒族工人,0,1,32946,32760,0,0,32885,32706,33007,32815,2,20,30,1002,0,0,0,0
1002084,91180,侏儒族工人,0,1,32946,32760,0,0,32885,32706,33007,32815,3,20,30,1002,0,0,0,0
1002085,91180,侏儒族工人,0,1,32946,32760,0,0,32885,32706,33007,32815,4,20,30,1002,0,0,0,0
1002086,91180,侏儒族工人,0,1,32946,32760,0,0,32885,32706,33007,32815,5,20,30,1002,0,0,0,0
1002087,91180,侏儒族工人,0,1,32946,32760,0,0,32885,32706,33007,32815,6,20,30,1002,0,0,0,0
1002088,91180,侏儒族工人,0,1,32946,32760,0,0,32885,32706,33007,32815,7,20,30,1002,0,0,0,0
1002089,91180,侏儒族工人,0,1,32659,32648,0,0,32726,32592,32847,32704,0,20,30,1002,0,0,0,0
1002090,91180,侏儒族工人,0,1,32659,32648,0,0,32726,32592,32847,32704,1,20,30,1002,0,0,0,0
1002091,91180,侏儒族工人,0,1,32659,32648,0,0,32726,32592,32847,32704,2,20,30,1002,0,0,0,0
1002092,91180,侏儒族工人,0,1,32659,32648,0,0,32726,32592,32847,32704,3,20,30,1002,0,0,0,0
1002093,91180,侏儒族工人,0,1,32659,32648,0,0,32726,32592,32847,32704,4,20,30,1002,0,0,0,0
1002094,91180,侏儒族工人,0,1,32659,32648,0,0,32726,32592,32847,32704,5,20,30,1002,0,0,0,0
1002095,91180,侏儒族工人,0,1,32659,32648,0,0,32726,32592,32847,32704,6,20,30,1002,0,0,0,0
1002096,91180,侏儒族工人,0,1,32659,32648,0,0,32726,32592,32847,32704,7,20,30,1002,0,0,0,0
1002097,91180,侏儒族工人,0,1,32820,32760,0,0,32756,32706,32884,32815,0,20,30,1002,0,0,0,0
1002098,91180,侏儒族工人,0,1,32820,32760,0,0,32756,32706,32884,32815,1,20,30,1002,0,0,0,0
1002099,91180,侏儒族工人,0,1,32820,32760,0,0,32756,32706,32884,32815,2,20,30,1002,0,0,0,0
1002100,91180,侏儒族工人,0,1,32820,32760,0,0,32756,32706,32884,32815,3,20,30,1002,0,0,0,0
1002101,91180,侏儒族工人,0,1,32820,32760,0,0,32756,32706,32884,32815,4,20,30,1002,0,0,0,0
1002102,91180,侏儒族工人,0,1,32820,32760,0,0,32756,32706,32884,32815,5,20,30,1002,0,0,0,0
1002103,91180,侏儒族工人,0,1,32820,32760,0,0,32756,32706,32884,32815,6,20,30,1002,0,0,0,0
1002104,91180,侏儒族工人,0,1,32820,32760,0,0,32756,32706,32884,32815,7,20,30,1002,0,0,0,0
1002105,91180,侏儒族工人,0,1,32906,32648,0,0,32848,32592,32965,32704,0,20,30,1002,0,0,0,0
1002106,91180,侏儒族工人,0,1,32906,32648,0,0,32848,32592,32965,32704,1,20,30,1002,0,0,0,0
1002107,91180,侏儒族工人,0,1,32906,32648,0,0,32848,32592,32965,32704,2,20,30,1002,0,0,0,0
1002108,91180,侏儒族工人,0,1,32906,32648,0,0,32848,32592,32965,32704,3,20,30,1002,0,0,0,0
1002109,91180,侏儒族工人,0,1,32906,32648,0,0,32848,32592,32965,32704,4,20,30,1002,0,0,0,0
1002110,91180,侏儒族工人,0,1,32906,32648,0,0,32848,32592,32965,32704,5,20,30,1002,0,0,0,0
1002111,91180,侏儒族工人,0,1,32906,32648,0,0,32848,32592,32965,32704,6,20,30,1002,0,0,0,0
1002112,91180,侏儒族工人,0,1,32906,32648,0,0,32848,32592,32965,32704,7,20,30,1002,0,0,0,0
1002113,91180,侏儒族工人,0,1,32690,32646,0,0,32656,32592,32725,32700,0,20,30,1002,0,0,0,0
1002114,91180,侏儒族工人,0,1,32690,32646,0,0,32656,32592,32725,32700,1,20,30,1002,0,0,0,0
1002115,91180,侏儒族工人,0,1,32690,32646,0,0,32656,32592,32725,32700,2,20,30,1002,0,0,0,0
1002116,91180,侏儒族工人,0,1,32690,32646,0,0,32656,32592,32725,32700,3,20,30,1002,0,0,0,0
1002117,91180,侏儒族工人,0,1,32690,32646,0,0,32656,32592,32725,32700,4,20,30,1002,0,0,0,0
1002118,91180,侏儒族工人,0,1,32690,32646,0,0,32656,32592,32725,32700,5,20,30,1002,0,0,0,0
1002119,91180,侏儒族工人,0,1,32690,32646,0,0,32656,32592,32725,32700,6,20,30,1002,0,0,0,0
1002120,91180,侏儒族工人,0,1,32690,32646,0,0,32656,32592,32725,32700,7,20,30,1002,0,0,0,0
1002121,91180,侏儒族工人,0,1,32705,32766,0,0,32656,32718,32755,32815,0,20,30,1002,0,0,0,0
1002122,91180,侏儒族工人,0,1,32705,32766,0,0,32656,32718,32755,32815,1,20,30,1002,0,0,0,0
1002123,91180,侏儒族工人,0,1,32705,32766,0,0,32656,32718,32755,32815,2,20,30,1002,0,0,0,0
1002124,91180,侏儒族工人,0,1,32705,32766,0,0,32656,32718,32755,32815,3,20,30,1002,0,0,0,0
1002125,91180,侏儒族工人,0,1,32705,32766,0,0,32656,32718,32755,32815,4,20,30,1002,0,0,0,0
1002126,91180,侏儒族工人,0,1,32705,32766,0,0,32656,32718,32755,32815,5,20,30,1002,0,0,0,0
1002127,91180,侏儒族工人,0,1,32705,32766,0,0,32656,32718,32755,32815,6,20,30,1002,0,0,0,0
1002128,91180,侏儒族工人,0,1,32705,32766,0,0,32656,32718,32755,32815,7,20,30,1002,0,0,0,0
1002129,91181,侏儒族哨兵,0,1,32946,32760,0,0,32885,32706,33007,32815,0,20,30,1002,0,0,0,0
1002130,91181,侏儒族哨兵,0,1,32946,32760,0,0,32885,32706,33007,32815,1,20,30,1002,0,0,0,0
1002131,91181,侏儒族哨兵,0,1,32946,32760,0,0,32885,32706,33007,32815,2,20,30,1002,0,0,0,0
1002132,91181,侏儒族哨兵,0,1,32946,32760,0,0,32885,32706,33007,32815,3,20,30,1002,0,0,0,0
1002133,91181,侏儒族哨兵,0,1,32946,32760,0,0,32885,32706,33007,32815,4,20,30,1002,0,0,0,0
1002134,91181,侏儒族哨兵,0,1,32946,32760,0,0,32885,32706,33007,32815,5,20,30,1002,0,0,0,0
1002135,91181,侏儒族哨兵,0,1,32946,32760,0,0,32885,32706,33007,32815,6,20,30,1002,0,0,0,0
1002136,91181,侏儒族哨兵,0,1,32946,32760,0,0,32885,32706,33007,32815,7,20,30,1002,0,0,0,0
1002137,91181,侏儒族哨兵,0,1,32659,32648,0,0,32726,32592,32847,32704,0,20,30,1002,0,0,0,0
1002138,91181,侏儒族哨兵,0,1,32659,32648,0,0,32726,32592,32847,32704,1,20,30,1002,0,0,0,0
1002139,91181,侏儒族哨兵,0,1,32659,32648,0,0,32726,32592,32847,32704,2,20,30,1002,0,0,0,0
1002140,91181,侏儒族哨兵,0,1,32659,32648,0,0,32726,32592,32847,32704,3,20,30,1002,0,0,0,0
1002141,91181,侏儒族哨兵,0,1,32659,32648,0,0,32726,32592,32847,32704,4,20,30,1002,0,0,0,0
1002142,91181,侏儒族哨兵,0,1,32659,32648,0,0,32726,32592,32847,32704,5,20,30,1002,0,0,0,0
1002143,91181,侏儒族哨兵,0,1,32659,32648,0,0,32726,32592,32847,32704,6,20,30,1002,0,0,0,0
1002144,91181,侏儒族哨兵,0,1,32659,32648,0,0,32726,32592,32847,32704,7,20,30,1002,0,0,0,0
1002145,91181,侏儒族哨兵,0,1,32820,32760,0,0,32756,32706,32884,32815,0,20,30,1002,0,0,0,0
1002146,91181,侏儒族哨兵,0,1,32820,32760,0,0,32756,32706,32884,32815,1,20,30,1002,0,0,0,0
1002147,91181,侏儒族哨兵,0,1,32820,32760,0,0,32756,32706,32884,32815,2,20,30,1002,0,0,0,0
1002148,91181,侏儒族哨兵,0,1,32820,32760,0,0,32756,32706,32884,32815,3,20,30,1002,0,0,0,0
1002149,91181,侏儒族哨兵,0,1,32820,32760,0,0,32756,32706,32884,32815,4,20,30,1002,0,0,0,0
1002150,91181,侏儒族哨兵,0,1,32820,32760,0,0,32756,32706,32884,32815,5,20,30,1002,0,0,0,0
1002151,91181,侏儒族哨兵,0,1,32820,32760,0,0,32756,32706,32884,32815,6,20,30,1002,0,0,0,0
1002152,91181,侏儒族哨兵,0,1,32820,32760,0,0,32756,32706,32884,32815,7,20,30,1002,0,0,0,0
1002153,91181,侏儒族哨兵,0,1,32906,32648,0,0,32848,32592,32965,32704,0,20,30,1002,0,0,0,0
1002154,91181,侏儒族哨兵,0,1,32906,32648,0,0,32848,32592,32965,32704,1,20,30,1002,0,0,0,0
1002155,91181,侏儒族哨兵,0,1,32906,32648,0,0,32848,32592,32965,32704,2,20,30,1002,0,0,0,0
1002156,91181,侏儒族哨兵,0,1,32906,32648,0,0,32848,32592,32965,32704,3,20,30,1002,0,0,0,0
1002157,91181,侏儒族哨兵,0,1,32906,32648,0,0,32848,32592,32965,32704,4,20,30,1002,0,0,0,0
1002158,91181,侏儒族哨兵,0,1,32906,32648,0,0,32848,32592,32965,32704,5,20,30,1002,0,0,0,0
1002159,91181,侏儒族哨兵,0,1,32906,32648,0,0,32848,32592,32965,32704,6,20,30,1002,0,0,0,0
1002160,91181,侏儒族哨兵,0,1,32906,32648,0,0,32848,32592,32965,32704,7,20,30,1002,0,0,0,0
1002161,91181,侏儒族哨兵,0,1,32690,32646,0,0,32656,32592,32725,32700,0,20,30,1002,0,0,0,0
1002162,91181,侏儒族哨兵,0,1,32690,32646,0,0,32656,32592,32725,32700,1,20,30,1002,0,0,0,0
1002163,91181,侏儒族哨兵,0,1,32690,32646,0,0,32656,32592,32725,32700,2,20,30,1002,0,0,0,0
1002164,91181,侏儒族哨兵,0,1,32690,32646,0,0,32656,32592,32725,32700,3,20,30,1002,0,0,0,0
1002165,91181,侏儒族哨兵,0,1,32690,32646,0,0,32656,32592,32725,32700,4,20,30,1002,0,0,0,0
1002166,91181,侏儒族哨兵,0,1,32690,32646,0,0,32656,32592,32725,32700,5,20,30,1002,0,0,0,0
1002167,91181,侏儒族哨兵,0,1,32690,32646,0,0,32656,32592,32725,32700,6,20,30,1002,0,0,0,0
1002168,91181,侏儒族哨兵,0,1,32690,32646,0,0,32656,32592,32725,32700,7,20,30,1002,0,0,0,0
1002169,91181,侏儒族哨兵,0,1,32705,32766,0,0,32656,32718,32755,32815,0,20,30,1002,0,0,0,0
1002170,91181,侏儒族哨兵,0,1,32705,32766,0,0,32656,32718,32755,32815,1,20,30,1002,0,0,0,0
1002171,91181,侏儒族哨兵,0,1,32705,32766,0,0,32656,32718,32755,32815,2,20,30,1002,0,0,0,0
1002172,91181,侏儒族哨兵,0,1,32705,32766,0,0,32656,32718,32755,32815,3,20,30,1002,0,0,0,0
1002173,91181,侏儒族哨兵,0,1,32705,32766,0,0,32656,32718,32755,32815,4,20,30,1002,0,0,0,0
1002174,91181,侏儒族哨兵,0,1,32705,32766,0,0,32656,32718,32755,32815,5,20,30,1002,0,0,0,0
1002175,91181,侏儒族哨兵,0,1,32705,32766,0,0,32656,32718,32755,32815,6,20,30,1002,0,0,0,0
1002176,91181,侏儒族哨兵,0,1,32705,32766,0,0,32656,32718,32755,32815,7,20,30,1002,0,0,0,0
1002177,91182,侏儒族將軍,0,1,32946,32760,0,0,32885,32706,33007,32815,0,20,30,1002,0,0,0,0
1002178,91182,侏儒族將軍,0,1,32946,32760,0,0,32885,32706,33007,32815,1,20,30,1002,0,0,0,0
1002179,91182,侏儒族將軍,0,1,32946,32760,0,0,32885,32706,33007,32815,2,20,30,1002,0,0,0,0
1002180,91182,侏儒族將軍,0,1,32946,32760,0,0,32885,32706,33007,32815,3,20,30,1002,0,0,0,0
1002181,91182,侏儒族將軍,0,1,32946,32760,0,0,32885,32706,33007,32815,4,20,30,1002,0,0,0,0
1002182,91182,侏儒族將軍,0,1,32946,32760,0,0,32885,32706,33007,32815,5,20,30,1002,0,0,0,0
