npc_id,item_id,note,min,max,chance
45944,40210,魔法書(雷霆風暴),1,1,10000
45944,40253,精靈水晶(水之元氣),1,1,10000
45944,40306,伊娃之石,1,1,30000
45944,40308,金幣,200,3000,800000
45944,41151,精靈水晶(水之防護),1,1,1000
45944,41152,精靈水晶(污濁之水),1,1,10000
45944,41343,法利昂的血痕,1,1,200000
45944,41345,酸性液體,1,1,500000
45944,100041,武士刀,1,1,300000
45944,240074,對盔甲施法的卷軸,4,6,300000
45944,240087,對武器施法的卷軸,4,6,300000
45946,148,巨斧,1,1,4000
45946,20013,敏捷魔法頭盔,1,1,10000
45946,20231,塔盾,1,1,20000
45946,40020,濃縮強力體力恢復劑,1,1,50000
45946,40047,綠寶石,1,1,50000
45946,40248,精靈水晶(地面障礙),1,1,10000
45946,40250,精靈水晶(大地的祝福),1,1,10000
45946,40308,金幣,50,80,1000000
45946,41274,螞蟻腿,1,1,0
45947,148,巨斧,1,1,5000
45947,20115,藤甲,1,1,5000
45947,20231,塔盾,1,1,20000
45947,40049,品質紅寶石,1,1,20000
45947,40248,精靈水晶(地面障礙),1,1,10000
45947,40308,金幣,55,85,1000000
45947,41274,螞蟻腿,1,1,0
45948,20015,力量魔法頭盔,1,1,20000
45948,20149,青銅盔甲,1,1,20000
45948,40020,濃縮強力體力恢復劑,1,1,50000
45948,40047,綠寶石,1,1,60000
45948,40049,品質紅寶石,1,1,20000
45948,40308,金幣,60,90,1000000
45948,41274,螞蟻腿,1,1,0
45949,20013,敏捷魔法頭盔,1,1,20000
45949,20149,青銅盔甲,1,1,20000
45949,20231,塔盾,1,1,20000
45949,40020,濃縮強力體力恢復劑,1,1,60000
45949,40051,品質綠寶石,1,1,30000
45949,40248,精靈水晶(地面障礙),1,1,10000
45949,40251,精靈水晶(鋼鐵防護),1,1,10000
45949,40304,馬普勒之石,1,1,30000
45949,40308,金幣,65,100,1000000
45949,41274,螞蟻腿,1,1,0
45950,64,巨劍,1,1,5000
45950,20013,敏捷魔法頭盔,1,1,50000
45950,20115,藤甲,1,1,6000
45950,40051,品質綠寶石,1,1,60000
45950,40250,精靈水晶(大地的祝福),1,1,20000
45950,40251,精靈水晶(鋼鐵防護),1,1,20000
45950,40308,金幣,75,110,1000000
45950,41274,螞蟻腿,1,1,0
45951,52,雙手劍,1,1,5000
45951,64,巨劍,1,1,5000
45951,20013,敏捷魔法頭盔,1,1,10000
45951,20115,藤甲,1,1,5000
45951,20149,青銅盔甲,1,1,40000
45951,20231,塔盾,1,1,20000
45951,40020,濃縮強力體力恢復劑,1,1,65000
45951,40049,品質紅寶石,1,1,60000
45951,40051,品質綠寶石,1,1,60000
45951,40248,精靈水晶(地面障礙),1,1,20000
45951,40250,精靈水晶(大地的祝福),1,1,20000
45951,40304,馬普勒之石,1,1,50000
45951,40308,金幣,85,115,1000000
45951,41274,螞蟻腿,1,1,0
45952,44,古代黑暗妖精之劍,1,1,20000
45952,179,古代妖精弩槍,1,1,40000
45952,20231,塔盾,1,1,30000
45952,40248,精靈水晶(地面障礙),1,1,30000
45952,40304,馬普勒之石,1,1,70000
45952,40308,金幣,100,135,1000000
45952,41274,螞蟻腿,1,1,0
45955,40083,大洞穴移動卷軸,1,1,50000
45955,40186,魔法書(造屍術),1,1,10000
45955,40675,黑暗礦石,1,1,10000
45955,40964,黑魔法粉,1,1,50000
45955,40968,修行者經典,1,1,10000
45955,41011,封印的歷史書第1頁,1,1,10000
45955,41028,死亡騎士之印記,1,1,10000
45955,41243,拉斯塔巴德補給袋,1,1,10000
45956,70,尖刺雙刀,1,1,5000
45956,75,黑暗 雙刀,1,1,5000
45956,82,拉斯塔巴德雙刀,1,1,5000
45956,20201,武官長靴,1,1,5000
45956,40083,大洞穴移動卷軸,1,1,50000
45956,40208,魔法書(治癒能量風暴),1,1,10000
45956,40209,魔法書(魔法封印),1,1,10000
45956,40238,精靈水晶(魂體轉換),1,1,1000
45956,40675,黑暗礦石,1,1,10000
45956,40964,黑魔法粉,1,1,50000
45956,40968,修行者經典,1,1,5000
45956,41012,封印的歷史書第2頁,1,1,10000
45956,41028,死亡騎士之印記,1,1,10000
45956,41243,拉斯塔巴德補給袋,1,1,10000
45957,130,紅水晶魔杖,1,1,1000
45957,20030,神官頭飾,1,1,5000
45957,40083,大洞穴移動卷軸,1,1,50000
45957,40178,魔法書(木乃伊的詛咒),1,1,10000
45957,40189,魔法書(魔法相消術),1,1,10000
45957,40221,魔法書(集體緩速術),1,1,10000
45957,40249,精靈水晶(大地屏障),1,1,1000
45957,40253,精靈水晶(水之元氣),1,1,10000
45957,40675,黑暗礦石,1,1,10000
45957,40964,黑魔法粉,1,1,50000
45957,40968,修行者經典,1,1,5000
45957,41013,封印的歷史書第3頁,1,1,10000
45957,41028,死亡騎士之印記,1,1,10000
45957,41150,精靈水晶(能量激發),1,1,10000
45957,41243,拉斯塔巴德補給袋,1,1,10000
45958,49,武官之刃,1,1,5000
45958,55,黑暗之劍,1,1,5000
45958,168,黑暗 十字弓,1,1,5000
45958,20032,黑暗頭飾,1,1,5000
45958,20168,武官手套,1,1,5000
45958,40083,大洞穴移動卷軸,1,1,50000
45958,40164,技術書(衝擊之暈),1,1,10000
45958,40204,魔法書(冰雪暴),1,1,10000
45958,40213,魔法書(聖結界),1,1,1000
45958,40224,魔法書(靈魂昇華),1,1,1000
45958,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45958,40675,黑暗礦石,1,1,10000
45958,40964,黑魔法粉,1,1,50000
45958,40968,修行者經典,1,1,5000
45958,41014,封印的歷史書第4頁,1,1,10000
45958,41028,死亡騎士之印記,1,1,10000
45958,41150,精靈水晶(能量激發),1,1,10000
45958,41243,拉斯塔巴德補給袋,1,1,10000
45958,100049,武官之刃,1,1,5000
45959,20180,黑暗手套,1,1,10000
45959,20208,神官長靴,1,1,5000
45959,40083,大洞穴移動卷軸,1,1,50000
45959,40185,魔法書(黑闇之影),1,1,10000
45959,40211,魔法書(沉睡之霧),1,1,10000
45959,40255,精靈水晶(生命的祝福),1,1,5000
45959,40675,黑暗礦石,1,1,10000
45959,40964,黑魔法粉,1,1,50000
45959,40968,修行者經典,1,1,5000
45959,41015,封印的歷史書第5頁,1,1,10000
45959,41028,死亡騎士之印記,1,1,30000
45959,41243,拉斯塔巴德補給袋,1,1,10000
45959,49106,龍騎士書板(覺醒：安塔瑞斯),1,1,10000
45960,40,血色巨劍,1,1,5000
45960,20070,黑暗斗蓬,1,1,5000
45960,20168,武官手套,1,1,5000
45960,40083,大洞穴移動卷軸,1,1,50000
45960,40197,魔法書(神聖疾走),1,1,5000
45960,40246,精靈水晶(鏡反射),1,1,10000
45960,40274,黑暗精靈水晶(敏捷提升),1,1,10000
45960,40675,黑暗礦石,1,1,10000
45960,40964,黑魔法粉,1,1,50000
45960,40968,修行者經典,1,1,5000
45960,41016,封印的歷史書第6頁,1,1,10000
45960,41028,死亡騎士之印記,1,1,30000
45960,41150,精靈水晶(能量激發),1,1,10000
45960,41243,拉斯塔巴德補給袋,1,1,10000
45961,55,黑暗之劍,1,1,5000
45961,62,武官雙手劍,1,1,5000
45961,158,黑暗 鋼爪,1,1,5000
45961,20020,武官頭盔,1,1,5000
45961,20210,黑暗長靴,1,1,5000
45961,40083,大洞穴移動卷軸,1,1,50000
45961,40205,魔法書(隱身術),1,1,1000
45961,40248,精靈水晶(地面障礙),1,1,10000
45961,40269,黑暗精靈水晶(力量提升),1,1,10000
45961,40675,黑暗礦石,1,1,10000
45961,40964,黑魔法粉,1,1,50000
45961,40968,修行者經典,1,1,5000
45961,41017,封印的歷史書第7頁,1,1,10000
45961,41028,死亡騎士之印記,1,1,10000
45961,41150,精靈水晶(能量激發),1,1,10000
45961,41243,拉斯塔巴德補給袋,1,1,10000
45961,100062,武官雙手劍,1,1,5000
45962,11,水晶短劍,1,1,5000
45962,130,紅水晶魔杖,1,1,1000
45962,132,神官魔杖,1,1,5000
45962,20132,黑暗披肩,1,1,5000
45962,40083,大洞穴移動卷軸,1,1,50000
45962,40166,技術書(尖刺盔甲),1,1,5000
45962,40210,魔法書(雷霆風暴),1,1,5000
45962,40219,魔法書(流星雨),1,1,5000
45962,40223,魔法書(絕對屏障),1,1,1000
45962,40261,精靈水晶(風之疾走),1,1,10000
45962,40264,精靈水晶(風之枷鎖),1,1,10000
45962,40675,黑暗礦石,1,1,10000
45962,40964,黑魔法粉,1,1,50000
45962,40968,修行者經典,1,1,5000
45962,41018,封印的歷史書第8頁,1,1,10000
45962,41028,死亡騎士之印記,1,1,10000
45962,41149,精靈水晶(烈焰之魂),1,1,1000
45962,41150,精靈水晶(能量激發),1,1,10000
45962,41243,拉斯塔巴德補給袋,1,1,10000
45962,49116,龍騎士書板(覺醒：巴拉卡斯),1,1,5000
45962,100132,神官魔杖,1,1,5000
45963,11,水晶短劍,1,1,5000
45963,130,紅水晶魔杖,1,1,1000
45963,20067,神官斗篷,1,1,7000
45963,20233,神官魔法書,1,1,5000
45963,20313,黑暗腰帶,1,1,1000
45963,40083,大洞穴移動卷軸,1,1,50000
45963,40187,魔法書(體魄強健術),1,1,10000
45963,40220,魔法書(終極返生術),1,1,10000
45963,40675,黑暗礦石,1,1,10000
45963,40968,修行者經典,1,1,5000
45963,41028,死亡騎士之印記,1,1,50000
45963,41150,精靈水晶(能量激發),1,1,10000
45963,41243,拉斯塔巴德補給袋,1,1,10000
45964,10,小武士刀,1,1,5000
45964,176,拉斯塔巴德弓,1,1,5000
45964,187,拉斯塔巴德十字弓,1,1,5000
45964,40013,自我加速藥水,1,1,100000
45964,40197,魔法書(神聖疾走),1,1,5000
45964,40266,黑暗精靈水晶(附加劇毒),1,1,10000
45964,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45964,40273,黑暗精靈水晶(毒性抵抗),1,1,10000
45964,40444,黑色米索莉原石,1,1,10000
45964,40675,黑暗礦石,1,1,10000
45964,40746,米索莉箭,1,1,10000
45964,40969,黑暗妖精的靈魂水晶,1,1,5000
45964,40989,受詛咒的黑色耳環,1,1,1000
45964,41243,拉斯塔巴德補給袋,1,1,10000
45965,20123,喚獸師長袍,1,1,5000
45965,20228,武官之盾,1,1,5000
45965,40013,自我加速藥水,1,1,100000
45965,40453,喚獸師長鞭,1,1,5000
45965,40490,黑暗元素石,1,1,50000
45965,40675,黑暗礦石,1,1,10000
45965,40969,黑暗妖精的靈魂水晶,1,1,5000
45965,40987,受詛咒的黑色耳環,1,1,1000
45965,41243,拉斯塔巴德補給袋,1,1,10000
45966,101,拉斯塔巴德矛,1,1,5000
45966,20102,拉斯塔巴德皮盔甲,1,1,3000
45966,20224,拉斯塔巴德圓盾,1,1,500
45966,20228,武官之盾,1,1,5000
45966,40013,自我加速藥水,1,1,100000
45966,40267,黑暗精靈水晶(影之防護),1,1,10000
45966,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45966,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45966,40444,黑色米索莉原石,1,1,10000
45966,40675,黑暗礦石,1,1,10000
45966,40969,黑暗妖精的靈魂水晶,1,1,5000
45966,40989,受詛咒的黑色耳環,1,1,1000
45966,41243,拉斯塔巴德補給袋,1,1,10000
45966,41244,拉斯塔巴德補給箱,1,1,10000
45967,20032,黑暗頭飾,1,1,5000
45967,20098,黑暗棲林者盔甲,1,1,5000
45967,20196,黑暗棲林者長靴,1,1,5000
45967,40426,黑暗棲林者戒指,1,1,5000
45967,40444,黑色米索莉原石,1,1,10000
45967,40524,黑色血痕,1,1,10000
45967,40675,黑暗礦石,1,1,10000
45967,40969,黑暗妖精的靈魂水晶,1,1,5000
45967,40987,受詛咒的黑色耳環,1,1,1000
45967,41243,拉斯塔巴德補給袋,1,1,10000
45968,101,拉斯塔巴德矛,1,1,5000
45968,20102,拉斯塔巴德皮盔甲,1,1,3000
45968,20224,拉斯塔巴德圓盾,1,1,500
45968,20228,武官之盾,1,1,5000
45968,40013,自我加速藥水,1,1,100000
45968,40267,黑暗精靈水晶(影之防護),1,1,10000
45968,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45968,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45968,40444,黑色米索莉原石,1,1,10000
45968,40675,黑暗礦石,1,1,10000
45968,40969,黑暗妖精的靈魂水晶,1,1,5000
45968,40987,受詛咒的黑色耳環,1,1,1000
45968,41243,拉斯塔巴德補給袋,1,1,10000
45968,41244,拉斯塔巴德補給箱,1,1,10000
45969,20121,黑法師長袍,1,1,5000
45969,20132,黑暗披肩,1,1,5000
45969,20208,神官長靴,1,1,5000
45969,40013,自我加速藥水,1,1,100000
45969,40213,魔法書(聖結界),1,1,5000
45969,40444,黑色米索莉原石,1,1,10000
45969,40446,黑法師戒指,1,1,5000
45969,40675,黑暗礦石,1,1,10000
45969,40969,黑暗妖精的靈魂水晶,1,1,5000
45969,40989,受詛咒的黑色耳環,1,1,1000
45969,41243,拉斯塔巴德補給袋,1,1,10000
45970,20121,黑法師長袍,1,1,5000
45970,20132,黑暗披肩,1,1,5000
45970,40444,黑色米索莉原石,1,1,10000
45970,40446,黑法師戒指,1,1,5000
45970,40675,黑暗礦石,1,1,10000
45970,40969,黑暗妖精的靈魂水晶,1,1,5000
45970,40987,受詛咒的黑色耳環,1,1,1000
45970,41243,拉斯塔巴德補給袋,1,1,10000
45971,116,黑法師之杖,1,1,5000
45971,20121,黑法師長袍,1,1,5000
45971,20208,神官長靴,1,1,5000
45971,20257,黑法師項鍊,1,1,100
45971,40013,自我加速藥水,1,1,100000
45971,40444,黑色米索莉原石,1,1,10000
45971,40446,黑法師戒指,1,1,5000
45971,40675,黑暗礦石,1,1,10000
45971,40969,黑暗妖精的靈魂水晶,1,1,5000
45971,40987,受詛咒的黑色耳環,1,1,1000
45971,41243,拉斯塔巴德補給袋,1,1,10000
45972,10,小武士刀,1,1,5000
45972,20104,拉斯塔巴德銀釘皮盔甲,1,1,5000
45972,40013,自我加速藥水,1,1,100000
45972,40193,魔法書(祝福魔法武器),1,1,10000
45972,40219,魔法書(流星雨),1,1,5000
45972,40267,黑暗精靈水晶(影之防護),1,1,10000
45972,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45972,40273,黑暗精靈水晶(毒性抵抗),1,1,10000
45972,40274,黑暗精靈水晶(敏捷提升),1,1,10000
45972,40275,黑暗精靈水晶(雙重破壞),1,1,10000
45972,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45972,40444,黑色米索莉原石,1,1,10000
45972,40675,黑暗礦石,1,1,10000
45972,40969,黑暗妖精的靈魂水晶,1,1,5000
45972,40989,受詛咒的黑色耳環,1,1,1000
45972,41243,拉斯塔巴德補給袋,1,1,10000
45973,10,小武士刀,1,1,5000
45973,20104,拉斯塔巴德銀釘皮盔甲,1,1,5000
45973,40013,自我加速藥水,1,1,100000
45973,40193,魔法書(祝福魔法武器),1,1,10000
45973,40219,魔法書(流星雨),1,1,5000
45973,40267,黑暗精靈水晶(影之防護),1,1,10000
45973,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45973,40273,黑暗精靈水晶(毒性抵抗),1,1,10000
45973,40274,黑暗精靈水晶(敏捷提升),1,1,10000
45973,40275,黑暗精靈水晶(雙重破壞),1,1,10000
45973,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45973,40444,黑色米索莉原石,1,1,10000
45973,40675,黑暗礦石,1,1,10000
45973,40969,黑暗妖精的靈魂水晶,1,1,5000
45973,40989,受詛咒的黑色耳環,1,1,1000
45973,41243,拉斯塔巴德補給袋,1,1,10000
45974,11,水晶短劍,1,1,5000
45974,38,拉斯塔巴德長劍,1,1,5000
45974,40013,自我加速藥水,1,1,100000
45974,40444,黑色米索莉原石,1,1,10000
45974,40675,黑暗礦石,1,1,10000
45974,40969,黑暗妖精的靈魂水晶,1,1,5000
45974,40987,受詛咒的黑色耳環,1,1,1000
45974,41243,拉斯塔巴德補給袋,1,1,10000
45975,11,水晶短劍,1,1,5000
45975,40444,黑色米索莉原石,1,1,10000
45975,40675,黑暗礦石,1,1,10000
45975,40703,心靈支配石,1,1,10000
45975,40969,黑暗妖精的靈魂水晶,1,1,5000
45975,40987,受詛咒的黑色耳環,1,1,1000
45975,41243,拉斯塔巴德補給袋,1,1,10000
45978,40008,楓木魔杖,1,1,1000
45978,40013,自我加速藥水,1,1,100000
45978,40429,大洞穴卷軸碎片,1,1,50000
45978,40435,深淵之花的花苞,1,1,5000
45978,40436,深淵之花的根,1,1,5000
45978,40437,深淵花枝條,1,1,5000
45978,40746,米索莉箭,1,1,10000
45979,40013,自我加速藥水,1,1,100000
45979,40213,魔法書(聖結界),1,1,1000
45979,40223,魔法書(絕對屏障),1,1,100
45979,40265,黑暗精靈水晶(暗隱術),1,1,10000
45979,40266,黑暗精靈水晶(附加劇毒),1,1,10000
45979,40267,黑暗精靈水晶(影之防護),1,1,10000
45979,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45979,40272,黑暗精靈水晶(暗黑盲咒),1,1,10000
45979,40273,黑暗精靈水晶(毒性抵抗),1,1,10000
45979,40275,黑暗精靈水晶(雙重破壞),1,1,10000
45979,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45979,40278,黑暗精靈水晶(會心一擊),1,1,10000
45979,40470,原石碎片,1,1,100000
45983,40013,自我加速藥水,1,1,100000
45983,40238,精靈水晶(魂體轉換),1,1,1000
45983,40429,大洞穴卷軸碎片,1,1,50000
45983,40618,土之氣息,1,1,10000
45983,40675,黑暗礦石,1,1,10000
45984,40013,自我加速藥水,1,1,100000
45984,40238,精靈水晶(魂體轉換),1,1,1000
45984,40429,大洞穴卷軸碎片,1,1,50000
45984,40643,水之氣息,1,1,10000
45984,40675,黑暗礦石,1,1,10000
45984,49111,龍騎士書板(覺醒：法利昂),1,1,10000
45985,40013,自我加速藥水,1,1,100000
45985,40238,精靈水晶(魂體轉換),1,1,1000
45985,40429,大洞穴卷軸碎片,1,1,50000
45985,40651,火之氣息,1,1,10000
45985,40675,黑暗礦石,1,1,10000
45986,40013,自我加速藥水,1,1,100000
45986,40238,精靈水晶(魂體轉換),1,1,1000
45986,40429,大洞穴卷軸碎片,1,1,50000
45986,40645,風之氣息,1,1,10000
45986,40675,黑暗礦石,1,1,10000
45987,40013,自我加速藥水,1,1,100000
45987,40238,精靈水晶(魂體轉換),1,1,1000
45987,40429,大洞穴卷軸碎片,1,1,50000
45987,40675,黑暗礦石,1,1,10000
45987,40676,闇之氣息,1,1,10000
45988,40013,自我加速藥水,1,1,100000
45988,40223,魔法書(絕對屏障),1,1,100
45988,40224,魔法書(靈魂昇華),1,1,100
45988,40265,黑暗精靈水晶(暗隱術),1,1,10000
45988,40266,黑暗精靈水晶(附加劇毒),1,1,10000
45988,40267,黑暗精靈水晶(影之防護),1,1,10000
45988,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45988,40272,黑暗精靈水晶(暗黑盲咒),1,1,10000
45988,40273,黑暗精靈水晶(毒性抵抗),1,1,10000
45988,40275,黑暗精靈水晶(雙重破壞),1,1,10000
45988,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45988,40278,黑暗精靈水晶(會心一擊),1,1,10000
45988,40470,原石碎片,1,1,100000
45989,40013,自我加速藥水,1,1,100000
45989,40410,黑暗安特的樹皮,1,1,10000
45989,40411,黑暗安特的水果,1,1,10000
45989,40412,黑暗安特的樹枝,1,1,10000
45989,40444,黑色米索莉原石,1,1,10000
45989,40490,黑暗元素石,1,1,50000
45989,40746,米索莉箭,1,1,10000
45994,20067,神官斗篷,1,1,7000
45994,20233,神官魔法書,1,1,5000
45994,40013,自我加速藥水,1,1,100000
45994,40429,大洞穴卷軸碎片,1,1,50000
45994,40675,黑暗礦石,1,1,10000
45994,40968,修行者經典,1,1,5000
45994,41243,拉斯塔巴德補給袋,1,1,10000
45995,20067,神官斗篷,1,1,7000
45995,20233,神官魔法書,1,1,5000
45995,40013,自我加速藥水,1,1,100000
45995,40429,大洞穴卷軸碎片,1,1,50000
45995,40675,黑暗礦石,1,1,10000
45995,40968,修行者經典,1,1,5000
45995,41243,拉斯塔巴德補給袋,1,1,10000
45998,122,拉斯塔巴德魔杖,1,1,5000
45998,20233,神官魔法書,1,1,5000
45998,40013,自我加速藥水,1,1,100000
45998,40675,黑暗礦石,1,1,10000
45998,40968,修行者經典,1,1,5000
45998,41243,拉斯塔巴德補給袋,1,1,10000
45999,20067,神官斗篷,1,1,7000
45999,20233,神官魔法書,1,1,5000
45999,40013,自我加速藥水,1,1,100000
45999,40444,黑色米索莉原石,1,1,10000
45999,40675,黑暗礦石,1,1,10000
45999,40968,修行者經典,1,1,5000
45999,41243,拉斯塔巴德補給袋,1,1,10000
46000,130,紅水晶魔杖,1,1,1000
46000,20129,神官法袍,1,1,5000
46000,20132,黑暗披肩,1,1,5000
46000,20175,水晶手套,1,1,1000
46000,40013,自我加速藥水,1,1,100000
46000,40202,魔法書(全部治癒術),1,1,10000
46000,40429,大洞穴卷軸碎片,1,1,50000
46000,40524,黑色血痕,1,1,10000
46000,40675,黑暗礦石,1,1,10000
46000,41243,拉斯塔巴德補給袋,1,1,10000
46001,55,黑暗之劍,1,1,5000
46001,20032,黑暗頭飾,1,1,5000
46001,20113,武官護鎧,1,1,5000
46001,40013,自我加速藥水,1,1,100000
46001,40429,大洞穴卷軸碎片,1,1,50000
46001,40675,黑暗礦石,1,1,10000
46001,41243,拉斯塔巴德補給袋,1,1,10000
46002,122,拉斯塔巴德魔杖,1,1,5000
46002,20067,神官斗篷,1,1,7000
46002,20233,神官魔法書,1,1,5000
46002,40013,自我加速藥水,1,1,100000
46002,40429,大洞穴卷軸碎片,1,1,50000
46002,40524,黑色血痕,1,1,10000
46002,40675,黑暗礦石,1,1,10000
46002,40968,修行者經典,1,1,5000
46002,41243,拉斯塔巴德補給袋,1,1,10000
46003,20067,神官斗篷,1,1,7000
46003,20233,神官魔法書,1,1,5000
46003,40013,自我加速藥水,1,1,100000
46003,40429,大洞穴卷軸碎片,1,1,50000
46003,40675,黑暗礦石,1,1,10000
46003,40968,修行者經典,1,1,5000
46003,41243,拉斯塔巴德補給袋,1,1,10000
46004,20067,神官斗篷,1,1,7000
46004,20233,神官魔法書,1,1,5000
46004,40013,自我加速藥水,1,1,100000
46004,40429,大洞穴卷軸碎片,1,1,50000
46004,40675,黑暗礦石,1,1,10000
46004,40968,修行者經典,1,1,5000
46004,41243,拉斯塔巴德補給袋,1,1,10000
46006,62,武官雙手劍,1,1,5000
46006,20168,武官手套,1,1,5000
46006,20201,武官長靴,1,1,5000
46006,20313,黑暗腰帶,1,1,1000
46006,40013,自我加速藥水,1,1,100000
46006,40638,魔獸軍團印記,1,1,10000
46006,40639,魔獸軍王印記盒,1,1,10000
46006,40675,黑暗礦石,1,1,10000
46006,40703,心靈支配石,1,1,10000
46007,132,神官魔杖,1,1,5000
46007,20103,拉斯塔巴德長袍,1,1,5000
46007,20233,神官魔法書,1,1,5000
46007,40013,自我加速藥水,1,1,100000
46007,40202,魔法書(全部治癒術),1,1,10000
46007,40429,大洞穴卷軸碎片,1,1,50000
46007,40675,黑暗礦石,1,1,10000
46007,40968,修行者經典,1,1,5000
46007,41243,拉斯塔巴德補給袋,1,1,10000
46008,130,紅水晶魔杖,1,1,1000
46008,20176,神官手套,1,1,5000
46008,40013,自我加速藥水,1,1,100000
46008,40209,魔法書(魔法封印),1,1,10000
46008,40429,大洞穴卷軸碎片,1,1,50000
46008,40675,黑暗礦石,1,1,10000
46008,41243,拉斯塔巴德補給袋,1,1,10000
46009,40,血色巨劍,1,1,5000
46009,49,武官之刃,1,1,5000
46009,20201,武官長靴,1,1,5000
46009,40013,自我加速藥水,1,1,100000
46009,40675,黑暗礦石,1,1,10000
46009,41243,拉斯塔巴德補給袋,1,1,10000
46010,49,武官之刃,1,1,5000
46010,55,黑暗之劍,1,1,5000
46010,20032,黑暗頭飾,1,1,5000
46010,20113,武官護鎧,1,1,5000
46010,20128,水晶盔甲,1,1,3000
46010,40013,自我加速藥水,1,1,100000
46010,40429,大洞穴卷軸碎片,1,1,50000
46010,40675,黑暗礦石,1,1,10000
46010,41243,拉斯塔巴德補給袋,1,1,10000
46012,40,血色巨劍,1,1,5000
46012,20030,神官頭飾,1,1,5000
46012,40013,自我加速藥水,1,1,100000
46012,40429,大洞穴卷軸碎片,1,1,50000
46012,40640,冥法軍王印記盒,1,1,10000
46012,40642,冥法軍團印記,1,1,10000
46012,40675,黑暗礦石,1,1,10000
46012,41243,拉斯塔巴德補給袋,1,1,10000
46013,70,尖刺雙刀,1,1,5000
46013,41243,拉斯塔巴德補給袋,1,1,10000
46014,49,武官之刃,1,1,5000
46014,20032,黑暗頭飾,1,1,5000
46014,20103,拉斯塔巴德長袍,1,1,5000
46014,40013,自我加速藥水,1,1,100000
46014,40209,魔法書(魔法封印),1,1,10000
46014,40640,冥法軍王印記盒,1,1,10000
46014,40642,冥法軍團印記,1,1,10000
46014,40675,黑暗礦石,1,1,10000
46014,40853,大洞穴移動卷軸,1,1,50000
46014,41243,拉斯塔巴德補給袋,1,1,10000
46015,40011,強力治癒藥水,1,1,50000
46015,40016,慎重藥水,1,1,50000
46015,40020,濃縮強力體力恢復劑,1,1,300000
46015,40087,對武器施法的卷軸,1,1,10000
46015,40089,復活卷軸,1,1,50000
46016,40012,終極治癒藥水,1,1,50000
46016,40013,自我加速藥水,1,1,50000
46016,40014,勇敢藥水,1,1,50000
46016,40018,強化 綠色藥水,1,1,50000
46016,40074,對盔甲施法的卷軸,1,1,10000
46016,40087,對武器施法的卷軸,1,1,10000
46016,49164,間諜報告書,1,1,10000
46016,140074,對盔甲施法的卷軸,1,1,5000
46017,40013,自我加速藥水,1,1,50000
46017,40017,翡翠藥水,1,1,50000
46017,40020,濃縮強力體力恢復劑,1,6,300000
46017,40483,金屬蜈蚣的皮,1,1,10000
46017,40484,金屬蜈蚣的毒液,1,1,10000
46017,40485,金屬蜈蚣的牙,1,1,10000
46018,116,黑法師之杖,1,1,5000
46018,20121,黑法師長袍,1,1,5000
46018,20257,黑法師項鍊,1,1,100
46018,40012,終極治癒藥水,1,1,50000
46018,40013,自我加速藥水,1,1,50000
46018,40014,勇敢藥水,1,1,50000
46018,40016,慎重藥水,1,1,100000
46018,40017,翡翠藥水,1,1,50000
46018,40279,黑暗精靈水晶(閃避提升),1,1,10000
46018,40446,黑法師戒指,1,1,5000
46018,40490,黑暗元素石,1,1,50000
46018,49133,記憶水晶(恐慌),1,1,300
46020,49026,古老的金幣,1,1,100000
46020,49028,塔洛斯的紅寶石,1,1,100000
46021,40087,對武器施法的卷軸,1,1,5000
46021,41139,不起眼的古老項練,1,1,1000
46021,49026,古老的金幣,1,1,100000
46021,49132,記憶水晶(洞察),1,1,1200
46022,49026,古老的金幣,1,1,100000
46022,49030,塔洛斯的綠寶石,1,1,100000
46023,49026,古老的金幣,1,1,100000
46023,49029,塔洛斯的藍寶石,1,1,100000
46024,40074,對盔甲施法的卷軸,1,1,5000
46024,49026,古老的金幣,1,1,100000
46024,49028,塔洛斯的紅寶石,1,1,100000
46024,49029,塔洛斯的藍寶石,1,1,100000
46024,49030,塔洛斯的綠寶石,1,1,100000
46025,49027,塔洛斯的鑽石,1,1,10000
46026,40074,對盔甲施法的卷軸,1,1,5000
46026,40087,對武器施法的卷軸,1,1,5000
46026,49026,古老的金幣,1,1,100000
46026,140074,對盔甲施法的卷軸,1,1,5000
46026,140087,對武器施法的卷軸,1,1,5000
46027,41110,遺物袋,1,1,100000
46027,41158,瑪雅的水晶球,1,1,1000
46028,41110,遺物袋,1,1,100000
46028,41158,瑪雅的水晶球,1,1,1000
46029,41110,遺物袋,1,1,100000
46029,41158,瑪雅的水晶球,1,1,1000
46030,41110,遺物袋,1,1,100000
