id,name,unidentified_name_id,identified_name_id,type,material,grade,weight,inv_gfx_id,grd_gfx_id,item_desc_id,ac,safe_enchant,use_royal,use_knight,use_wizard,use_elf,use_darkelf,use_dragonknight,use_illusionist,str,con,dex,int,wis,cha,hp,mp,hpr,mpr,sp,min_level,max_level,mr,is_haste,damage_reduction,weight_reduction,hit_modifier,dmg_modifier,bow_hit_modifier,bow_dmg_modifier,bless,tradable,deletable,charge_time,expiration_time,defense_water,defense_wind,defense_fire,defense_earth,resist_stun,resist_stone,resist_sleep,resist_freeze,resist_hold,resist_blind,exp_bonus,potion_recovery_rate
20309,光明身體腰帶,$2601,$2601,belt,leather,0,50000,1168,3119,936,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,50,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20310,光明靈魂腰帶,$2603,$2603,belt,leather,0,50000,1170,3121,928,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,20,20,1,1,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20311,光明精神腰帶,$2602,$2602,belt,leather,0,50000,1169,3120,937,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,50,0,1,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20312,身體腰帶,$1669,$1669,belt,leather,0,50000,634,1165,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,50,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20313,黑暗腰帶,$3862,$3862,belt,cloth,0,40000,1916,4977,0,-1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20314,古代巨人戒指,$2215,$2215,belt,gold,0,50000,981,21,0,-2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20315,營養滿分金腰帶,$3673,$3673,belt,gold,-1,50000,1009,1165,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20316,靈魂腰帶,$1671,$1671,belt,leather,0,50000,636,1165,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,25,25,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20317,歐吉皮帶,$1819,$1819,belt,leather,1,50000,697,1165,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20318,勇敢皮帶,$2251,$2251,belt,leather,1,50000,1009,1165,770,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20319,精神腰帶,$1670,$1670,belt,leather,0,50000,635,1165,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,50,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20320,泰坦皮帶,$1820,$1820,belt,leather,0,50000,698,1165,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20321,多羅皮帶,$1818,$1818,belt,leather,2,50000,699,1165,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20322,皮夾克,$167,$167,armor,leather,-1,30000,1196,3167,0,-1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20342,死神披肩,$3069,$3069,cloak,cloth,-1,100000,1515,13,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20343,曼波兔帽,$3713,$8860,helm,leather,-1,5000,1866,4688,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20344,曼波兔帽,$3713,$8859,helm,leather,-1,5000,1866,4688,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20345,柯利的項鍊,$3724,$3724,amulet,iron,1,5000,2024,21,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20346,浣熊的項鍊,$3725,$3725,amulet,iron,1,5000,2023,21,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20347,日本和服(女性),$10175,$10175,cloak,cloth,-1,5000,517,1493,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20348,日本正裝(男性),$10174,$10174,cloak,cloth,-1,5000,519,1495,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20349,獵犬項鍊,獵犬項鍊,獵犬項鍊,amulet,gemstone,-1,0,1517,8,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20350,雪人的項鍊,雪人的項鍊,雪人的項鍊,amulet,platinum,-1,0,1184,8,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20351,雪人的胡蘿蔔,雪人的胡蘿蔔,雪人的胡蘿蔔,helm,vegetation,-1,5000,25,67,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20352,雪人的靴子,雪人的靴子,雪人的靴子,boots,cloth,-1,5000,303,25,0,0,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20353,傳說的盔甲,$3608,$3608,armor,mithril,-1,200000,1793,4411,0,-6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20354,傳說的長靴,$3610,$3610,boots,mithril,-1,30000,1794,4412,0,-2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20355,傳說的手套,$3609,$3609,glove,mithril,-1,20000,1796,4414,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20356,傳說的頭盔,$3607,$3607,helm,mithril,-1,30000,1797,4415,0,-1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20357,傳說的盾牌,$3611,$3611,shield,mithril,-1,50000,1798,4416,0,-1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20358,奴隸項鍊,$4445,$4445,amulet,bone,1,10000,2217,5538,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20359,約定項鍊,$4446,$4446,amulet,bone,0,10000,2218,5539,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20360,解放項鍊,$4447,$4447,amulet,bone,0,10000,2219,5540,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20361,獵犬項鍊,$4448,$4448,amulet,bone,0,10000,2220,5541,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20362,魔族項鍊,$4449,$4449,amulet,bone,0,10000,2221,5542,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,60,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20363,勇士項鍊,$4450,$4450,amulet,bone,0,10000,2222,5543,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,70,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20364,將軍項鍊,$4451,$4451,amulet,bone,1,10000,2223,5544,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,80,50,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20365,大將軍項鍊,$4452,$4452,amulet,bone,0,10000,2224,5545,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,100,50,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,20,0,0,0,0,0,0
20366,王族鱗甲,王族$162,君主の $162,armor,dragonscale,-1,150000,901,3840,0,-12,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20367,戰士金屬盔甲,戰士$152,戦士の $152,armor,iron,-1,250000,899,9,0,-13,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20368,妖精小藤甲,妖精$116,妖精の $116,armor,leather,-1,150000,898,9,0,-12,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20369,法師披肩,法師$2466,術者の $2466,armor,cloth,-1,30000,900,9,0,-9,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20370,歷戰斗蓬,歷戰$225,$9034,cloak,silver,-1,5000,1087,2937,0,-6,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20371,歷戰長靴,歷戰$2469,$9033,boots,iron,-1,10000,509,25,0,-9,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20372,歷戰手套,歷戰$330,$9032,glove,iron,-1,10000,506,182,0,-6,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20373,歷戰鋼盔,歷戰$128,歴戦の $128,helm,iron,-1,35000,507,18,0,-7,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20374,歷戰之盾,歷戰$4196,歴戦の $4196,shield,iron,-1,50000,508,23,0,-9,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20375,歷戰上衣,歷戰$3617,$9031,t_shirt,blackmithril,-1,5000,1829,24,0,-5,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20376,王族項鍊,王族項鍊,君主のアミュレット,amulet,gemstone,-1,5000,1192,3163,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20377,騎士項鍊,騎士項鍊,戦士のアミュレット,amulet,gemstone,-1,5000,1187,3158,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20378,妖精項鍊,妖精項鍊,妖精のアミュレット,amulet,gemstone,-1,5000,1188,3159,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20379,法師項鍊,法師項鍊,術者のアミュレット,amulet,gemstone,-1,5000,1190,3161,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20380,南瓜魔法帽,$4323,$4323,helm,leather,-1,25000,2259,2474,0,-1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20381,華麗頭飾,$4388,$4388,helm,leather,-1,20000,2232,5603,2104,0,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20382,紅色面具,$4946,$4946,helm,mithril,-1,5000,2466,5961,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20383,軍馬頭盔,$5163,$5163,helm,leather,-1,25000,2538,6098,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20384,王族頭盔,$1765,$1765,helm,leather,-1,30000,445,18,0,-2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20385,騎士頭盔,$1761,$1761,helm,leather,-1,30000,456,18,0,-2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20386,精靈皮頭盔,$1901,$1901,helm,leather,-1,30000,445,18,0,-2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20387,法師頭盔,$1769,$1769,helm,leather,-1,30000,445,18,0,-2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20388,黑暗妖精頭盔,$2537,$2537,helm,leather,-1,30000,1050,2894,0,-2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20389,%i．妖精頭盔,$4000,$4000,helm,leather,-1,3000,53,18,1854,-2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20390,真．冥皇面甲,$4380,$4380,helm,blackmithril,-1,40000,2163,5313,0,-6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20391,王族盔甲,$1763,$1763,armor,leather,-1,150000,301,9,0,-4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20392,精靈皮盔甲,$1899,$1899,armor,leather,-1,150000,284,9,0,-4,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20393,%i．妖精金甲,$3999,$3999,armor,orichalcum,-1,80000,275,9,1856,-4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20394,騎士盔甲,$1759,$1759,armor,leather,-1,30000,301,9,0,-5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20395,真．冥皇鎧甲,$4378,$4378,armor,blackmithril,-1,100000,2162,5308,0,-10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20396,守護者之盾,$4430,$4430,shield,platinum,-1,1000,2201,5030,0,-1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,3,0,0,0,0,0,0,0
20397,王族盾牌,$1764,$1764,shield,leather,-1,30000,449,23,0,-2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20398,騎士盾牌,$1760,$1760,shield,leather,-1,30000,449,23,0,-2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20399,法師斗蓬,$1767,$1767,cloak,cloth,-1,150000,265,3808,0,-2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20400,黑暗妖精斗篷,$2539,$2539,cloak,cloth,-1,150000,1053,2896,0,-2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20401,%i．妖精斗篷,$4002,$4002,cloak,cloth,-1,10000,28,3814,1857,-2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20402,真．冥皇披風,$4381,$4381,cloak,blackmithril,-1,10000,2164,5310,0,-7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20403,精靈皮長靴,$1900,$1900,boots,leather,-1,30000,461,25,0,-2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20404,法師長靴,$1768,$1768,boots,leather,-1,30000,461,25,0,-2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20405,黑暗妖精長靴,$2538,$2538,boots,leather,-1,30000,1052,2895,0,-2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20406,%i．妖精鋼靴,$4001,$4001,boots,iron,-1,15000,509,25,1855,-2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20407,軍靴,$4067,$4067,boots,leather,-1,30000,2130,5254,0,-2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20408,真．冥皇鋼靴,$4379,$4379,boots,blackmithril,-1,30000,2166,5309,0,-7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20409,%i．妖精腕甲,$3998,$3998,glove,leather,-1,10000,327,3964,1853,-1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20410,真．冥皇護手,$4377,$4377,glove,blackmithril,-1,30000,2165,5403,0,-5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20411,苦痛項鍊,$4389,$4389,amulet,bone,0,10000,2234,5599,2105,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,5,0,0,0,0,0,0,0
20412,厄運項鍊,$4390,$4390,amulet,bone,1,10000,2235,5598,2106,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,5,0,0,0
20413,希望項鍊,$1649,$1649,amulet,mithril,2,5000,613,8,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20414,幸運項鍊,$1648,$1648,amulet,mithril,1,5000,612,8,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20415,熱情項鍊,$1647,$1647,amulet,mithril,1,5000,610,8,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20416,真實項鍊,$1646,$1646,amulet,mithril,1,5000,611,8,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20417,奇蹟項鍊,$1650,$1650,amulet,mithril,1,5000,609,8,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20418,慈愛項鍊,$3241,$3241,amulet,mithril,1,5000,1613,8,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20419,高等熊項鍊,$4945,$4945,amulet,iron,1,5000,2470,5964,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20420,招財貓領巾,$4623,$4623,amulet,cloth,1,5000,2271,5675,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20421,伊莉絲項鍊,$4341,$4341,amulet,gemstone,0,5000,2172,5314,2053,0,0,1,1,1,1,1,1,1,1,0,1,0,0,-1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20422,發光的古老項鍊,$4838,$4838,amulet,gold,0,5000,2446,8,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20423,詛咒的紅色耳環,$4093,$4093,amulet,gold,2,1000,2028,5095,1816,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20424,詛咒的藍色耳環,$4094,$4094,amulet,gold,2,1000,2031,5105,1817,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20425,詛咒的綠色耳環,$4095,$4095,amulet,gold,2,1000,2026,5093,1818,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
20426,光之項鍊,$4963,$4963,amulet,gemstone,1,5000,2506,8,0,-1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,\N,0,0,0,0,0,0,0,0,0,0,0,0
