npc_id,item_id,note,min,max,chance
91202,40044,ダイアモンド,1,1,300000
91202,40048,高級 ダイアモンド,1,1,300000
91202,40052,最高級 ダイアモンド,1,1,300000
91202,40207,魔法書(アース クエイク),1,1,300000
91202,40222,魔法書(ディスインテグレート),1,1,300000
91202,40249,精霊の水晶(アース バインド),1,1,300000
91202,40304,マーブルの遺産,1,1,300000
91202,40308,アデナ,1305,2054,1000000
91202,40341,アンタラスの鱗,1,1,100000
91202,40342,アンタラスの欠けた爪,1,1,100000
91202,40343,アンタラスの眼,1,1,100000
91202,40344,アンタラスの血,1,1,100000
91202,40345,アンタラスの肉,1,1,100000
91202,40346,アンタラスの心臓,1,1,100000
91202,40347,アンタラスの骨,1,1,100000
91202,40348,アンタラスの牙,1,1,100000
91202,41148,技術書(カウンター バリア),1,1,300000
91202,50502,グリーンハッチリンの卵,1,1,100000
91202,50503,イエローハッチリンの卵,1,1,100000
91202,50504,封印された 地竜の魔眼,1,1,100000
91202,100057,ツルギ,1,1,100000
91202,120054,地のクローク,1,1,300000
91202,120300,アース リング,1,1,300000
91203,49206,サビウスの思念の欠片,1,1,1000000
91204,49231,ルシウスの思念の欠片,1,1,1000000
91205,49229,異界の思念パウダー,1,1,1000000
91206,49204,ワイバーンの涙,1,1,500000
91207,49203,オーテュの涙,1,1,500000
91209,49202,時の歪みの思念の欠片,1,1,1000000
91265,40010,レッド ポーション,1,1,300000
91265,40011,オレンジ ポーション,1,1,300000
91265,40012,クリアー ポーション,1,1,300000
91265,40018,強化 グリーン ポーション,1,1,300000
91265,40308,アデナ,300,600,1000000
91265,41206,刃の欠けた武器,1,1,100000
91266,40010,レッド ポーション,1,1,300000
91266,40011,オレンジ ポーション,1,1,300000
91266,40012,クリアー ポーション,1,1,300000
91266,40018,強化 グリーン ポーション,1,1,300000
91266,40308,アデナ,300,600,1000000
91266,41206,刃の欠けた武器,1,1,100000
91267,40010,レッド ポーション,1,1,300000
91267,40011,オレンジ ポーション,1,1,300000
91267,40012,クリアー ポーション,1,1,300000
91267,40018,強化 グリーン ポーション,1,1,300000
91267,40308,アデナ,300,600,1000000
91267,41206,刃の欠けた武器,1,1,100000
91268,40010,レッド ポーション,1,1,300000
91268,40011,オレンジ ポーション,1,1,300000
91268,40012,クリアー ポーション,1,1,300000
91268,40018,強化 グリーン ポーション,1,1,300000
91268,40308,アデナ,300,600,1000000
91268,41206,刃の欠けた武器,1,1,100000
91270,40010,レッド ポーション,1,1,300000
91270,40011,オレンジ ポーション,1,1,300000
91270,40012,クリアー ポーション,1,1,300000
91270,40013,グリーン ポーション,1,1,1000000
91270,40308,アデナ,300,600,1000000
91270,41206,刃の欠けた武器,1,1,100000
91271,40010,レッド ポーション,1,1,300000
91271,40011,オレンジ ポーション,1,1,300000
91271,40012,クリアー ポーション,1,1,300000
91271,40013,グリーン ポーション,1,1,1000000
91271,40308,アデナ,300,600,1000000
91271,41206,刃の欠けた武器,1,1,100000
91272,40010,レッド ポーション,1,1,300000
91272,40011,オレンジ ポーション,1,1,300000
91272,40012,クリアー ポーション,1,1,300000
91272,40013,グリーン ポーション,1,1,1000000
91272,40308,アデナ,300,600,1000000
91272,41206,刃の欠けた武器,1,1,100000
91273,40010,レッド ポーション,1,1,300000
91273,40011,オレンジ ポーション,1,1,300000
91273,40012,クリアー ポーション,1,1,300000
91273,40013,グリーン ポーション,1,1,1000000
91273,40308,アデナ,300,600,1000000
91273,41206,刃の欠けた武器,1,1,100000
91274,40010,レッド ポーション,1,1,300000
91274,40011,オレンジ ポーション,1,1,300000
91274,40012,クリアー ポーション,1,1,300000
91274,40013,グリーン ポーション,1,1,1000000
91274,40308,アデナ,300,600,1000000
91274,41206,刃の欠けた武器,1,1,100000
91275,40010,レッド ポーション,1,1,300000
91275,40011,オレンジ ポーション,1,1,300000
91275,40012,クリアー ポーション,1,1,300000
91275,40013,グリーン ポーション,1,1,1000000
91275,40308,アデナ,300,600,1000000
91275,41206,刃の欠けた武器,1,1,100000
91276,40010,レッド ポーション,1,1,300000
91276,40011,オレンジ ポーション,1,1,300000
91276,40012,クリアー ポーション,1,1,300000
91276,40013,グリーン ポーション,1,1,1000000
91276,40308,アデナ,300,600,1000000
91276,41206,刃の欠けた武器,1,1,100000
91277,40010,レッド ポーション,1,1,300000
91277,40011,オレンジ ポーション,1,1,300000
91277,40012,クリアー ポーション,1,1,300000
91277,40013,グリーン ポーション,1,1,1000000
91277,40308,アデナ,300,600,1000000
91277,41206,刃の欠けた武器,1,1,100000
91278,40010,レッド ポーション,1,1,300000
91278,40011,オレンジ ポーション,1,1,300000
91278,40012,クリアー ポーション,1,1,300000
91278,40013,グリーン ポーション,1,1,1000000
91278,40308,アデナ,300,600,1000000
91278,41206,刃の欠けた武器,1,1,100000
91279,40010,レッド ポーション,1,1,300000
91279,40011,オレンジ ポーション,1,1,300000
91279,40012,クリアー ポーション,1,1,300000
91279,40013,グリーン ポーション,1,1,1000000
91279,40308,アデナ,300,600,1000000
91279,41206,刃の欠けた武器,1,1,100000
91280,40010,レッド ポーション,1,1,300000
91280,40011,オレンジ ポーション,1,1,300000
91280,40012,クリアー ポーション,1,1,300000
91280,40013,グリーン ポーション,1,1,1000000
91280,40308,アデナ,300,600,1000000
91280,41206,刃の欠けた武器,1,1,100000
91281,40010,レッド ポーション,1,1,300000
91281,40011,オレンジ ポーション,1,1,300000
91281,40012,クリアー ポーション,1,1,300000
91281,40013,グリーン ポーション,1,1,1000000
91281,40017,シアン ポーション,1,1,500000
91281,40308,アデナ,300,600,1000000
91281,41206,刃の欠けた武器,1,1,100000
91282,40010,レッド ポーション,1,1,300000
91282,40011,オレンジ ポーション,1,1,300000
91282,40012,クリアー ポーション,1,1,300000
91282,40013,グリーン ポーション,1,1,1000000
91282,40308,アデナ,300,600,1000000
91282,41206,刃の欠けた武器,1,1,100000
91283,40010,レッド ポーション,1,1,300000
91283,40011,オレンジ ポーション,1,1,300000
91283,40012,クリアー ポーション,1,1,300000
91283,40013,グリーン ポーション,1,1,1000000
91283,40308,アデナ,300,600,1000000
91283,41206,刃の欠けた武器,1,1,100000
91284,40010,レッド ポーション,1,1,300000
91284,40011,オレンジ ポーション,1,1,300000
91284,40012,クリアー ポーション,1,1,300000
91284,40013,グリーン ポーション,1,1,1000000
91284,40308,アデナ,300,600,1000000
91284,41206,刃の欠けた武器,1,1,100000
91285,40010,レッド ポーション,1,1,300000
91285,40011,オレンジ ポーション,1,1,300000
91285,40012,クリアー ポーション,1,1,300000
91285,40013,グリーン ポーション,1,1,1000000
91285,40308,アデナ,300,600,1000000
91285,41206,刃の欠けた武器,1,1,100000
91286,40010,レッド ポーション,1,1,300000
91286,40011,オレンジ ポーション,1,1,300000
91286,40012,クリアー ポーション,1,1,300000
91286,40013,グリーン ポーション,1,1,1000000
91286,40308,アデナ,300,600,1000000
91286,41206,刃の欠けた武器,1,1,100000
91287,40010,レッド ポーション,1,1,300000
91287,40011,オレンジ ポーション,1,1,300000
91287,40012,クリアー ポーション,1,1,300000
91287,40013,グリーン ポーション,1,1,1000000
91287,40308,アデナ,300,600,1000000
91287,41206,刃の欠けた武器,1,1,100000
91288,40010,レッド ポーション,1,1,300000
91288,40011,オレンジ ポーション,1,1,300000
91288,40012,クリアー ポーション,1,1,300000
91288,40013,グリーン ポーション,1,1,1000000
91288,40308,アデナ,300,600,1000000
91288,41206,刃の欠けた武器,1,1,100000
91289,40010,レッド ポーション,1,1,300000
91289,40011,オレンジ ポーション,1,1,300000
91289,40012,クリアー ポーション,1,1,300000
91289,40013,グリーン ポーション,1,1,1000000
91289,40308,アデナ,300,600,1000000
91289,41206,刃の欠けた武器,1,1,100000
91290,40010,レッド ポーション,1,1,300000
91290,40011,オレンジ ポーション,1,1,300000
91290,40012,クリアー ポーション,1,1,300000
91290,40018,強化 グリーン ポーション,1,1,300000
91290,40308,アデナ,300,600,1000000
91290,41173,ブラック イアリング,1,1,100000
91290,41206,刃の欠けた武器,1,1,100000
91290,50018,ハーディンの日記帳,1,1,100000
91291,41,刀,1,1,30000
91291,52,ツーハンド ソード,1,1,30000
91291,58,デスナイト フレイムブレード,1,1,100
91291,76,ロンドゥ デュアルブレード,1,1,100
91291,20010,デスナイト ヘルム,1,1,100
91291,20077,インビジビリティ クローク,1,1,100
91291,20100,デスナイト アーマー,1,1,300
91291,20110,マジック チェーン メイル,1,1,30000
91291,20154,プレート メイル,1,1,100000
91291,20182,グローブ,1,1,100000
91291,20284,サモンコントロール リング,1,1,5000
91291,20302,ウィンド リング,1,1,10000
91291,40013,グリーン ポーション,1,1,300000
91291,40014,ブレイブ ポーション,1,1,300000
91291,40015,ブルー ポーション,1,1,300000
91291,40016,ウィズダム ポーション,1,1,300000
91291,40018,強化 グリーン ポーション,1,1,300000
91291,40044,ダイアモンド,1,1,300000
91291,40048,高級 ダイアモンド,1,1,300000
91291,40052,最高級 ダイアモンド,1,1,100000
91291,40074,防具強化スクロール,1,1,300000
91291,40087,武器強化スクロール,1,1,300000
91291,40093,ブランク スクロール(Lv4),1,1,300000
91291,40094,ブランク スクロール(Lv5),1,1,300000
91291,40166,技術書(バウンス アタック),1,1,5000
91291,40308,アデナ,15000,30000,1000000
91291,100052,ツーハンド ソード,1,1,100000
91291,200052,ツーハンド ソード,1,1,30000
91292,40010,レッド ポーション,1,1,300000
91292,40011,オレンジ ポーション,1,1,300000
91292,40012,クリアー ポーション,1,1,300000
91292,40013,グリーン ポーション,1,1,1000000
91292,40308,アデナ,300,600,1000000
91292,41206,刃の欠けた武器,1,1,100000
91293,41,刀,1,1,30000
91293,20077,インビジビリティ クローク,1,1,100
91293,20110,マジック チェーン メイル,1,1,30000
91293,20154,プレート メイル,1,1,100000
91293,20281,変身 コントロール リング,1,1,3000
91293,20304,ファイアー リング,1,1,10000
91293,40013,グリーン ポーション,1,1,300000
91293,40014,ブレイブ ポーション,1,1,300000
91293,40015,ブルー ポーション,1,1,300000
91293,40016,ウィズダム ポーション,1,1,300000
91293,40018,強化 グリーン ポーション,1,1,300000
91293,40053,最高級 ルビー,1,1,100000
91293,40074,防具強化スクロール,1,1,300000
91293,40087,武器強化スクロール,1,1,300000
91293,40089,復活スクロール,1,1,300000
91293,40093,ブランク スクロール(Lv4),1,1,300000
91293,40203,魔法書(ファイアー ウォール),1,1,50000
91293,40219,魔法書(メテオ ストライク),1,1,1000
91293,40257,精霊の水晶(ファイアー ブレス),1,1,50000
91293,40305,ファアグリオの遺産,1,1,5000
91293,40308,アデナ,20000,40000,1000000
91293,100041,刀,1,1,300000
91293,120154,プレート メイル,1,1,100000
91293,140074,防具強化スクロール,1,1,100000
91293,140087,武器強化スクロール,1,1,100000
91294,40017,シアン ポーション,1,1,300000
91294,41206,刃の欠けた武器,1,1,700000
91294,50018,ハーディンの日記帳,1,1,100000
91295,50020,リトル ケレニス変身スクロール,1,1,1000000
91296,50020,リトル ケレニス変身スクロール,1,1,1000000
91300,49165,聖所2階のキー,1,1,200000
91301,49165,聖所2階のキー,1,1,1000000
91302,49167,魔の角笛,1,1,1000000
91304,49166,聖所3階のキー,1,1,1000000
91309,49168,破壊の秘薬,1,1,1000000
91310,49241,祭壇の欠片,1,1,1000000
91337,40012,クリアー ポーション,8,17,1000000
91337,40074,防具強化スクロール,1,2,1000000
91337,40087,武器強化スクロール,1,2,1000000
91420,47,サイレンス ソード,1,1,1000
91420,40308,アデナ,500,1500,1000000
91420,50001,ドラゴン ブラッド,1,3,500000
91420,100037,ダマスカス ソード,1,1,5000
91420,100041,刀,1,1,5000
91420,100042,レイピア,1,1,5000
91420,100052,ツーハンド ソード,1,1,5000
91420,100057,ツルギ,1,1,5000
91420,140087,武器強化スクロール,1,1,10000
91420,140100,テレポート スクロール,1,3,500000
91511,50550,海の秘密,1,1,1000000
91512,50551,海の秘密,1,1,1000000
91513,50552,海の秘密,1,1,1000000
91516,20127,ブルー ドラゴン スケイル メイル,1,1,300000
91516,40047,エメラルド,1,1,300000
91516,40051,高級 エメラルド,1,1,300000
91516,40055,最高級 エメラルド,1,1,300000
91516,40204,魔法書(ブリザード),1,1,300000
91516,40222,魔法書(ディスインテグレート),1,1,100000
91516,40255,精霊の水晶(ネイチャーズ ブレッシング),1,1,300000
91516,40306,エヴァの遺産,1,1,300000
91516,40308,アデナ,1305,2054,1000000
91516,40357,パプリオンの鱗,1,1,100000
91516,40358,パプリオンの欠けた爪,1,1,100000
91516,40359,パプリオンの眼,1,1,100000
91516,40360,パプリオンの血,1,1,100000
91516,40361,パプリオンの肉,1,1,100000
91516,40362,パプリオンの心臓,1,1,100000
91516,40363,パプリオンの骨,1,1,100000
91516,40364,パプリオンの牙,1,1,100000
91516,41148,技術書(カウンター バリア),1,1,100000
91516,50502,グリーンハッチリンの卵,1,1,100000
91516,50503,イエローハッチリンの卵,1,1,100000
91516,50505,封印された 水竜の魔眼,1,1,100000
91516,100057,ツルギ,1,1,100000
91516,120059,水のクローク,1,1,300000
91516,120285,ウォーター リング,1,1,300000
91605,12,ウィンドブレード ソード,1,1,20000
91605,20061,風のクローク,1,1,100000
91605,20302,ウィンド リング,1,1,100000
91605,40046,サファイア,1,1,100000
91605,40050,高級 サファイア,1,1,100000
91605,40054,最高級 サファイア,1,1,50000
91605,40074,防具強化スクロール,1,1,100000
91605,40087,武器強化スクロール,1,1,100000
91605,40213,魔法書(イミューン トゥ ハーム),1,1,50000
91605,40260,精霊の水晶(ウィンド ショット),1,1,50000
91605,40261,精霊の水晶(ウィンド ウォーク),1,1,50000
91605,40278,闇精霊の水晶(ファイナル バーン),1,1,50000
91605,40308,アデナ,1305,2054,1000000
91605,40365,リンドビオルの鱗,1,1,100000
91605,40366,リンドビオルの欠けた爪,1,1,100000
91605,40367,リンドビオルの眼,1,1,100000
91605,40368,リンドビオルの血,1,1,100000
91605,40369,リンドビオルの肉,1,1,100000
91605,40370,リンドビオルの心臓,1,1,100000
91605,40371,リンドビオルの骨,1,1,100000
91605,40372,リンドビオルの牙,1,1,100000
91605,41148,技術書(カウンター バリア),1,1,50000
91605,50506,封印された 風竜の魔眼,1,1,100000
91605,120061,風のクローク,1,1,50000
91605,120302,ウィンド リング,1,1,50000
91605,140074,防具強化スクロール,1,1,100000
91605,140087,武器強化スクロール,1,1,100000
91608,50635,疾風の羽毛,1,1,1000000
91609,50636,疾風の羽毛,1,1,1000000
91610,50637,疾風の羽毛,1,1,1000000
91625,9,オリハルコン ダガー,1,1,1000
91625,40014,ブレイブ ポーション,1,1,100000
91625,40044,ダイアモンド,1,1,100000
91625,40045,ルビー,1,1,100000
91625,40046,サファイア,1,1,100000
91625,40047,エメラルド,1,1,100000
91625,40074,防具強化スクロール,1,1,5000
91625,40088,変身スクロール,1,1,300000
91625,40261,精霊の水晶(ウィンド ウォーク),1,1,50000
91625,140100,テレポート スクロール,1,1,300000
91626,9,オリハルコン ダガー,1,1,1000
91626,44,古代のダークエルフソード,1,1,5000
91626,20013,魔法のヘルム：迅速,1,1,50000
91626,20125,チェーン メイル,1,1,50000
91626,40016,ウィズダム ポーション,1,1,100000
91626,40047,エメラルド,1,1,100000
91626,40051,高級 エメラルド,1,1,50000
91626,40055,最高級 エメラルド,1,1,30000
91626,40074,防具強化スクロール,1,1,5000
91626,40088,変身スクロール,1,1,300000
91626,40274,闇精霊の水晶(ドレス デクスタリティー),1,1,50000
91626,40304,マーブルの遺産,1,1,50000
91626,49106,ドラゴンナイトの書板(覚醒[アンタラス]),1,1,50000
91626,49114,ドラゴンナイトの書板(ホラー オブ デス),1,1,50000
91626,140100,テレポート スクロール,1,1,300000
91627,9,オリハルコン ダガー,1,1,1000
91627,179,古代のエルヴン ボウガン,1,1,5000
91627,20015,魔法のヘルム：力,1,1,50000
91627,20149,ブロンズ プレート メイル,1,1,50000
91627,40016,ウィズダム ポーション,1,1,100000
91627,40045,ルビー,1,1,100000
91627,40049,高級 ルビー,1,1,50000
91627,40053,最高級 ルビー,1,1,30000
91627,40087,武器強化スクロール,1,1,5000
91627,40088,変身スクロール,1,1,300000
91627,40257,精霊の水晶(ファイアー ブレス),1,1,50000
91627,40259,精霊の水晶(エレメンタル ファイアー),1,1,50000
91627,40304,マーブルの遺産,1,1,50000
91627,49116,ドラゴンナイトの書板(覚醒[ヴァラカス]),1,1,50000
91627,140100,テレポート スクロール,1,1,300000
91628,9,オリハルコン ダガー,1,1,1000
91628,44,古代のダークエルフソード,1,1,5000
91628,20014,魔法のヘルム：治癒,1,1,50000
91628,20115,スプリント メイル,1,1,50000
91628,40046,サファイア,1,1,100000
91628,40050,高級 サファイア,1,1,50000
91628,40054,最高級 サファイア,1,1,30000
91628,40068,エルヴン ワッフル,1,1,100000
91628,40074,防具強化スクロール,1,1,5000
91628,40087,武器強化スクロール,1,1,5000
91628,40304,マーブルの遺産,1,1,50000
91628,49132,記憶の水晶(インサイト),1,1,50000
91628,49134,記憶の水晶(ジョイ オブ ペイン),1,1,50000
91628,140074,防具強化スクロール,1,1,1000
91628,140087,武器強化スクロール,1,1,1000
91628,140100,テレポート スクロール,1,1,300000
91629,9,オリハルコン ダガー,1,1,1000
91629,179,古代のエルヴン ボウガン,1,1,5000
91629,20015,魔法のヘルム：力,1,1,50000
91629,20101,バンデッド メイル,1,1,50000
91629,40044,ダイアモンド,1,1,100000
91629,40048,高級 ダイアモンド,1,1,50000
91629,40052,最高級 ダイアモンド,1,1,30000
91629,40068,エルヴン ワッフル,1,1,100000
91629,40074,防具強化スクロール,1,1,5000
91629,40087,武器強化スクロール,1,1,5000
91629,40304,マーブルの遺産,1,1,50000
91629,49130,記憶の水晶(イリュージョン[ダイア ゴーレム]),1,1,50000
91629,140074,防具強化スクロール,1,1,1000
91629,140087,武器強化スクロール,1,1,1000
91629,140100,テレポート スクロール,1,1,300000
91630,728,メディテーション スタッフ,1,1,100
91630,20013,魔法のヘルム：迅速,1,1,50000
91630,40088,変身スクロール,1,1,300000
91630,40170,魔法書(ファイアー ボール),1,1,50000
91630,40179,魔法書(コール ライトニング),1,1,50000
91630,40197,魔法書(ホーリー ウォーク),1,1,1000
91630,40200,魔法書(バーサーカー),1,1,50000
91630,40247,精霊の水晶(アース スキン),1,1,10000
91630,40273,闇精霊の水晶(ベノム レジスト),1,1,10000
91630,49123,記憶の水晶(マインド ブレイク),1,1,10000
91630,50634,ハルパスの執念,1,1,50000
91630,140100,テレポート スクロール,1,1,300000
91631,728,メディテーション スタッフ,1,1,100
91631,20015,魔法のヘルム：力,1,1,50000
91631,40088,変身スクロール,1,1,300000
91631,40177,魔法書(アース ジェイル),1,1,50000
91631,40184,魔法書(マナ ドレイン),1,1,50000
91631,40189,魔法書(キャンセレーション),1,1,50000
91631,40248,精霊の水晶(エンタングル),1,1,10000
91631,40275,闇精霊の水晶(ダブル ブレイク),1,1,10000
91631,49128,記憶の水晶(ファンタズム),1,1,10000
91631,50634,ハルパスの執念,1,1,50000
91631,140100,テレポート スクロール,1,1,300000
91632,728,メディテーション スタッフ,1,1,100
91632,40044,ダイアモンド,1,1,100000
91632,40048,高級 ダイアモンド,1,1,50000
91632,40052,最高級 ダイアモンド,1,1,30000
91632,40074,防具強化スクロール,1,1,5000
91632,40087,武器強化スクロール,1,1,5000
91632,40174,魔法書(スロー),1,1,50000
91632,40177,魔法書(アース ジェイル),1,1,50000
91632,40180,魔法書(グレーター ヒール),1,1,50000
91632,40182,魔法書(リムーブ カーズ),1,1,50000
91632,40189,魔法書(キャンセレーション),1,1,30000
91632,40190,魔法書(イラプション),1,1,20000
91632,40207,魔法書(アース クエイク),1,1,20000
91632,40237,精霊の水晶(リターン トゥ ネイチャー),1,1,50000
91632,40249,精霊の水晶(アース バインド),1,1,5000
91632,40252,精霊の水晶(エキゾチック バイタライズ),1,1,5000
91632,40255,精霊の水晶(ネイチャーズ ブレッシング),1,1,5000
91632,49112,ドラゴンナイトの書板(モータル ボディ),1,1,50000
91632,50634,ハルパスの執念,1,1,50000
91632,140074,防具強化スクロール,1,1,1000
91632,140087,武器強化スクロール,1,1,1000
91634,40178,魔法書(カーズ パラライズ),1,1,50000
91634,40248,精霊の水晶(エンタングル),1,1,50000
91634,49123,記憶の水晶(マインド ブレイク),1,1,50000
91634,50634,ハルパスの執念,1,1,50000
91635,40088,変身スクロール,1,1,300000
91635,40177,魔法書(アース ジェイル),1,1,50000
91635,40246,精霊の水晶(カウンター ミラー),1,1,10000
91635,40524,黒い血痕,1,1,50000
91635,49112,ドラゴンナイトの書板(モータル ボディ),1,1,50000
91635,50634,ハルパスの執念,1,1,50000
91635,140100,テレポート スクロール,1,1,300000
91636,40015,ブルー ポーション,1,1,100000
91636,40188,魔法書(ヘイスト),1,1,20000
91636,40197,魔法書(ホーリー ウォーク),1,1,1000
91636,40199,魔法書(グレーター ヘイスト),1,1,10000
91636,40307,サイハの遺産,1,1,50000
91636,40491,グリフォンの羽,1,1,10000
91636,49123,記憶の水晶(マインド ブレイク),1,1,10000
91636,140087,武器強化スクロール,1,1,1000
91636,140100,テレポート スクロール,1,1,300000
91637,29,シルバー ロング ソード,1,1,10000
91637,20011,マジック ヘルム,1,1,50000
91637,20167,リザードマン グローブ,1,1,20000
91637,40018,強化 グリーン ポーション,1,1,100000
91637,40046,サファイア,1,1,100000
91637,40100,テレポート スクロール,1,1,100000
91637,40306,エヴァの遺産,1,1,50000
91638,21290,ストーン グローブ,1,1,10000
91638,40013,グリーン ポーション,1,1,100000
91639,40025,オペイク ポーション,1,1,50000
91639,40057,フローティング アイ 肉,1,1,100000
91639,40178,魔法書(カーズ パラライズ),1,1,10000
91639,40182,魔法書(リムーブ カーズ),1,1,10000
91639,40189,魔法書(キャンセレーション),1,1,5000
99001,20013,魔法のヘルム：迅速,1,1,10000
99001,40010,レッド ポーション,1,1,300000
99001,40013,グリーン ポーション,1,1,100000
99001,40044,ダイアモンド,1,1,10000
99001,40247,精霊の水晶(アース スキン),1,1,10000
99001,40304,マーブルの遺産,1,1,10000
99001,40899,鋼鉄の原石,1,1,10000
99001,42103,封印された妖怪の魂,1,1,1000000
99002,20013,魔法のヘルム：迅速,1,1,10000
99002,40010,レッド ポーション,1,1,300000
99002,40013,グリーン ポーション,1,1,100000
99002,40044,ダイアモンド,1,1,10000
99002,40247,精霊の水晶(アース スキン),1,1,10000
99002,40304,マーブルの遺産,1,1,10000
99002,40899,鋼鉄の原石,1,1,10000
99002,42103,封印された妖怪の魂,1,1,1000000
99003,20013,魔法のヘルム：迅速,1,1,10000
99003,40010,レッド ポーション,1,1,300000
99003,40013,グリーン ポーション,1,1,100000
99003,40046,サファイア,1,1,10000
99003,40261,精霊の水晶(ウィンド ウォーク),1,1,10000
99003,40307,サイハの遺産,1,1,10000
99003,40468,シルバーのピース,1,1,10000
99003,42103,封印された妖怪の魂,1,1,1000000
99004,20013,魔法のヘルム：迅速,1,1,10000
99004,40010,レッド ポーション,1,1,300000
99004,40013,グリーン ポーション,1,1,100000
99004,40046,サファイア,1,1,10000
99004,40261,精霊の水晶(ウィンド ウォーク),1,1,10000
99004,40307,サイハの遺産,1,1,10000
99004,40468,シルバーのピース,1,1,10000
99004,42103,封印された妖怪の魂,1,1,1000000
99005,40010,レッド ポーション,1,1,300000
99005,40013,グリーン ポーション,1,1,100000
99005,40047,エメラルド,1,1,10000
99005,40254,精霊の水晶(ネイチャーズ タッチ),1,1,10000
99005,40306,エヴァの遺産,1,1,10000
99005,40468,シルバーのピース,1,1,10000
99005,41252,レア タートル,1,1,1000
99005,41297,コイ,1,1,50000
99005,41301,シャイニング レッド フィッシュ,1,1,10000
99005,41302,シャイニング グリーン フィッシュ,1,1,10000
99005,41303,シャイニング ブルー フィッシュ,1,1,10000
99005,41304,シャイニング ホワイト フィッシュ,1,1,10000
99005,42103,封印された妖怪の魂,1,1,1000000
99006,42102,牛鬼の毒,1,1,1000000
99007,20015,魔法のヘルム：力,1,1,300000
99007,40044,ダイアモンド,1,1,300000
99007,40048,高級 ダイアモンド,1,1,300000
99007,40052,最高級 ダイアモンド,1,1,300000
99007,40304,マーブルの遺産,1,1,300000
99007,40468,シルバーのピース,1,1,300000
99007,40524,黒い血痕,1,1,300000
99007,42103,封印された妖怪の魂,1,1,1000000
99007,140074,防具強化スクロール,1,1,300000
99007,140087,武器強化スクロール,1,1,300000
99007,240074,防具強化スクロール,1,1,100000
99007,240087,武器強化スクロール,1,1,100000
99022,50634,ハルパスの執念,1,1,5000
99022,120056,マジック クローク,1,1,10000
99023,50634,ハルパスの執念,1,1,5000
99023,120056,マジック クローク,1,1,10000
99024,40046,サファイア,1,1,50000
99024,40050,高級 サファイア,1,1,10000
99024,50634,ハルパスの執念,1,1,5000
99025,40045,ルビー,1,1,50000
99025,40049,高級 ルビー,1,1,10000
99025,50634,ハルパスの執念,1,1,5000
99026,40074,防具強化スクロール,1,1,5000
99026,40087,武器強化スクロール,1,1,5000
99026,50634,ハルパスの執念,1,1,10000
99026,140074,防具強化スクロール,1,1,1000
99026,140087,武器強化スクロール,1,1,1000
99027,20321,トロール ベルト,1,1,1000
99027,50634,ハルパスの執念,1,1,10000
99028,40199,魔法書(グレーター ヘイスト),1,1,5000
99028,50634,ハルパスの執念,1,1,10000
99029,40047,エメラルド,1,1,50000
99029,40051,高級 エメラルド,1,1,10000
99029,40166,技術書(バウンス アタック),1,1,1000
99029,50634,ハルパスの執念,1,1,50000
99030,20281,変身 コントロール リング,1,1,500
99030,50634,ハルパスの執念,1,1,50000
99031,20281,変身 コントロール リング,1,1,1000
99031,20288,テレポート コントロール リング,1,1,1000
99031,50634,ハルパスの執念,1,1,50000
99032,40396,グリーン ドラゴンの鱗,1,1,1000
99032,50634,ハルパスの執念,1,1,50000
99033,41,刀,1,1,500000
99033,57,ツルギ,1,1,100000
99033,20101,バンデッド メイル,1,1,500000
99033,40074,防具強化スクロール,1,1,100000
99033,40087,武器強化スクロール,1,1,100000
99033,40396,グリーン ドラゴンの鱗,1,1,5000
99033,40466,ドラゴンの心臓,1,1,10000
99033,50634,ハルパスの執念,1,1,1000000
99033,140074,防具強化スクロール,1,1,10000
99033,140087,武器強化スクロール,1,1,10000
99033,240074,防具強化スクロール,1,1,50000
99033,240087,武器強化スクロール,1,1,50000
99037,47,サイレンス ソード,1,1,800
99037,40055,最高級 エメラルド,10,30,50000
99037,40051,高級 エメラルド,15,45,150000
99037,40013,グリーン ポーション,1,1,600000
99037,40047,エメラルド,20,70,300000
99037,40308,アデナ,60000,350000,800000
99037,140074,防具強化スクロール,1,1,350000
99037,140087,武器強化スクロール,1,1,350000
99037,240074,防具強化スクロール,1,1,350000
99037,240087,武器強化スクロール,1,1,350000
99038,20053,ウルフスキン クローク,1,1,10000
99038,40015,ブルー ポーション,1,1,200000
99038,40308,アデナ,700,1500,1000000
99038,140100,テレポート スクロール,1,1,100000
99039,20250,ウェアウルフアミュレット,1,1,10000
99039,40014,ブレイブ ポーション,1,1,200000
99039,40308,アデナ,650,1400,1000000
99039,140100,テレポート スクロール,1,1,100000
99040,40018,強化 グリーン ポーション,1,1,200000
99040,40079,帰還スクロール,1,1,100000
99040,40441,プラチナのピース,1,3,10000
99040,40468,シルバーのピース,1,3,10000
99040,40489,ゴールドのピース,1,3,10000
99040,140100,テレポート スクロール,1,1,100000
99041,40044,ダイアモンド,1,1,100000
99041,40048,高級 ダイアモンド,1,1,50000
99041,40308,アデナ,750,1600,1000000
99041,40441,プラチナのピース,1,1,5000
99042,40045,ルビー,1,1,100000
99042,40049,高級 ルビー,1,1,50000
99042,40308,アデナ,700,1400,1000000
99042,40468,シルバーのピース,1,1,5000
99043,40046,サファイア,1,1,100000
99043,40050,高級 サファイア,1,1,50000
99043,40308,アデナ,710,1800,1000000
99043,40489,ゴールドのピース,1,1,5000
99044,40047,エメラルド,1,1,100000
