id,npc_id,note,count,loc_x,loc_y,random_x,random_y,heading,respawn_delay,map_id,movement_distance
89654,50032,テレポーター^市場ガード,1,32726,32842,0,0,6,0,350,0
89655,50032,テレポーター^市場ガード,1,32726,32846,0,0,6,0,350,0
89656,50032,テレポーター^市場ガード,1,32672,32848,0,0,2,0,350,0
89657,50032,テレポーター^市場ガード,1,32672,32851,0,0,2,0,350,0
89658,50033,市場テレポーター,1,32722,32847,0,0,0,0,350,0
89659,50033,市場テレポーター,1,32711,32808,0,0,4,0,350,0
89660,50033,市場テレポーター,1,32679,32849,0,0,2,0,350,0
89661,70037,よろず商人^アデン商団,1,32715,32826,0,0,6,0,350,0
89662,70037,よろず商人^アデン商団,1,32688,32836,0,0,4,0,350,0
89663,60010,倉庫番^カーシャム,1,32693,32844,0,0,5,0,350,0
89664,60011,倉庫番^クロン,1,32707,32819,0,0,5,0,350,0
89665,50048,テレポーター^市場ガード,1,32735,32784,0,0,4,0,360,0
89666,50048,テレポーター^市場ガード,1,32739,32784,0,0,4,0,360,0
89667,50048,テレポーター^市場ガード,1,32734,32815,0,0,0,0,360,0
89668,50048,テレポーター^市場ガード,1,32737,32815,0,0,0,0,360,0
89669,50049,市場テレポーター,1,32730,32788,0,0,4,0,360,0
89670,50049,市場テレポーター,1,32743,32811,0,0,6,0,360,0
89671,60020,倉庫番^トーラク,1,32733,32800,0,0,5,0,360,0
89672,70064,よろず商人^アデン商団,1,32745,32803,0,0,6,0,360,0
89673,50058,テレポーター^市場ガード,1,32735,32814,0,0,0,0,370,0
89674,50058,テレポーター^市場ガード,1,32732,32814,0,0,0,0,370,0
89675,50058,テレポーター^市場ガード,1,32740,32784,0,0,4,0,370,0
89676,50058,テレポーター^市場ガード,1,32737,32784,0,0,4,0,370,0
89677,50059,市場テレポーター,1,32731,32810,0,0,2,0,370,0
89678,50059,市場テレポーター,1,32745,32787,0,0,6,0,370,0
89679,70076,よろず商人^アデン商団,1,32744,32802,0,0,6,0,370,0
89680,60025,倉庫番^クシャン,1,32733,32797,0,0,5,0,370,0
89681,81190,ガーディアン タワー：エヴァ,1,34057,33291,0,0,0,0,4,100
89682,81191,ガーディアン タワー：ファアグリオ,1,34123,33291,0,0,0,0,4,100
89683,81192,ガーディアン タワー：マーブル,1,34057,33230,0,0,0,0,4,100
89684,81193,ガーディアン タワー：サイハ,1,34123,33230,0,0,0,0,4,100
89685,70896,ブルディカの暗殺隊,1,32729,32788,0,0,4,0,305,0
89686,70896,ブルディカの暗殺隊,1,32733,32788,0,0,4,0,305,0
89687,70896,ブルディカの暗殺隊,1,32734,32794,0,0,4,0,305,0
89688,70896,ブルディカの暗殺隊,1,32737,32794,0,0,4,0,305,0
89689,70896,ブルディカの暗殺隊,1,32740,32794,0,0,4,0,305,0
89690,70896,ブルディカの暗殺隊,1,32734,32801,0,0,0,0,305,0
89691,70896,ブルディカの暗殺隊,1,32737,32801,0,0,0,0,305,0
89692,70896,ブルディカの暗殺隊,1,32740,32801,0,0,0,0,305,0
89693,71260,魔法の壁,1,32738,32673,0,0,0,0,63,0
89694,80080,釣り場商人^マルコ,1,32610,32769,0,0,2,0,4,0
89695,80081,釣り場ガイド^レディア,1,32606,32770,0,0,3,0,4,0
89946,81352,強化ウィザード^テル,1,32589,32931,0,0,6,0,0,0
89947,81353,強化ウィザード^メベル,1,32614,32785,0,0,6,0,4,100
89948,81354,強化ウィザード^シンテル,1,33069,32783,0,0,6,0,4,100
89949,81355,強化ウィザード^ロドル,1,32603,33174,0,0,4,0,4,100
89950,81356,強化ウィザード^ルンドル,1,33083,33406,0,0,6,0,4,100
89952,81358,強化ウィザード^マイベル,1,33595,33245,0,0,6,0,4,100
89953,81359,強化ウィザード^デンル,1,34074,32271,0,0,5,0,4,100
89954,81360,強化ウィザード^テルロル,1,33701,32486,0,0,4,0,4,100
89955,81361,強化ウィザード^ナニエル,1,33968,33258,0,0,6,0,4,100
89956,81362,強化ウィザード^ネベル,1,33941,33339,0,0,6,0,4,100
89957,81357,強化ウィザード^ゼンドル,1,33440,32803,0,0,5,0,4,100
89958,60563,近衛兵,1,32574,32818,0,0,4,0,64,0
90001,70997,ドロモンド,1,32738,32798,0,0,6,0,8013,0
90002,70999,アレックス,1,32832,32845,0,0,6,0,8011,0
90003,71000,アレックス,1,32742,32720,0,0,4,0,8014,0
90004,70514,専門家^ヘイスト師,1,32740,32720,0,0,4,0,8014,0
90005,70514,専門家^ヘイスト師,1,32750,32737,0,0,6,0,8014,0
90006,70514,専門家^ヘイスト師,1,32740,32738,0,0,4,0,8014,0
90007,70514,専門家^ヘイスト師,1,32740,32753,0,0,4,0,8014,0
90008,71037,専門家^治療師,1,32744,32720,0,0,4,0,8014,0
90009,71037,専門家^治療師,1,32750,32738,0,0,6,0,8014,0
90010,71037,専門家^治療師,1,32739,32738,0,0,4,0,8014,0
90011,71037,専門家^治療師,1,32739,32753,0,0,4,0,8014,0
90012,70998,歌う島のガイド,1,32832,32841,0,0,5,0,8011,0
90013,60037,ディオン,1,32826,32851,0,0,5,0,8011,0
90014,70004,雑貨商人^ヨハン,1,32821,32847,0,0,4,0,8011,0
90015,71001,薬草師クスシー,1,32809,32845,0,0,6,0,8011,0
90016,70003,魔法伝授者^シリス,1,32857,32839,0,0,4,0,8011,0
90017,70514,専門家^ヘイスト師,1,32816,32847,0,0,4,0,8011,0
90018,70514,専門家^ヘイスト師,1,32830,32860,0,0,6,0,8011,0
90019,70514,専門家^ヘイスト師,1,32797,32804,0,0,5,0,8011,0
90020,70514,専門家^ヘイスト師,1,32835,32790,0,0,6,0,8011,0
90021,70514,専門家^ヘイスト師,1,32864,32800,0,0,4,0,8011,0
90022,70514,専門家^ヘイスト師,1,32873,32824,0,0,4,0,8011,0
90023,70514,専門家^ヘイスト師,1,32806,32860,0,0,2,0,8011,0
90024,70512,専門家^治療師,1,32814,32847,0,0,4,0,8011,0
90025,70512,専門家^治療師,1,32827,32786,0,0,4,0,8011,0
90026,70512,専門家^治療師,1,32874,32833,0,0,7,0,8011,0
90027,71002,キャンセレーション師,1,32830,32862,0,0,6,0,8011,0
90028,71002,キャンセレーション師,1,32806,32861,0,0,2,0,8011,0
90029,71002,キャンセレーション師,1,32798,32805,0,0,5,0,8011,0
90030,71002,キャンセレーション師,1,32835,32791,0,0,6,0,8011,0
90031,71002,キャンセレーション師,1,32863,32800,0,0,4,0,8011,0
90032,71002,キャンセレーション師,1,32872,32824,0,0,4,0,8011,0
90033,50082,歌う島のテレポーター,1,32840,32849,0,0,6,0,8011,0
90034,50082,歌う島のテレポーター,1,32804,32857,0,0,2,0,8011,0
90035,50082,歌う島のテレポーター,1,32791,32790,0,0,4,0,8011,0
90036,50082,歌う島のテレポーター,1,32872,32806,0,0,4,0,8011,0
90037,50001,エルフの森テレポーター^バルニア,1,32809,32828,0,0,5,0,8011,0
90038,71003,鍛冶屋ロン,1,32800,32785,0,0,4,0,8011,0
90039,71004,アデーレ,1,32801,32786,0,0,6,0,8011,0
90040,70506,ルバー,1,32794,32839,0,0,4,0,8011,0
90041,71005,ポピレア,1,32835,32849,0,0,4,0,8011,0
90042,71006,ティミー,1,32841,32846,0,0,5,0,8011,0
90043,71007,ディラン,1,32862,32797,0,0,6,0,8011,0
90044,71014,村の自警団,1,32876,32828,0,0,6,0,8011,0
90045,71015,村の自警団,1,32831,32786,0,0,4,0,8011,0
90046,71016,村の自警団,1,32801,32873,0,0,6,0,8012,0
90047,71009,チコリー,1,32808,32843,0,0,5,0,8011,0
90048,71011,ブリアナ,1,32875,32824,0,0,5,0,8011,0
90049,71013,沈黙の洞窟の村テレポーター^カレン,1,32851,32790,0,0,4,0,8011,0
90050,71024,ガレット,1,32865,32824,0,0,2,0,8011,0
90051,71021,骨細工師マッティ,1,32810,32870,0,0,6,0,8011,0
90052,71025,ケスキン,1,32815,32789,0,0,4,0,8011,0
90053,71031,傭兵ライアン,1,32835,32787,0,0,5,0,8011,0
90054,71032,冒険者エータ,1,32803,32862,0,0,4,0,8012,0
90055,71026,ダンジョンテレポーター^ココ,1,32820,32789,0,0,4,0,8011,0
90056,71027,ダンジョンテレポーター^クン,1,32786,32839,0,0,2,0,8012,0
90057,71019,弟子ヴート,1,32808,32820,0,0,5,0,8011,0
90058,71018,フェーダ,1,32810,32814,0,0,4,0,8011,0
90059,71033,ハーミット,1,32777,32868,0,0,6,0,8012,0
90060,71034,ラビ,1,32849,32753,0,0,6,0,8012,0
90061,71030,専門家^治療師,1,32806,32862,0,0,4,0,8012,0
90062,71030,専門家^治療師,1,32755,32868,0,0,4,0,8012,0
90063,71030,専門家^治療師,1,32755,32763,0,0,4,0,8012,0
90064,71030,専門家^治療師,1,32857,32815,0,0,4,0,8012,0
90065,71030,専門家^治療師,1,32804,32779,0,0,6,0,8012,0
90066,71035,歌う島へのテレポーター,1,33053,32349,0,0,4,0,4,0
90067,71035,歌う島へのテレポーター,1,32600,32914,0,0,5,0,0,0
90068,71035,歌う島へのテレポーター,1,33087,33388,0,0,6,0,4,0
90069,71035,歌う島へのテレポーター,1,32918,32802,0,0,4,0,304,0
90070,71028,キヨリ,1,32680,32865,0,0,6,0,85,0
90071,71029,スカイ,1,32871,32870,0,0,7,0,86,0
90072,71023,骨細工師ケーイ,1,32907,32737,0,0,6,0,86,0
90073,71020,ジョン,1,32797,32868,0,0,5,0,86,0
90074,71022,骨細工師ジーナン,1,32674,32863,0,0,4,0,85,0
90075,71038,長老 ノナメ,1,32777,32299,0,0,6,0,4,0
90076,71039,テレポーター^ドゥダ-マラブウ,1,32777,32298,0,0,6,0,4,0
90077,71040,調査団長 アトゥバ ノア,1,32991,32810,0,0,6,0,244,0
90078,71041,ネルガ フウモ,1,32984,32825,0,0,6,0,244,0
90079,71042,ネルガ バクモ,1,32976,32802,0,0,6,0,244,0
90080,71043,ドゥダ-マラ ブカ,1,32979,32818,0,0,6,0,244,0
90081,71044,ドゥダ-マラ カメ,1,32993,32801,0,0,6,0,244,0
90082,71045,ドゥダ-マラ バウ,1,32992,32814,0,0,6,0,244,0
90083,71053,ペット管理人^ベリック,1,32391,33042,0,0,2,0,440,0
90084,71054,チケット商人^ロクサンヌ,1,32292,33067,0,0,4,0,440,0
90085,71058,ドイルの犬,1,32417,33078,0,0,6,0,440,0
90086,71057,ドイル,1,32418,33078,0,0,6,0,440,0
90087,71059,ルディアン,1,32423,33048,0,0,4,0,440,0
90088,71060,レスタ,1,32404,33033,0,0,4,0,440,0
90089,71056,シミズ,1,32405,33044,0,0,5,0,440,0
90090,71046,ロベルト,1,32430,33046,0,0,5,0,440,0
90091,71055,ルケイン,1,32438,33050,0,0,4,0,440,0
90092,71061,カドモス,1,32450,33050,0,0,6,0,440,0
90093,71047,ルフス,1,32436,33039,0,0,4,0,440,0
90094,71048,カール,1,32448,33058,0,0,3,0,440,0
90095,71049,ルーニー,1,32441,33082,0,0,4,0,440,0
90096,71074,リザードマンの長老,1,32733,32856,0,0,6,0,480,0
90097,71076,ヤング リザードマン ファイター,1,32736,32858,0,0,6,0,480,0
90098,71075,疲れ果てたリザードマン ファイター,1,32790,32975,0,0,6,0,480,0
90099,71077,地質探査員,1,32852,32800,0,0,5,0,480,0
90100,71050,シュイン,1,32815,32826,0,0,4,0,480,0
90101,71051,モネット,1,32818,32837,0,0,2,0,480,0
90102,71052,エニシア,1,32846,32846,0,0,2,0,480,0
90103,71062,カミット,1,32606,33031,100,100,6,0,440,0
90104,71063,小さな箱,1,32341,32828,0,0,4,0,440,0
90105,71064,小さな箱,1,32309,33165,0,0,4,0,440,0
90106,71065,小さな箱,1,32387,33224,0,0,4,0,440,0
90107,71066,小さな箱,1,32390,33180,0,0,4,0,440,0
90108,71067,小さな箱,1,32494,33222,0,0,4,0,440,0
90109,71068,小さな箱,1,32524,33012,0,0,4,0,440,0
90110,71069,小さな箱,1,32359,32992,0,0,4,0,440,0
90111,71070,小さな箱,1,32318,32954,0,0,4,0,440,0
90112,71071,小さな箱,1,32605,32872,0,0,4,0,440,0
90113,71072,小さな箱,1,32345,33004,0,0,4,0,440,0
90114,71073,小さな箱,1,32521,33033,0,0,4,0,440,0
90115,71078,テレポーター^ポワール,1,32863,32800,0,0,4,0,66,0
90116,71079,雑貨商人^トドラム,1,32864,32800,0,0,4,0,66,0
90117,71080,テレポーター^治安団長アミス,1,32575,32812,0,0,4,0,64,0
90118,71081,rune wall,1,32687,32867,0,0,6,0,85,0
90119,71082,rune wall,1,32670,32787,0,0,6,0,85,0
90120,71083,rune wall,1,32682,32738,0,0,6,0,85,0
90121,71084,rune wall,1,32750,32846,0,0,6,0,85,0
90122,71085,rune wall,1,32878,32864,0,0,6,0,86,0
90123,71086,rune wall,1,32871,32790,0,0,6,0,86,0
90124,71087,rune wall,1,32862,32756,0,0,6,0,86,0
90125,71088,rune wall,1,32805,32871,0,0,6,0,86,0
90126,81166,SICの光 ２本,1,32613,32808,0,0,6,0,85,0
90127,81166,SICの光 ２本,1,32615,32735,0,0,6,0,85,0
90128,81166,SICの光 ２本,1,32706,32733,0,0,6,0,85,0
90129,81166,SICの光 ２本,1,32742,32777,0,0,6,0,85,0
90130,81166,SICの光 ２本,1,32612,32865,0,0,6,0,85,0
90131,81166,SICの光 ２本,1,32681,32798,0,0,6,0,85,0
90132,81166,SICの光 ２本,1,32681,32805,0,0,6,0,85,0
90133,81167,SICの光 １本,1,32741,32772,0,0,6,0,85,0
90134,81166,SICの光 ２本,1,32680,32865,0,0,6,0,85,0
90135,81164,火大・オレンジ,1,32874,32872,0,0,6,0,86,0
90136,81164,火大・オレンジ,1,32867,32872,0,0,6,0,86,0
90137,81164,火大・オレンジ,1,32930,32738,0,0,6,0,86,0
90138,81165,火小・オレンジ,1,32913,32859,0,0,6,0,86,0
90139,81165,火小・オレンジ,1,32921,32816,0,0,6,0,86,0
90140,81165,火小・オレンジ,1,32868,32789,0,0,6,0,86,0
90141,81165,火小・オレンジ,1,32868,32804,0,0,6,0,86,0
90142,81165,火小・オレンジ,1,32796,32870,0,0,6,0,86,0
90143,81165,火小・オレンジ,1,32830,32827,0,0,6,0,86,0
90144,81165,火小・オレンジ,1,32797,32816,0,0,6,0,86,0
90145,81165,火小・オレンジ,1,32803,32776,0,0,6,0,86,0
90146,81165,火小・オレンジ,1,32800,32754,0,0,6,0,86,0
90147,81165,火小・オレンジ,1,32792,32745,0,0,6,0,86,0
90148,81165,火小・オレンジ,1,32907,32745,0,0,6,0,86,0
90149,81165,火小・オレンジ,1,32906,32732,0,0,6,0,86,0
90150,71089,フランコ,1,32679,32860,0,0,6,0,482,0
90151,71090,試練のクリスタル,1,32806,32859,0,0,6,0,483,0
90152,71091,試練のクリスタル,1,32772,32924,0,0,6,0,483,0
90153,81166,SICの光 ２本,1,33054,32337,0,0,6,0,4,0
90154,50084,ガード,1,32717,32899,0,0,6,0,95,0
90155,50084,ガード,1,32717,32899,0,0,6,0,91,0
90156,50084,ガード,1,32717,32899,0,0,6,0,92,0
90157,50084,ガード,1,32717,32899,0,0,6,0,98,0
90158,71098,H Fountain_B_n,1,33609,33237,0,0,5,0,4,0
90159,71097,central_fountain,1,33601,33245,0,0,5,0,4,0
90160,71099,H Fountain_B_e,1,33607,33253,0,0,5,0,4,0
90161,71100,H Fountain_B_s,1,33594,33252,0,0,5,0,4,0
90162,71101,H Fountain_B_n,1,33593,33239,0,0,5,0,4,0
90163,71102,siksudea b,1,33584,33252,0,0,5,0,4,0
90164,71103,siksudea c,1,33619,33237,0,0,5,0,4,0
90165,71103,siksudea c,1,33595,33229,0,0,5,0,4,0
90166,71103,siksudea c,1,33580,33271,0,0,5,0,4,0
90167,71103,siksudea c,1,32899,32574,0,0,5,0,300,0
90168,71103,siksudea c,1,32889,32574,0,0,5,0,300,0
90169,71103,siksudea c,1,33549,33275,0,0,5,0,4,0
90170,71102,siksudea b,1,33611,33290,0,0,5,0,4,0
90171,71104,fountain,1,33146,32770,0,0,5,0,4,0
90172,71105,l temple water,1,33124,32937,0,0,5,0,4,0
90173,71105,l temple water,1,33143,32241,0,0,5,0,4,0
90174,71106,fountain d aden,1,33961,33250,0,0,5,0,4,0
90175,71107,fountain c aden,1,34054,33145,0,0,5,0,4,0
90176,71107,fountain c aden,1,34091,33145,0,0,5,0,4,0
90177,71108,天からの声,1,32668,32303,0,0,5,0,4,0
90178,71108,天からの声,1,32889,32652,0,0,5,0,4,0
90179,71109,天からの声,1,33125,32936,0,0,5,0,4,0
90180,71109,天からの声,1,33144,32240,0,0,5,0,4,0
90181,81171,,1,32871,32830,0,0,0,0,5140,0
90182,81172,,1,32770,32788,0,0,0,0,5140,0
90183,81172,,1,32770,32807,0,0,0,0,5140,0
90184,81172,,1,32774,32830,0,0,0,0,5140,0
90185,81172,,1,32772,32846,0,0,0,0,5140,0
90186,81172,,1,32769,32869,0,0,0,0,5140,0
90187,81172,,1,32824,32796,0,0,0,0,5140,0
90188,81172,,1,32821,32819,0,0,0,0,5140,0
90189,81172,,1,32822,32840,0,0,0,0,5140,0
90190,81172,,1,32816,32859,0,0,0,0,5140,0
90191,81172,,1,32815,32873,0,0,0,0,5140,0
90192,71198,傭兵団長 ティオン,1,33592,33230,0,0,4,0,4,0
90193,71199,ジェロン,1,33590,33280,0,0,4,0,4,0
90194,71175,アイテム製作師^指揮官エステヴァン,1,33926,33352,0,0,4,0,4,0
90195,71177,アデン 傭兵隊,1,33928,33353,0,0,4,0,4,0
90196,71177,アデン 傭兵隊,1,33929,33353,0,0,4,0,4,0
90197,71177,アデン 傭兵隊,1,33928,33352,0,0,4,0,4,0
90198,71177,アデン 傭兵隊,1,33929,33352,0,0,4,0,4,0
90199,71177,アデン 傭兵隊,1,33928,33350,0,0,4,0,4,0
90200,71177,アデン 傭兵隊,1,33928,33349,0,0,4,0,4,0
90201,71177,アデン 傭兵隊,1,33929,33350,0,0,4,0,4,0
90202,71177,アデン 傭兵隊,1,33929,33349,0,0,4,0,4,0
90203,71177,アデン 傭兵隊,1,33924,33353,0,0,4,0,4,0
90204,71177,アデン 傭兵隊,1,33923,33353,0,0,4,0,4,0
90205,71177,アデン 傭兵隊,1,33924,33352,0,0,4,0,4,0
90206,71177,アデン 傭兵隊,1,33923,33352,0,0,4,0,4,0
90207,71177,アデン 傭兵隊,1,33924,33350,0,0,4,0,4,0
90208,71177,アデン 傭兵隊,1,33923,33349,0,0,4,0,4,0
90209,71177,アデン 傭兵隊,1,33924,33349,0,0,4,0,4,0
90210,71177,アデン 傭兵隊,1,33923,33350,0,0,4,0,4,0
90211,71176,アデン 傭兵隊,1,33933,33356,0,0,0,0,4,0
90212,71176,アデン 傭兵隊,1,33933,33345,0,0,3,0,4,0
90213,71176,アデン 傭兵隊,1,33918,33354,0,0,1,0,4,0
90214,71176,アデン 傭兵隊,1,33925,33339,0,0,3,0,4,0
90215,81201,結婚式 掲示板,1,33937,33358,0,0,6,0,4,0
90216,80005,小屋の屋根,1,32573,33075,0,0,5,0,0,0
90217,71201,H Fountain_B_n,1,33518,33407,0,0,5,0,4,0
90218,71202,H Fountain_B_n,1,33528,33407,0,0,5,0,4,0
90219,71203,H Fountain_B_n,1,33526,33400,0,0,5,0,4,0
90220,71204,H Fountain_B_n,1,33528,33392,0,0,5,0,4,0
90221,71205,H Fountain_B_n,1,33524,33413,0,0,5,0,4,0
90222,71206,H Fountain_B_n,1,33520,33399,0,0,5,0,4,0
90223,71207,H Fountain_B_n,1,33519,33394,0,0,5,0,4,0
90224,71208,エヴァの神殿の火1,1,32740,32811,0,0,5,0,62,0
90225,71208,エヴァの神殿の火1,1,32740,32818,0,0,5,0,62,0
90226,71209,エヴァの神殿の床板,1,32736,32815,0,0,5,0,62,0
90227,71210,エヴァの神殿の排水溝,1,32743,32806,0,0,5,0,62,0
90228,71210,エヴァの神殿の排水溝,1,32743,32825,0,0,5,0,62,0
90229,71211,エヴァの神殿の火2,1,32719,32820,0,0,5,0,62,0
90230,71211,エヴァの神殿の火2,1,32719,32812,0,0,5,0,62,0
90231,71211,エヴァの神殿の火2,1,32720,32800,0,0,5,0,62,0
90232,71211,エヴァの神殿の火2,1,32728,32794,0,0,5,0,62,0
90233,71211,エヴァの神殿の火2,1,32736,32794,0,0,5,0,62,0
90234,71212,ハイネ都市の風車,1,33583,33357,0,0,5,0,4,0
90235,71214,ハイネ都市の風車,1,33560,33200,0,0,5,0,4,0
90236,71214,ハイネ都市の風車,1,33558,33209,0,0,5,0,4,0
90237,71214,ハイネ都市の風車,1,33557,33213,0,0,5,0,4,0
90238,71214,ハイネ都市の風車,1,33556,33220,0,0,5,0,4,0
90239,71214,ハイネ都市の風車,1,33558,33227,0,0,5,0,4,0
90240,71214,ハイネ都市の風車,1,33559,33231,0,0,5,0,4,0
90241,71214,ハイネ都市の風車,1,33555,33236,0,0,5,0,4,0
90242,71214,ハイネ都市の風車,1,33551,33246,0,0,5,0,4,0
90243,71214,ハイネ都市の風車,1,33547,33248,0,0,5,0,4,0
90244,71214,ハイネ都市の風車,1,33539,33252,0,0,5,0,4,0
90245,71214,ハイネ都市の風車,1,33533,33253,0,0,5,0,4,0
90246,71214,ハイネ都市の風車,1,33529,33256,0,0,5,0,4,0
90247,71214,ハイネ都市の風車,1,33521,33259,0,0,5,0,4,0
90248,71214,ハイネ都市の風車,1,33586,33369,0,0,5,0,4,0
90249,71214,ハイネ都市の風車,1,33583,33367,0,0,5,0,4,0
90250,71214,ハイネ都市の風車,1,33578,33355,0,0,5,0,4,0
90251,71214,ハイネ都市の風車,1,33573,33351,0,0,5,0,4,0
90252,71214,ハイネ都市の風車,1,33571,33349,0,0,5,0,4,0
90253,71215,沈黙の洞窟の水晶,1,32869,32900,0,0,5,0,304,0
90254,71216,沈黙の洞窟の光,1,32929,32804,0,0,5,0,304,0
90255,71216,沈黙の洞窟の光,1,32934,32804,0,0,5,0,304,0
90256,71216,沈黙の洞窟の光,1,32929,32792,0,0,5,0,304,0
90257,71216,沈黙の洞窟の光,1,32934,32792,0,0,5,0,304,0
90258,71217,沈黙の洞窟の光,1,32941,32782,0,0,5,0,304,0
90259,71218,沈黙の洞窟の光,1,32947,32790,0,0,5,0,304,0
90260,71219,沈黙の洞窟の光,1,32865,32848,0,0,5,0,304,0
90261,71219,沈黙の洞窟の光,1,32906,32939,0,0,5,0,304,0
90262,71219,沈黙の洞窟の光,1,32821,32949,0,0,5,0,304,0
90263,71219,沈黙の洞窟の光,1,32842,32963,0,0,5,0,304,0
90264,71220,沈黙の洞窟の光,1,32887,32869,0,0,5,0,304,0
90265,71220,沈黙の洞窟の光,1,32831,32868,0,0,5,0,304,0
90266,71221,沈黙の洞窟の光,1,32912,32881,0,0,5,0,304,0
90267,71221,沈黙の洞窟の光,1,32891,32853,0,0,5,0,304,0
90268,71221,沈黙の洞窟の光,1,32888,32836,0,0,5,0,304,0
90269,71222,沈黙の洞窟の光,1,32786,32901,0,0,5,0,304,0
90270,71222,沈黙の洞窟の光,1,32765,32901,0,0,5,0,304,0
90271,71223,沈黙の洞窟の光,1,32765,32906,0,0,5,0,304,0
90272,71223,沈黙の洞窟の光,1,32786,32906,0,0,5,0,304,0
90273,71224,沈黙の洞窟の光,1,32775,32901,0,0,5,0,304,0
90274,71225,沈黙の洞窟の光,1,32775,32907,0,0,5,0,304,0
90275,71226,沈黙の洞窟の光,1,32883,32900,0,0,5,0,304,0
90276,71226,沈黙の洞窟の光,1,32883,32907,0,0,5,0,304,0
90277,71227,沈黙の洞窟の光,1,32868,32909,0,0,5,0,304,0
90278,71227,沈黙の洞窟の光,1,32860,32909,0,0,5,0,304,0
90279,71227,沈黙の洞窟の光,1,32860,32900,0,0,5,0,304,0
90280,71228,沈黙の洞窟の光,1,32846,32907,0,0,5,0,304,0
90281,71228,沈黙の洞窟の光,1,32842,32907,0,0,5,0,304,0
90282,71228,沈黙の洞窟の光,1,32838,32907,0,0,5,0,304,0
90283,71228,沈黙の洞窟の光,1,32834,32907,0,0,5,0,304,0
90284,71228,沈黙の洞窟の光,1,32829,32907,0,0,5,0,304,0
90285,71228,沈黙の洞窟の光,1,32819,32907,0,0,5,0,304,0
90286,71228,沈黙の洞窟の光,1,32814,32900,0,0,5,0,304,0
90287,71228,沈黙の洞窟の光,1,32824,32900,0,0,5,0,304,0
90288,71228,沈黙の洞窟の光,1,32829,32900,0,0,5,0,304,0
90289,71228,沈黙の洞窟の光,1,32838,32900,0,0,5,0,304,0
90290,71228,沈黙の洞窟の光,1,32842,32900,0,0,5,0,304,0
90291,71228,沈黙の洞窟の光,1,32846,32900,0,0,5,0,304,0
90292,71229,沈黙の洞窟の光,1,32855,32941,0,0,5,0,304,0
90293,71230,沈黙の洞窟の光,1,32861,32947,0,0,5,0,304,0
90294,71229,沈黙の洞窟の光,1,32892,32832,0,0,5,0,304,0
90295,71230,沈黙の洞窟の光,1,32898,32838,0,0,5,0,304,0
90296,71231,沈黙の洞窟の光,1,32891,32847,0,0,5,0,304,0
90297,71231,沈黙の洞窟の光,1,32841,32953,0,0,5,0,304,0
90298,71232,沈黙の洞窟の光,1,32840,32861,0,0,5,0,304,0
90299,71233,沈黙の洞窟の光,1,32875,32843,0,0,5,0,304,0
90300,71234,沈黙の洞窟の光,1,32902,32932,0,0,5,0,304,0
90301,71235,沈黙の洞窟の光,1,32899,32922,0,0,5,0,304,0
90302,71233,沈黙の洞窟の光,1,32922,32875,0,0,5,0,304,0
90303,71232,沈黙の洞窟の光,1,32835,32947,0,0,5,0,304,0
90304,71236,沈黙の洞窟の光,1,32854,32958,0,0,5,0,304,0
90305,71237,沈黙の洞窟の光,1,32844,32955,0,0,5,0,304,0
90306,71243,沈黙の洞窟の光,1,32899,32847,0,0,5,0,304,0
90307,71233,沈黙の洞窟の光,1,32872,32945,0,0,5,0,304,0
90308,71235,沈黙の洞窟の光,1,32871,32847,0,0,5,0,304,0
90309,71234,沈黙の洞窟の光,1,32874,32857,0,0,5,0,304,0
90310,71231,沈黙の洞窟の光,1,32882,32820,0,0,5,0,304,0
90311,71238,沈黙の洞窟の光,1,32912,32926,0,0,5,0,304,0
90312,71237,沈黙の洞窟の光,1,32894,32849,0,0,5,0,304,0
90313,71236,沈黙の洞窟の光,1,32904,32852,0,0,5,0,304,0
90314,71239,沈黙の洞窟の光,1,32854,32842,0,0,5,0,304,0
90315,71240,沈黙の洞窟の光,1,32860,32848,0,0,5,0,304,0
90316,71241,沈黙の洞窟の光,1,32865,32840,0,0,5,0,304,0
90317,71242,沈黙の洞窟の光,1,32860,32846,0,0,5,0,304,0
90318,71239,沈黙の洞窟の光,1,32919,32857,0,0,5,0,304,0
90319,71240,沈黙の洞窟の光,1,32925,32863,0,0,5,0,304,0
90320,71242,沈黙の洞窟の光,1,32925,32861,0,0,5,0,304,0
90321,71241,沈黙の洞窟の光,1,32930,32855,0,0,5,0,304,0
90322,71238,沈黙の洞窟の光,1,32836,32968,0,0,5,0,304,0
90323,71244,沈黙の洞窟の光,1,32875,32846,0,0,5,0,304,0
90324,71245,沈黙の洞窟の光,1,32875,32853,0,0,5,0,304,0
90325,71243,沈黙の洞窟の光,1,32849,32953,0,0,5,0,304,0
90326,71239,沈黙の洞窟の光,1,32891,32936,0,0,5,0,304,0
90327,71240,沈黙の洞窟の光,1,32897,32942,0,0,5,0,304,0
90328,71244,沈黙の洞窟の光,1,32903,32921,0,0,5,0,304,0
90329,71245,沈黙の洞窟の光,1,32903,32928,0,0,5,0,304,0
90330,71246,沈黙の洞窟の光,1,32883,32824,0,0,5,0,304,0
90331,71246,沈黙の洞窟の光,1,32895,32831,0,0,5,0,304,0
90332,71246,沈黙の洞窟の光,1,32899,32834,0,0,5,0,304,0
90333,71246,沈黙の洞窟の光,1,32892,32851,0,0,5,0,304,0
